pb,pi,ev,pe,evr / pm,0.03214,17.18419,35.01372,65.11986,117.01867,222.18814,403.2226,1431.31042
3467.626000,0.000010,1.000000,337191.584539,11468.616000,2851.000000,2231.000000,1916.000000,1600.000000,1281.000000,956.000000,634.000000,313.000000
3467.626000,0.000010,1.000000,337191.584539,10.347000,2205.000000,1639.000000,1356.000000,1081.000000,816.000000,609.000000,409.000000,199.000000
3467.626000,0.000010,1.000000,337191.584539,5.549125,1878.000000,1349.000000,1094.000000,865.000000,653.000000,479.000000,321.000000,154.000000
3467.626000,0.000010,1.000000,337191.584539,3.664000,1535.000000,1066.000000,853.000000,668.000000,500.000000,370.000000,250.000000,116.000000
3467.626000,0.000010,1.000000,337191.584539,2.494375,1179.000000,771.000000,614.000000,474.000000,348.000000,272.000000,189.000000,84.000000
3467.626000,0.000010,1.000000,337191.584539,1.613250,814.000000,487.000000,385.000000,283.000000,199.000000,159.000000,111.000000,51.000000
3467.626000,0.000010,1.000000,337191.584539,0.859250,397.000000,221.000000,171.000000,125.000000,92.000000,72.000000,46.000000,20.000000
3467.626000,0.000010,1.000000,34.879565,11468.616000,2049.000000,1690.000000,1463.000000,1228.000000,968.000000,722.000000,488.000000,244.000000
3467.626000,0.000010,1.000000,34.879565,10.347000,1701.000000,1344.000000,1127.000000,909.000000,684.000000,515.000000,350.000000,172.000000
3467.626000,0.000010,1.000000,34.879565,5.549125,1530.000000,1181.000000,971.000000,776.000000,587.000000,436.000000,294.000000,143.000000
3467.626000,0.000010,1.000000,34.879565,3.664000,1276.000000,951.000000,766.000000,607.000000,456.000000,343.000000,234.000000,111.000000
3467.626000,0.000010,1.000000,34.879565,2.494375,999.000000,701.000000,557.000000,436.000000,323.000000,254.000000,176.000000,79.000000
3467.626000,0.000010,1.000000,34.879565,1.613250,702.000000,452.000000,356.000000,266.000000,188.000000,153.000000,106.000000,49.000000
3467.626000,0.000010,1.000000,34.879565,0.859250,359.000000,210.000000,163.000000,120.000000,88.000000,71.000000,45.000000,19.000000
3467.626000,0.000010,1.000000,23.195872,11468.616000,1642.000000,1357.000000,1181.000000,993.000000,784.000000,605.000000,415.000000,219.000000
3467.626000,0.000010,1.000000,23.195872,10.347000,1382.000000,1099.000000,926.000000,749.000000,560.000000,435.000000,295.000000,154.000000
3467.626000,0.000010,1.000000,23.195872,5.549125,1264.000000,984.000000,812.000000,650.000000,489.000000,378.000000,256.000000,132.000000
3467.626000,0.000010,1.000000,23.195872,3.664000,1077.000000,812.000000,658.000000,525.000000,394.000000,304.000000,209.000000,105.000000
3467.626000,0.000010,1.000000,23.195872,2.494375,866.000000,622.000000,495.000000,391.000000,294.000000,234.000000,163.000000,76.000000
3467.626000,0.000010,1.000000,23.195872,1.613250,629.000000,416.000000,329.000000,250.000000,179.000000,146.000000,102.000000,48.000000
3467.626000,0.000010,1.000000,23.195872,0.859250,338.000000,199.000000,156.000000,115.000000,86.000000,70.000000,45.000000,19.000000
3467.626000,0.000010,1.000000,17.749541,11468.616000,1231.000000,1021.000000,878.000000,738.000000,586.000000,455.000000,313.000000,170.000000
3467.626000,0.000010,1.000000,17.749541,10.347000,1025.000000,816.000000,676.000000,544.000000,408.000000,316.000000,211.000000,114.000000
3467.626000,0.000010,1.000000,17.749541,5.549125,947.000000,740.000000,601.000000,476.000000,361.000000,279.000000,189.000000,101.000000
3467.626000,0.000010,1.000000,17.749541,3.664000,832.000000,634.000000,506.000000,401.000000,301.000000,236.000000,159.000000,82.000000
3467.626000,0.000010,1.000000,17.749541,2.494375,690.000000,503.000000,394.000000,309.000000,233.000000,184.000000,127.000000,61.000000
3467.626000,0.000010,1.000000,17.749541,1.613250,511.000000,344.000000,266.000000,202.000000,145.000000,119.000000,83.000000,42.000000
3467.626000,0.000010,1.000000,17.749541,0.859250,293.000000,176.000000,136.000000,100.000000,74.000000,60.000000,36.000000,16.000000
3467.626000,0.000010,1.000000,13.143550,11468.616000,816.000000,667.000000,567.000000,469.000000,383.000000,287.000000,200.000000,97.000000
3467.626000,0.000010,1.000000,13.143550,10.347000,660.000000,512.000000,415.000000,320.000000,245.000000,182.000000,124.000000,55.000000
3467.626000,0.000010,1.000000,13.143550,5.549125,610.000000,463.000000,366.000000,276.000000,217.000000,160.000000,111.000000,48.000000
3467.626000,0.000010,1.000000,13.143550,3.664000,557.000000,414.000000,323.000000,242.000000,189.000000,141.000000,99.000000,42.000000
