"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:AFPR,AFI PROPERTIES,Real Estate,Israel,6.52e-05, ,303035696.12806,1.0,144515723.9855,1690176119.29852,2.0,322082426.0199,1.0,304459103.1468,1.0,5815256334.0669,1.5,304459103.1468,5815256334.0669,322082426.0199,303035696.12806,1.0,144515723.9855,322082426.0199,1.0,304459103.1468,1.0,304459103.1468,322082426.0199,3.2991453,3.2991453,0.0409807,0.0409807,0.0409807,0.01166,0.0409807,7.3719213,7.2926116,504950143.3198539,515815000.0,449943666.6666667,515815000.0,0.95281,2.5895131,4.75,2.5836995,2.75,2.0430076,0.07059,0.78196,0,28.55,11750,0.0024298,0.8118123,38015800,1051948032,27.6713375,313,3642357824,1287314533,3360856.3322684,2.24,-0.025,22.742929,0.1287983,22.742929,0.1287983,7.3657322,27.3898825,0.0134496,1.409723,0.0055637,0.0055637,125105361.65442,1.0,143223252.4296,1.0,29.1143223,25.4313302,25.4313302,2.0337652,1.0,3.8818467,2.0,3.8818467,1.9712403,ILS,ILS,0.2894241,0.2894241,138.464,699.04755,262.25336,355.3014,-0.271028,11510,22000,18180.7,-35.3710253,2.0851434,-46.5909091,0.0457579,0.0467579,1.4982409,1.0,3.0367727,2.0,0.4982155,0.5,6.3191149,1.0,30.8165572,2.0,6.9011101,0.5,0.6334667,1.0,0.8487749,1.0,3.0467727,6.3291149,6.9111101,0.8587749,1.9527738,7558282200.887601,2.0,6511014157.711981,1.5,6511014157.711981,2479807414.9024405,2.0,2216359890.02757,1.5,2216359890.02757,0.1467606,0.237369,-688439000.0,-255399266.6666667,-255399266.6666667,5058904738.73064,2.0,2857581115.6684403,1.0,2857581115.6684403,0.4447537,None
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,Israel,0.0038686, ,1192561866.6666667,0.0,164184600.0,1860050266.6666667,2.0,1062865000.0,0.0,309984000.0,0.0,3952508000.0,1.0,309984000.0,3952508000.0,1062865000.0,1192561866.6666667,1.0,164184600.0,1062865000.0,1.0,309984000.0,1.0,309984000.0,1062865000.0,0.9707284,0.9707284,0.0624796,0.0624796,0.0624796,0.0052745,0.0624796,5.952296,5.9522997,173362212.8756199,173362000.0,139601933.3333333,173362000.0,0.29165,0.1676708,0.0,0.2914615,1.0,0.2512607,0.40725,0.50881,0,24.52,15050,0.0016292,1.4544626,12643500,309984000,24.5172618,58,1031904480,560609906,5344551.7241379,3.498,-0.059,0.6790564,-0.047792,0.6790564,-0.047792,2.7932641,16.963061,-0.056198,0.2443802,0.022368,0.022368,126991666.6666667,0.5,609681000.0,1.0,8.1257653,1.6925318,1.6925318,4.7186467,2.0,1.0845438,0.5,1.0845438,1.0424143,USD,ILS,1.0,0.2894241,237.2754,79.0918,237.2754,118.6376,-0.0647131,165.4,25870,20032.605,-24.8724766,8999.1535671,-41.8245072,1.1581273,2.412892,2.8493302,2.0,2.9238769,2.0,2.4264363,3.0,0.8500466,1.0,25.1204978,1.0,10.3148257,0.5,1.2761377,1.0,1.257955,1.0,2.9338769,0.8600466,10.3248257,1.267955,2.1009159,7854604666.666667,2.0,4049514666.6666665,1.0,4049514666.6666665,2343254266.6666665,2.0,1279575466.6666667,1.0,1279575466.6666667,0.1765484,0.3422553,432546133.3333333,455153866.6666667,455153866.6666667,2755675200.0,1.0,2769939200.0,1.0,2769939200.0,1.013258,None
TLV:SARN,SARINE TECHNOLOGIE,Technology,Israel,0.1510852, ,54796666.6666667,1.0,9731066.6666667,39142466.6666667,1.0,62116000.0,1.0,16456000.0,1.0,176256000.0,1.0,16456000.0,176256000.0,62116000.0,54796666.6666667,1.0,9731066.6666667,62116000.0,1.0,16456000.0,1.0,16456000.0,62116000.0,1.469985,1.469985,6.7532289,6.7532289,6.7532289,1.4894926,2.2510763,4.4070608,4.3503499,21265697.7408551,21813000.0,15376200.0,21813000.0,0.26492,0.0210609,0.1,0.5185116,2.75,0.2691642,0.2231,0.28924,0,0.039,89.8,0.0004343,1.2910585,351289984,16456000,0.0468445,10000000,91307227,9252132399,1.6456,2.253,0.409,3.5475083,0.2197949,3.5475083,0.2197949,2.5766271,16.3018755,0.3616987,6.2641395,2.6209571,2.6209571,6385433.3333333,0.5,21129000.0,1.0,14.2993002,4.3214174,4.3214174,0.2696408,1.0,0.2662781,1.0,0.2662781,0.5170215,USD,ILS,1.0,0.2894241,2.0343,0,0,0,89.8,87,182,111.521,-19.4770492,3.2183908,-50.6593407,0.0589474,0.0599474,9.6431398,2.0,4.7857448,1.0,0.0876982,0.3333333,0.1669561,1.0,5.068844,0.5,9.8200909,1.0,5.2449171,1.0,5.093425,1.0,4.7957448,0.1769561,9.8300909,5.103425,4.9495849,167620933.3333333,2.0,89543200.0,1.0,89543200.0,66111200.0,1.0,70707400.0,1.0,70707400.0,0.2837772,0.3327338,50393533.3333333,55076600.0,55076600.0,17699266.6666667,1.0,18835800.0,1.0,18835800.0,17.3115819,None
TLV:ACKR,ACKERSTEIN GROUP L,Basic Materials,Israel,0.2511274, ,164487483.3333333,0.0,63213733.3333333,560327714.2857143,1.0,688166000.0,0.0,58468000.0,0.0,2072335000.0,1.0,58468000.0,2072335000.0,688166000.0,164487483.3333333,0.25,63213733.3333333,688166000.0,1.0,58468000.0,1.0,58468000.0,688166000.0,0.6321022,0.6321022,0.235,0.235,0.235,0.0056832,0.235,4.5888191,4.5834585,95024983.9482813,95247000.0,95360666.6666667,95247000.0,0.08496,0.0942475,0.0,0.0678293,1.0,0.0833456,0.13991,0.74122,0,0.2,485.4,0.000412,1.3864307,287510016,58468000,0.2033599,556,435033670,391097962,105158.2733813,0.482,0.216,-0.0518247,-0.0370598,-0.0518247,-0.0370598,0.3485438,6.1537599,0.152735,4.1581332,0.6742337,0.6742337,63119533.3333333,1.0,24345500.0,0.5,6.8922194,17.8691615,17.8691615,0.3837351,0.5,0.7136554,1.0,0.7136554,0.8457813,USD,ILS,1.0,0.2894241,8.6953,0,0,0,0.3055556,336,629.7,459.472,5.6429989,44.4642857,-22.9156741,1.0173647,1.108817,6.966013,3.0,2.4037159,1.0,0.2293,0.5,2.3073713,8.0,0.6661495,0.3333333,3.709378,2.0,3.2503563,2.0,7.265897,4.0,2.4137159,2.3173713,3.719378,7.275897,4.8448064,3009797142.857143,2.0,1644205933.3333333,1.0,1644205933.3333333,1719278000.0,2.0,959524266.6666666,1.0,959524266.6666666,0.13556,0.1609344,191837285.7142857,236107000.0,236107000.0,1290519142.857143,2.0,683920866.6666666,1.0,683920866.6666666,1.4446141,None
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,Israel,0.6110632, ,457396740.4283201,1.0,99496480.5534,347716911.5063,1.0,433375543.4652,1.0,146595043.1946,1.0,2295120667.7637,1.5,146595043.1946,2295120667.7637,433375543.4652,457396740.4283201,1.0,99496480.5534,433375543.4652,1.0,146595043.1946,1.0,146595043.1946,433375543.4652,0.8179125,0.8179125,8.089005,8.089005,8.089005,0.3374528,8.089005,1.3209316,1.31927,929441691.4986854,931780000.0,1143016733.3333333,931780000.0,0.33826,1.2550993,4.75,0.9431627,2.75,0.8465073,0.23011,0.67258,0,2.292,1803,0.0012712,1.620346,94166896,506505984,5.3788115,290,1224640148,50529230955,1746572.3586207,4.383,0.496,0.4283612,-0.1588243,0.4283612,-0.1588243,3.3943403,18.6737355,0.3322939,6.0144941,2.383086,2.383086,152558134.75413,0.5,236616357.5622,1.0,8.0273671,5.175636,5.175636,5.2447205,2.0,4.1087735,2.0,4.1087735,2.028011,ILS,ILS,0.2894241,0.2894241,407.424,306.437,0,0,1803,1687,2753,2315.6409,-22.1381865,6.8761114,-34.5078097,0.217636,0.218636,1.7959032,1.0,1.85855,1.0,0.3154924,1.0,0.3209392,1.0,0.4136611,0.3333333,0.88597,1.0,1.3460417,1.0,1.5205375,1.0,1.86855,0.3309392,0.89597,1.5305375,1.6995437,842463311.0762401,0.5,1614337376.9234602,1.0,1614337376.9234602,371511682.34852,1.0,640875749.74017,1.5,640875749.74017,0.1908082,0.3287418,280012733.3333333,327238600.0,327238600.0,469342536.8538901,0.5,869738927.68434,1.0,869738927.68434,6.2658002,None
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,Israel,1.1626849, ,437259600.0,1.0,16552333.3333333,322150666.6666667,2.0,490101000.0,1.0,40528000.0,2.0,1036315500.0,1.5,40528000.0,1036315500.0,490101000.0,437259600.0,1.0,16552333.3333333,490101000.0,1.0,40528000.0,2.0,40528000.0,490101000.0,0.5021508,0.5021508,16.959678,16.959678,16.959678,0.3778149,16.959678,3.7118641,3.6936608,66957270.877193,67614000.0,63864666.6666667,67614000.0,0.04135,0.1556853,4.75,1.4266867,20.109375,0.5422407,0.20577,0.65966,0,0.124,214.4,0.0005784,3.5826236,304222016,20264000,0.0666092,782,246098599,18516743172,25913.0434783,83.048,0.195,0.134325,0.1059079,0.134325,0.1059079,62.3195813,79.1927522,0.172727,4.4060436,0.2721404,0.2721404,46368600.0,1.0,36281000.0,1.0,5.3074408,6.7831261,6.7831261,3.6542514,2.0,3.2421297,2.0,3.2421297,1.8015915,USD,ILS,1.0,0.2894241,3.73,5.113,4.098,3.693,214.4,180,329,237.516,-9.732397,19.1111111,-34.8328267,0.461745,0.462745,1.5642723,1.0,1.6191742,1.0,0.3941496,1.0,0.2053253,1.0,0.1267694,1.0,0.9457979,4.0,2.9739155,2.0,1.4444075,1.0,1.6291742,0.2153253,0.9557979,1.4544075,1.5417908,479888666.6666667,1.0,483635933.3333333,1.0,483635933.3333333,343615333.3333333,2.0,276632600.0,1.5,276632600.0,0.1837986,0.2465048,52957666.6666667,51090066.6666667,51090066.6666667,307634333.3333333,1.0,298755066.6666667,1.0,298755066.6666667,6.4641066,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,1.4921493, ,1749051200.0,4.0,658540200.0,182741650.0,0.25,1556289000.0,3.0,2778546000.0,2.0,6920662500.0,1.5,2778546000.0,6920662500.0,1556289000.0,1749051200.0,4.0,658540200.0,1556289000.0,3.0,2778546000.0,2.0,2778546000.0,1556289000.0,5.0715785,5.0715785,3.8153318,3.8153318,3.8153318,3.7304205,3.8153318,34.3416166,33.7391734,79395388.087312,82181000.0,74594866.6666667,82181000.0,2.67805,1.3173025,0.777,304.1195208,89.285625,102.7059578,0.23854,0.60451,0,9.414,12250,0.0007685,1.8137418,53879100,1389272960,25.7850068,228,2630903560,193520421752,6093302.4561404,2.55,0.27,0.6196997,0.1634262,0.6196997,0.1634262,2.0674249,14.6285428,0.2433566,5.1831182,1.8454512,1.8454512,335489733.3333333,2.0,236529000.0,1.0,7.8419793,11.122964,11.122964,0.5398159,0.5,1.663645,2.0,1.663645,1.2908236,USD,ILS,1.0,0.2894241,350.0,350.0,200.0,200.0,12250,167.6,23330,16576.627,-26.1007683,7209.0692124,-47.4924989,1.043277,1.2894303,2.1457694,1.0,5.1666526,2.0,0.4936167,0.1666667,4.4188784,1.0,0.5049287,0.3333333,0.443129,0.5,1.2154864,0.5,4.2978746,1.0,5.1766526,4.4288784,0.453129,4.3078746,4.7422636,6260077600.0,2.0,6341669200.0,1.5,6341669200.0,1367501533.3333333,1.0,3121475200.0,1.5,3121475200.0,0.5381411,0.9901387,301916066.6666667,683415466.6666666,683415466.6666666,2861995733.3333335,2.0,1650503200.0,1.0,1650503200.0,8.5025566,None
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,Israel,2.3824088, ,476278923.07184,4.0,75236759.542,115942812.0865,1.0,820282889.9790001,3.0,361882002.2832,2.0,936874928.55915,1.5,361882002.2832,936874928.55915,820282889.9790001,476278923.07184,4.0,75236759.542,820282889.9790001,3.0,361882002.2832,2.0,361882002.2832,820282889.9790001,1.1322271,1.1322271,26.71345,26.71345,26.71345,0.7963449,26.71345,1.2789651,1.2789332,836417260.1267254,836459000.0,342348533.3333333,836459000.0,0.66175,99.0274427,156.856875,60.9427633,89.285625,53.5449853,0.18707,0.5991,0,1.71,4700,0.0003638,6.391493,56904700,625176000,10.9863684,12,1069695099,75233092527,52098000.0,5.217,4.81,2.5509516,1.8509515,2.5509516,1.8509515,4.5504879,21.5818726,4.0702379,20.4248305,5.8704584,5.8704584,5221770.31726,1.0,11939757.10935,0.5,204.8529587,89.5910268,89.5910268,0.6173129,0.5,2.0531786,2.0,2.0531786,1.4338917,ILS,ILS,0.2894241,0.2894241,35.1465,21.439,13.7522,75.0,4700,55.56,7309,5759.445,-18.3949148,8359.3232541,-35.6957176,1.2806172,4.4107859,5.5937407,3.0,2.0192705,1.0,0.1830108,0.5,0.8891069,0.5,0.6313676,1.0,0.0363661,0.25,0.5382338,0.5,1.1032463,1.0,2.0292705,0.8991069,0.0463661,1.1132463,1.5712584,377386586.38478,1.0,496974656.4209,1.0,496974656.4209,172331251.60468,1.0,371613106.20063,1.5,371613106.20063,0.8281699,1.0738139,-9190666.6666667,19034400.0,19034400.0,200320047.78506,1.0,245768217.73336,1.0,245768217.73336,13.9125157,None
TLV:PLRM,PALRAM INDUSTRIES,Industrials,Israel,5.88432,r+,498298829.56322,1.0,47356092.20538,195185123.99274,1.0,534017275.1823,1.0,48385342.1898,1.0,855507250.0695001,1.0,48385342.1898,855507250.0695001,534017275.1823,498298829.56322,1.0,47356092.20538,534017275.1823,1.0,48385342.1898,1.0,48385342.1898,534017275.1823,0.1878362,0.1878362,4.1129214,4.1129214,4.1129214,0.1466839,4.1129214,1.1646426,1.1420758,309430602.3856859,321422000.0,316670800.0,321422000.0,0.09061,0.4899014,4.75,0.2678823,2.75,0.2837979,0.12623,0.64848,0,8.838,3689,0.0023958,1.2284556,25725500,167178000,6.4985326,1709,346410362,27064683194,97822.1181978,-0.291,0.06,7.2122941,0.0832835,7.2122941,0.0832835,1.5848235,12.8389774,0.0658209,2.8155579,2.595192,2.595192,29481250.14191,0.5,14639360.4021,0.5,11.7501924,23.6629438,23.6629438,0.7716525,1.0,0.4172556,0.5,0.4172556,0.6469532,ILS,ILS,0.2894241,0.2894241,233.232,77.7439,38.8719,38.872,3689,41.03,5480,4401.522,-16.1880822,8890.9822081,-32.6824818,1.3414194,5.8262289,2.4917865,1.0,2.3797211,1.0,0.2653457,1.0,0.0918101,1.0,0.3473391,1.0,0.1971922,1.0,8.4157136,3.0,2.6740715,1.0,2.3897211,0.1018101,0.2071922,2.6840715,2.5368963,431140263.25608,1.0,733350656.91552,1.5,733350656.91552,227244071.99648,1.0,248074020.94818,1.0,248074020.94818,0.1659785,0.295044,675744666.6666666,739976666.6666666,739976666.6666666,172794021.44564,1.0,310518775.5285,1.5,310518775.5285,7.5670589,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,11.3492891, ,3972056.3484,4.0,15671967.70608,38743197.59324,1.0,1138015.5612,1.0,18074824.4691,1.0,150486639.6432,1.0,18074824.4691,150486639.6432,1138015.5612,3972056.3484,4.0,15671967.70608,1138015.5612,1.0,18074824.4691,1.0,18074824.4691,1138015.5612,18.3642486,18.3642486,2.3238866,2.3238866,2.3238866,17.5686518,2.3238866,-378.052995,264.5131672,-191000.0187563,-191000.0,164800.0,-191000.0,15.93616,589.0378052,36.9075,63.1758075,2.75,222.7175909,0.21754,0.19187,0,6.175,1435,0.0043031,1.1104233,16632800,62661000,3.7673152,341,72208136,6907994053,183756.5982405,1.828,0.206,2.6395032,0.1396501,2.6395032,0.1396501,2.0308758,14.50088,0.1894125,4.602155,1.144278,1.144278,1259824.51742,0.5,1425799.5913,0.3333333,57.3160271,50.6439591,50.6439591,0.2640873,1.0,0.151626,1.0,0.151626,0.3903919,ILS,ILS,0.2894241,0.2894241,39.7278,31.3007,361.163,30.0968,1435,1397,2130,1733.115,-17.201109,2.7201145,-32.629108,0.1036835,0.1046835,5.5918323,1.0,7.7977217,1.0,0.0,1.0,0.0,1.0,0.749964,0.1666667,1.7367365,0.5,1.4754484,1.0,1.4386255,1.0,7.8077217,0.01,1.7467365,1.4486255,4.6281736,67719971.88138,1.0,65687635.85118,1.0,65687635.85118,53744145.17094,1.0,56411863.57534,1.0,56411863.57534,0.3751633,0.4204082,14565933.3333333,10075266.6666667,10075266.6666667,13271947.29924,1.0,8564773.03178,1.0,8564773.03178,22.075653,None
