"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
ONEW,OneWater Marine Inc.,Consumer Cyclical,United States,0.0031458,856756600.0,18665866.6666667,16757000.0,1218937000.0,64739000.0,145217000.0,64739000.0,145217000.0,1218937000.0,856756600.0,18665866.6666667,1218937000.0,64739000.0,64739000.0,1218937000.0,0.522,0.522,0.146681,0.146681,0.146681,0.4563752,0.146681,4.272,4.2726595,148943988.7640449,148898000.0,71505266.6666667,148898000.0,0.05311,0.0484377,2.25,0.8112181,12.03125,0.4956472,0.76266,0.17957,0,252.18,39.07,6.4545687,0.0888028,10968200,64738000,5.9023358,1169,636485184,556292608,55378.956373,1.402,-0.01,8.6937384,0.3453168,8.6937384,0.3453168,3.2249346,18.2081029,0.0788292,3.0576537,0.0454834,0.0454834,111662000.0,213076000.0,5.7001055,2.9871275,2.9871275,7.1255883,2.3325776,2.3325776,1.5282778,USD,USD,1.0,1.0,1.8,0,0,0,39.07,18.01,56.775,43.662086,-10.5173308,116.9350361,-31.1845002,1.0865471,1.6454756,1.5024046,1.5749945,0.1312489,0.1040125,0.4162141,0.5809005,1.277066,1.2135196,1.5849945,0.1140125,0.5909005,1.2235196,1.404257,446174856.5333334,602884066.6666666,602884066.6666666,77876582.5333333,166050266.6666667,166050266.6666667,0.2073822,0.4898759,54494836.4,52339600.0,52339600.0,300571168.0666667,383172800.0,383172800.0,2.037056,None
ESGR,Enstar Group Limited,Financial Services,Bermuda,0.0407422,2160909200.0,1186914933.3333333,3654403600.0,3171856000.0,2455062000.0,16485203000.0,2455062000.0,16485203000.0,3171856000.0,2160909200.0,1186914933.3333333,3171856000.0,2455062000.0,2455062000.0,3171856000.0,0.24,0.24,2.0606363,15.179334,3.7004735,1.5933928,3.7004735,0.329,0.3304472,2293949142.8571424,2273768000.0,1148514800.0,2273768000.0,0.77401,0.5695176,1.0,4.7095193,4.375,3.0036593,0.83081,0.09973,15,110.495,224.46,0.4922703,0.7381389,18597600,2401041920,129.104934,1189,761348864,5054012416,2019379.2430614,0.640498,0.762363,0.640498,0.762363,0.640498,0.762363,0.640498,8.253112,0.762363,8.9813402,1.38,1.38,1969526200.0,4222602000.0,0.3865645,0.1803032,0.1803032,2.610134,2.366475,2.366475,1.5393352,USD,USD,1.0,1.0,3.0,0,0,0,224.46,148.56,269.12,247.53596,-9.3222657,51.0904685,-16.5948276,1.2591241,3.9848428,1.4270108,1.4509438,4.8865913,439.1283879,0.2394077,0.2654605,9.6056364,8.7446774,1.4609438,439.1383879,0.2754605,8.7546774,5.1078106,19946775333.333332,21860170866.666668,21860170866.666668,5525466133.333333,6418668066.666667,6418668066.666667,0.2123075,0.4824878,9999926666.666666,8701452400.0,8701452400.0,13948194933.333334,15074117600.0,15074117600.0,1.1129933,None
YY,JOYY Inc.,Communication Services,Singapore,0.8378017,9603902666.666666,6411047933.333333,14533700533.333334,9136531000.0,9184798000.0,60215624000.0,9184798000.0,60215624000.0,9136531000.0,9603902666.666666,6411047933.333333,9136531000.0,9184798000.0,9184798000.0,9136531000.0,0.066,0.066,3.4835155,22.652632,5.8796551,2.1759825,5.8796551,-0.868,0.0167893,-88828571.4285714,0,-1392130333.3333333,0,0.58588,1.8611371,2.5,0.1135958,1.0,1.2571292,0.87287,0.01438,2.85,18.533,66.99,0.2766532,0.1268539,78205400,-46687088,-0.5969804,7931,154206400,5048940544,-5886.6584289,1.3069323,0.881,1.3069323,2.3711186,1.3069323,2.3711186,1.3069323,11.6821139,1.2535296,11.4461138,372.343,3046.5137914,3891179466.6666665,972794866.6666666,0.0396297,0.1585189,0.1585189,0.3249541,0.4806732,0.4806732,0.694306,USD,USD,1.0,1.0,0.51,0.51,0.51,0.31,66.99,39.11,148.88,80.76504,-44.4960629,9.9317261,-55.0040301,0.0750442,0.0760442,4.3778637,3.4211864,0.9706876,2.3318501,0.7601016,0.3563566,3.9946988,3.0345044,3.4311864,2.3418501,0.3663566,3.0445044,3.2378454,46492206200.0,30001648600.0,30001648600.0,33693254600.0,22340113533.333332,22340113533.333332,0.4061431,0.5111348,18084670466.666668,10375230800.0,10375230800.0,10964961866.666666,7646843400.0,7646843400.0,1.9788423,None
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,South Africa,1.6375316,6809067279.653334,1052168669.5333333,-18227683.7866667,8923710227.6,2053269283.1,971075277.2,2053269283.1,971075277.2,8923710227.6,6809067279.653334,1052168669.5333333,8923710227.6,2053269283.1,2053269283.1,8923710227.6,0.099,0.099,5.3673035,5.3673035,5.3673035,0.0865085,5.3673035,0.261,0.2608726,48451395793.10345,48498700000.0,31230686666.666668,48498700000.0,0.23009,2.3659733,13.921875,0.6359561,2.5,1.5765565,0.10087,0.00218,0,0,15.47,0.0,1000.0,738145984,29311899648,39.7101661,66275,12633467904,11020519424,442276.8713391,61.901,0.465,269.5457618,0.5671586,269.5457618,0.5671586,113.8121905,106.9327964,0.4905397,7.2538536,0.12,0.12,1385449202.7133334,2020752537.3,9.11868,6.2518629,6.2518629,1.6043899,1.0729989,1.0729989,1.0368566,ZAR,USD,0.070049,1.0,0.861536,0.118795,0.162484,0.234174,15.47,10.26,20.68,17.81036,-13.1404419,50.7797271,-25.1934236,1.0,1.0,1.7992182,2.0165441,0.0,0.0,0.2207465,0.2442509,2.3136261,2.782792,2.0265441,0.01,0.2542509,2.792792,2.4096681,8046434297.346666,9199318018.1,9199318018.1,3446784394.6666665,4462866621.36,4462866621.36,0.323198,0.5600786,22005580000.0,31112220000.0,31112220000.0,4479874518.56,4591695138.240001,4591695138.240001,4.8986623,None
HIMX,"Himax Technologies, Inc.",Technology,Taiwan,5.1180206,794531533.3333334,24495600.0,256479466.6666667,1189968000.0,218244000.0,1252341000.0,218244000.0,1252341000.0,1189968000.0,794531533.3333334,24495600.0,1189968000.0,218244000.0,218244000.0,1189968000.0,2.038,2.038,17.449139,6.8827157,16.1283361,1.6312138,16.1283361,8.362,8.3433076,291375322.4109065,292678000.0,49551800.0,292678000.0,0.1834,0.0372158,1.0,7.0839075,30.078125,4.1156637,0.2007,0.21394,1.62,0.639,11.7,0.0546154,3.550955,174088992,218244000,1.2536347,2000,2425587456,1941092224,109122.0,77.735,0.953,0.187082,0.1708212,0.187082,0.1708212,58.3480205,76.635876,0.7574553,8.9531908,0.07,0.07,59261000.0,246698000.0,40.930586,9.8322137,9.8322137,0.879064,0.8769467,0.8769467,0.9374543,USD,USD,1.0,1.0,0.272,0.1,0.24,0.13,11.7,3.28,17.88,13.224676,-11.5290235,256.7073171,-34.5637584,1.1534247,2.3546989,2.1424162,2.1489202,12.057868,2.0613221,5.527179,2.0265308,1.8263402,1.9688401,2.1589202,2.0713221,2.0365308,1.9788401,2.0688801,868601133.3333334,1064630800.0,1064630800.0,461451666.6666667,564848466.6666666,564848466.6666666,0.304995,0.4863762,298525266.6666667,399813066.6666667,399813066.6666667,405619133.3333333,495719000.0,495719000.0,2.5431893,None
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,5.471208,33681599137574.203,12272961645108.133,41090128822227.8,40691467208119.5,15523561902521.5,133515265775002.02,15523561902521.5,133515265775002.02,40691467208119.5,33681599137574.203,12272961645108.133,40691467208119.5,15523561902521.5,15523561902521.5,40691467208119.5,0.101,0.101,32.72215,26.78901,31.9805075,0.4351979,31.9805075,0.147,0.157391,871624414302.7212,748398751000.0,786245434000.0,748398751000.0,0.38149,2.092904,5.625,2.3354725,6.25,1.9970268,0.17505,6e-05,4.55,3.725,120.79,0.0308386,0.3260181,5186079744,554125950976,106.8487139,10000000,146242961408,632131289088,55412.5950976,0.112,0.198,0.2834628,0.1623678,0.2834628,0.1623678,0.1548657,4.1852979,0.1890919,4.5984704,1.87,1.87,20123957385371.734,18969108679996.5,0.0072671,0.0077095,0.0077095,0.4231253,0.5256458,0.5256458,0.7260144,TWD,USD,28.0145,1.0,0.451263,0.439846,0.442,0.435024,120.79,76.17,142.2,117.69655,2.6283268,58.5794932,-15.0562588,1.3515069,6.0941001,3.499926,2.9087838,0.0249974,0.0209551,1.7626936,2.7205959,1.8355125,1.8161544,2.9187838,0.0309551,2.7305959,1.8261544,2.3724691,69694285298262.54,83251774498439.06,83251774498439.06,48801783196118.2,54524025808420.836,54524025808420.836,0.2864652,0.3847105,428024940133.3333,525224903933.3333,525224903933.3333,20869126216907.465,28707060736292.1,28707060736292.1,1.3946814,None
WLK,Westlake Chemical Corporation,Basic Materials,United States,13.3502205,7854333333.333333,508000000.0,5739933333.333333,9079000000.0,934000000.0,24579000000.0,934000000.0,24579000000.0,9079000000.0,7854333333.333333,508000000.0,9079000000.0,934000000.0,934000000.0,9079000000.0,1.534,1.534,25.684433,10.735442,23.8158091,1.2058918,23.8158091,6.596,6.5960222,2112014204.9727106,2112000000.0,1397800000.0,2112000000.0,0.10287,0.1255237,2.5,4.043275,30.078125,2.3710025,0.26936,0.74159,7.9,3.302,87.64,0.0376769,1.7356336,128133000,930000000,7.2580834,9220,13930939392,10948292608,100867.6789588,33.8,0.673,-0.3222033,-0.0497731,-0.3222033,-0.0497731,25.2694492,50.518727,0.4923067,7.2664573,0.14,0.14,1328400000.0,1670000000.0,10.4870065,8.3418799,8.3418799,1.1761038,1.1298999,1.1298999,1.0639675,USD,USD,1.0,1.0,0.2975,0.27,0.27,0.27,87.64,59.75,106.47,91.426186,-4.141249,46.6778243,-17.6857331,1.1939212,2.8963701,1.9323776,1.9631556,0.0,0.0,0.1375203,0.1253133,2.3934316,2.8740321,1.9731556,0.01,0.1353133,2.8840321,2.4285938,13266933333.333334,14354400000.0,14354400000.0,5855866666.666667,6483133333.333333,6483133333.333333,0.1650672,0.2440661,1851866666.6666667,2647666666.6666665,2647666666.6666665,6883133333.333333,7310666666.666667,7310666666.666667,2.1529358,None
HMY,Harmony Gold Mining Company Lim,Basic Materials,South Africa,58.9145064,1877341219.6,-121586384.2666667,-794803973.6,2476652444.0,250425175.0,-2715239338.0,250425175.0,-2715239338.0,2476652444.0,1877341219.6,-121586384.2666667,2476652444.0,250425175.0,250425175.0,2476652444.0,0.084,0.084,7.3076925,6.5918365,7.2182105,0.0557181,7.2182105,0.392,0.3920577,7613242367.346939,7611000000.0,4544000000.0,7611000000.0,0.10111,-0.0509132,0.0,0.1822749,1.0,0.1357724,0.30421,1.23e-05,0.49,0.442,3.53,0.1252125,0.0624831,609897984,3575000064,5.8616361,33093,2985270016,1969970560,108028.8902185,3.343,0.395,1.186932,0.1468037,1.186932,0.1468037,2.803983,16.9950978,0.3329509,6.0201901,2.5742704,2.5742704,317891701.8666667,544210681.0,9.3908397,5.4855043,5.4855043,0.7490932,0.6985409,0.6985409,0.8367876,ZAR,USD,0.070049,1.0,0.076997,0.027,0.038,0.037,3.53,3.16,6.62,4.33223,-18.5177149,1.9512329,-46.6767372,0.0380026,0.0390026,2.4547807,2.4610966,1.5545292,0.2919183,0.7275891,0.7357434,1.3185762,1.3055901,2.4710966,0.3019183,0.7457434,1.3155901,1.8933433,2906589856.3333335,3483340632.8,3483340632.8,1669403098.0666666,2062676863.8,2062676863.8,0.1718922,0.2214079,1845000000.0,2108400000.0,2108400000.0,1237037320.4,1418142005.0,1418142005.0,2.8969034,None
LYB,LyondellBasell Industries NV,Basic Materials,United States,68.9798011,31561600000.0,2611666666.6666665,5502133333.333333,35356000000.0,4091000000.0,20375000000.0,4091000000.0,20375000000.0,35356000000.0,31561600000.0,2611666666.6666665,35356000000.0,4091000000.0,4091000000.0,35356000000.0,1.356,1.356,13.196288,6.827179,12.4001494,0.8741849,12.4001494,7.475,7.4714698,6421934321.87291,6428000000.0,4625266666.666667,6428000000.0,0.11571,0.1605516,2.5,4.2629743,30.078125,2.5083872,0.78704,0.2129,13.54,7.005,97.29,0.0720012,3.5117579,334353984,4083000064,12.2116088,19200,47958618112,30907682816,212656.2533333,5.575,1.085,-0.4167693,-0.1273614,-0.4167693,-0.1273614,4.0770577,20.4417252,0.7819096,9.0925655,0.1,0.1,4214933333.3333335,3871000000.0,11.3782626,12.3892064,12.3892064,2.9253666,2.8411798,2.8411798,1.68658,USD,USD,1.0,1.0,1.13,1.13,1.05,1.05,97.29,66.72,118.02,104.86317,-7.2219541,45.8183453,-17.5648195,1.1918129,2.8658167,1.3684177,1.3621919,0.9155975,0.4276065,0.0928928,0.1084761,2.0349695,1.938957,1.3721919,0.4376065,0.1184761,1.948957,1.6605745,32515066666.666668,36254066666.666664,36254066666.666664,8360466666.666667,9509333333.333334,9509333333.333334,0.2128425,0.5302089,5558066666.666667,5934200000.0,5934200000.0,24029066666.666668,26614133333.333332,26614133333.333332,1.7999457,None
CDK,"CDK Global, Inc.",Technology,United States,94.2650314,1911113333.3333333,214213333.3333333,931273333.3333334,1702700000.0,1030500000.0,5211100000.0,1030500000.0,5211100000.0,1702700000.0,1911113333.3333333,214213333.3333333,1702700000.0,1030500000.0,1030500000.0,1702700000.0,3.645,3.645,4.973878,13.916944,6.0917613,2.6147485,6.0917613,11.977,12.2627677,566744722.8855306,539700000.0,649940000.0,539700000.0,0.52822,0.5842896,5.625,13.5914717,12.03125,8.0189551,0.90982,0.0044,3.01,8.422,41.38,0.2035283,11.3277445,121774000,248000000,2.0365595,9000,7111816192,5101112832,27555.5555556,13.946,0.016,0.2332909,0.0376342,0.2332909,0.0376342,10.5178227,32.6811929,0.0214086,1.7131661,1.6,1.6,420113333.3333333,338300000.0,16.9283277,21.0222175,21.0222175,-8.3126391,0.0928471,0.0928471,0.3057083,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,41.38,39.78,55.51,50.380074,-17.8643525,4.0221217,-25.454873,0.2034329,0.2044329,0.843437,1.0219527,0.7263864,1.1182527,1.480186,1.685699,1.4941037,1.402299,1.0319527,1.1282527,1.695699,1.412299,1.2221258,2915246666.6666665,3133433333.3333335,3133433333.3333335,-566040000.0,12740000.0,12740000.0,0.4288725,80.9869702,281466666.6666667,381253333.3333333,381253333.3333333,3465580000.0,3105760000.0,3105760000.0,2.144772,None
