"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
ABC,AmerisourceBergen Corporation,Healthcare,United States,6.76007988108756e+21,181768732533.33334,-1344464933.3333333,2061668400.0,204321190000.0,-3743838000.0,3749704000.0,-3743838000.0,3749704000.0,204321190000.0,181768732533.33334,-1344464933.3333333,204321190000.0,-3743838000.0,-3743838000.0,204321190000.0,0.152,0.152,1502.8501631,11.353219,1316.413045,0.1219236,1316.413045,9.848,9.8319069,3170489922.014622,3180852000.0,2395577133.3333335,3180852000.0,-0.01832,-0.0121265,0.0,-0.0003302,0.0,0.0037294,0.65765,0.28535,10.56,-18.266,116.81,-0.1563736,655.1366,207787008,-3743837952,-18.017671,41000,31120939008,24911585280,-91313.1207805,0.009,0.0664097,-0.2026344,0.0664097,-0.2026344,0.0664097,-0.0439086,0.2456091,0.0664097,2.8270071,1.1,1.1,2090621733.3333333,2956001000.0,14.8859732,10.5280543,10.5280543,-17.6153317,723.6427342,723.6427342,26.9016084,USD,USD,1.0,1.0,0.44,0.44,0.44,0.44,0.2355973,92,128.87,116.08064,0.6283218,26.9673913,-9.358268,1.3458096,5.9415771,1.0280218,1.0006295,7.9316866,2.9013773,0.1078984,0.2089066,0.9586715,0.9857141,1.0106295,2.9113773,0.2189066,0.9957141,1.0031718,41436180400.0,51428590266.666664,51428590266.666664,752959000.0,-215779733.3333333,-215779733.3333333,2.72e-05,1e-06,-1242763733.3333333,-682373266.6666666,-682373266.6666666,40541505800.0,51362345733.333336,51362345733.333336,2.1338963,None
ACI,"Albertsons Companies, Inc.",Consumer Defensive,United States,147095690605.9236,65889146666.666664,598380000.0,736040000.0,68208200000.0,708800000.0,5801400000.0,708800000.0,5801400000.0,68208200000.0,65889146666.666664,598380000.0,68208200000.0,708800000.0,708800000.0,68208200000.0,0.395,0.395,24.306507,12.904545,22.8812618,0.1941842,22.8812618,7.626,7.2757324,3892893275.1114607,4250500000.0,3757800000.0,4250500000.0,0.01039,0.3724915,34.8046875,0.0109894,1.0,0.2274764,0.73627,0.14939,2.2,1.168,28.03,0.0416696,7.797308,466536000,554099968,1.1876896,300000,26960095232,13244956672,1846.9998933,-0.241,0.0767178,1.4626154,0.0767178,1.4626154,0.0767178,0.1849039,4.5500448,0.0767178,3.0197979,-0.93,107526.8817204,2882013333.3333335,2869600000.0,9.3546046,9.3950708,9.3950708,14.9127643,15.4436248,15.4436248,3.9308378,USD,USD,1.0,1.0,0.1,0.1,0.1,0.1,1.0587382,12.91,30.42,20.210358,38.6912592,117.1185128,-7.8566732,1.7270131,26.5322356,1.1074836,1.1336452,0.2465041,0.2898003,0.1389067,0.2174917,1.0475749,1.0851914,1.1436452,0.2998003,0.2274917,1.0951914,1.1194183,25005993333.333332,26650360000.0,26650360000.0,1600426666.6666667,1542360000.0,1542360000.0,0.1265963,0.5595555,257866666.6666667,570286666.6666666,570286666.6666666,22552713333.333332,23508900000.0,23508900000.0,1.9261081,None
ADM,Archer-Daniels-Midland Company,Consumer Defensive,United States,11289246.5289497,64198266666.666664,1660466666.6666667,19245200000.0,74923000000.0,2313000000.0,80114000000.0,2313000000.0,80114000000.0,74923000000.0,64198266666.666664,1660466666.6666667,74923000000.0,2313000000.0,2313000000.0,74923000000.0,0.585,0.585,14.765967,13.282895,14.580583,0.4522082,14.580583,12.057,12.0380976,3644572432.943518,3656000000.0,2716933333.3333335,3656000000.0,0.03087,0.0659478,2.5,0.5564481,17.1875,0.3512226,0.81311,0.00499,4.56,4.102,59.74,0.0686642,1.5688457,559366016,2312999936,4.1350384,37575,43804827648,33880799232,61556.8845243,0.518,0.006989,0.1140728,0.006989,0.1140728,0.006989,0.4170182,6.7076946,0.006989,1.086002,1.31,1.31,-3762000000.0,1057000000.0,858.8094514,41.4425995,41.4425995,1.364694,1.3993863,1.3993863,1.1839566,USD,USD,1.0,1.0,0.37,0.37,0.37,0.36,0.3532171,44.42,69.3,60.67643,-1.5433176,34.4889689,-13.7950938,1.2315113,3.4884324,1.7431664,1.7191363,0.932268,0.96459,0.3867139,0.4072422,1.5536478,1.6100072,1.7291363,0.97459,0.4172422,1.6200072,1.6745717,46357933333.333336,50520600000.0,50520600000.0,19540466666.666668,21022800000.0,21022800000.0,0.1457833,0.2100234,8550866666.666667,10654600000.0,10654600000.0,26733600000.0,29401800000.0,29401800000.0,2.2103476,None
ADS,Alliance Data Systems Corporati,Financial Services,United States,132822549.7794521,5020286666.666667,369100000.0,4900126666.666667,4257700000.0,705000000.0,20141200000.0,705000000.0,20141200000.0,4257700000.0,5020286666.666667,369100000.0,4257700000.0,705000000.0,705000000.0,4257700000.0,4.494,4.494,6.803837,7.49464,6.8901874,1.1438645,13.7803748,14.247,14.1748238,1356654200.8843966,1370400000.0,984153333.3333334,1370400000.0,0.16559,0.1366399,2.5,0.5608215,2.5,0.3973009,1.00107,0.00413,13.06,14.386,95,0.1514316,2.3754396,49756000,786300032,15.8031199,8000,19132416000,4870117376,98287.504,6.122,-0.1078089,-0.303822,-0.1078089,-0.303822,-0.1078089,4.5155445,21.4998106,-0.1078089,0.2392191,0.32,0.32,1869420000.0,1548400000.0,10.2344128,12.356249,12.356249,14.1912307,10.9192229,10.9192229,3.3054247,USD,USD,1.0,1.0,0.21,0.21,0.21,0.21,1.1698072,39.77,128.16,105.403786,-9.8704102,138.8735228,-25.8739076,1.2496889,3.809004,1.0709759,1.0936193,0.9552969,1.030434,2.0685549,1.7009802,1.9956259,1.7753329,1.1036193,1.040434,1.7109802,1.7853329,1.4444761,25187746666.666668,21690526666.666668,21690526666.666668,1669700000.0,1853746666.6666667,1853746666.6666667,0.1325027,0.4803109,10911806666.666666,8218133333.333333,8218133333.333333,23518046666.666668,19836780000.0,19836780000.0,1.1523288,None
AIG,"American International Group, I",Financial Services,United States,495372357674.76483,45995733333.333336,-2683733333.3333335,18639533333.333332,33806000000.0,4111000000.0,66310000000.0,4111000000.0,66310000000.0,33806000000.0,45995733333.333336,-2683733333.3333335,33806000000.0,4111000000.0,4111000000.0,33806000000.0,1.412,1.412,11.4829322,10.786274,11.39585,1.0938786,22.7916999,7.521,7.3486551,8490861219.518681,8880000000.0,8292400000.0,8880000000.0,-0.08845,-0.092056,0.0,0.1551601,1.0,0.0602406,0.93083,0.00091,5.1,-4.44,54.02,-0.0821918,0.7601215,858140992,-3849999872,-4.4864421,45000,60933054464,47206334464,-85555.5527111,14.1051314,-0.0654149,144.4285714,-0.0654149,144.4285714,-0.0654149,37.0191429,61.0933586,-0.0654149,0.2434585,0.29,0.29,-502000000.0,1260000000.0,82.3854974,48.359567,48.359567,7.5468986,8.1895153,8.1895153,2.8627329,USD,USD,1.0,1.0,0.32,0.32,0.32,0.32,6.1424873,25.57,55.11,48.295765,11.8524575,111.2631991,-9.6710439,1.9262018,51.0752678,1.1360126,1.1246659,1.3224086,1.11763,0.5293636,0.5330404,0.6758431,0.7410987,1.1346659,1.12763,0.5430404,0.7510987,0.9428823,551624866666.6666,582992800000.0,582992800000.0,64377933333.333336,63337000000.0,63337000000.0,0.1070515,0.1649068,-41106200000.0,-38878066666.666664,-38878066666.666664,485783133333.3333,518372266666.6667,518372266666.6667,0.0599754,None
AIRC,Apartment Income REIT Corp.,Real Estate,United States,2.601491138469036e+24,768716866.6666666,180769600.0,0,784869000.0,-27539000.0,0,-27539000.0,0,784869000.0,768716866.6666666,180769600.0,784869000.0,-27539000.0,-27539000.0,784869000.0,16.814,16.814,34.6834396,34.6834396,34.6834396,11.184405,34.6834396,29.79,29.1618451,418329140.6847936,435971000.0,442892933.3333333,435971000.0,-0.03879,0.0478642,1.0,0.0563591,1.0,0.0503393,0.9363201,0.00052,0,0,50.65,0.0,1000.0,156826000,-34975000,-0.2230179,900,11936474112,7940100608,-38861.1111111,11.394,-0.0857639,-0.4952843,-0.0857639,-0.4952843,-0.0857639,8.4216789,29.2701291,-0.0857639,0.2414236,4.1183522,4.1183522,328111333.3333333,286800000.0,36.3793411,41.6195053,41.6195053,3.2733676,3.4849937,3.4849937,1.8678138,USD,USD,1.0,1.0,0.43,0.43,0,0,50.65,35.99,53.97,46.42387,9.1033557,40.7335371,-6.1515657,1.6307008,18.8038021,1.3432411,1.3135901,2.5615374,1.549633,5187.6153846,5187.6153846,0.8633485,0.6360115,1.3235901,1.559633,5187.6253846,0.6460115,0.9848008,6395353066.666667,6446303266.666667,6446303266.666667,1483225733.3333333,1448494800.0,1448494800.0,9.57e-05,8.1e-05,-85114733.3333333,-322361800.0,-322361800.0,4766167066.666667,4907707333.333333,4907707333.333333,0.311657,None
AIZ,"Assurant, Inc.",Financial Services,United States,7776978862.971163,9529106666.666666,405760000.0,4631460000.0,9957300000.0,450100000.0,19504600000.0,450100000.0,19504600000.0,9957300000.0,9529106666.666666,405760000.0,9957300000.0,450100000.0,450100000.0,9957300000.0,0.973,0.973,23.600891,13.893355,22.387449,1.0183424,44.774898,9.48,9.5065535,1027757495.3586497,1022000000.0,852500000.0,1022000000.0,0.04468,0.2398941,5.625,0.0534682,1.0,0.1687418,0.97158,0.01019,12.19,7.176,166.56,0.0430836,1.7642585,60566600,424300000,7.0055113,13600,9797722112,10257559552,31198.5294118,0.054,0.1122597,0.1643704,0.1122597,0.1643704,0.1122597,0.0815926,3.1064417,0.1122597,3.6005182,0.89,0.89,1215560000.0,1047000000.0,8.0602538,9.3579008,9.3579008,6.6602216,6.5425525,6.5425525,2.5588414,USD,USD,1.0,1.0,0.66,0.66,0.66,0.63,16.9481008,116.11,169.65,150.82,10.4362817,43.4501766,-1.821397,1.8845723,44.7998744,1.1507144,1.1530314,0.6362868,0.8895038,0.2681226,0.153757,0.6110649,0.8379869,1.1630314,0.8995038,0.163757,0.8479869,1.0055092,43225706666.666664,44352186666.666664,44352186666.666664,5645093333.333333,5880233333.333333,5880233333.333333,0.1101483,0.1765446,-9036426666.666666,-3879766666.6666665,-3879766666.6666665,37564633333.333336,38466286666.666664,38466286666.666664,0.2429186,None
AJG,Arthur J. Gallagher & Co.,Financial Services,United States,19728555837.097767,6753633333.333333,731593333.3333334,2061186666.6666667,7083000000.0,854600000.0,9576200000.0,854600000.0,9576200000.0,7083000000.0,6753633333.333333,731593333.3333334,7083000000.0,854600000.0,854600000.0,7083000000.0,4.477,4.477,31.995865,25.514652,31.1857134,4.056429,62.3714267,18.087,18.0865376,1753210361.8068225,1753300000.0,1391133333.3333333,1753300000.0,0.12066,1.7718632,15.46875,0.3483609,2.5,1.1392621,0.83746,0.00887,5.46,4.354,139.51,0.0312092,4.054188,206236992,854600000,4.1437765,34000,31708694528,28730873856,25135.2941176,0.103,0.0140637,0.1892572,0.0140637,0.1892572,0.0140637,0.1245643,3.7793668,0.0140637,1.4359037,2.22,2.22,1392080000.0,1930200000.0,22.7779255,16.4276731,16.4276731,2.6494118,2.6523695,2.6523695,1.6296097,USD,USD,1.0,1.0,0.48,0.48,0.45,0.45,0.3131304,100.32,154.03,132.9677,4.9202175,39.064992,-9.4267351,1.4593186,9.6582989,1.3817454,1.3801623,5.6433412,5.8478231,1.3137937,1.3325729,1.0706366,1.0996884,1.3901623,5.8578231,1.3425729,1.1096884,1.2499254,20317873333.333332,23305173333.333332,23305173333.333332,5556333333.333333,6375040000.0,6375040000.0,0.13667,0.2340541,672600000.0,1082093333.3333333,1082093333.3333333,14707026666.666666,16882660000.0,16882660000.0,1.1021201,None
AL,Air Lease Corporation,Industrials,United States,1383815601387.6924,1937794133.3333333,550427866.6666666,2942310800.0,1978879000.0,463205000.0,12894835000.0,463205000.0,12894835000.0,1978879000.0,1937794133.3333333,550427866.6666666,1978879000.0,463205000.0,463205000.0,1978879000.0,9.963,9.963,10.298469,7.366788,9.9320089,2.3281798,9.9320089,0,100000,0.0,0,1728374285.7142856,0,0.23407,0.6696071,2.5,0.5160553,2.5,0.5735156,0.95312,0.06155,5.48,3.92,39.6,0.0989899,0.7167078,114124000,447830016,3.9240652,120,19716292608,4607185920,3731916.8,-0.387,0.0723288,-0.0726426,0.0723288,-0.0726426,0.0723288,-0.3084107,0.2191589,0.0723288,2.9394023,0.78,0.78,1190619400.0,1090453000.0,16.5596937,18.0808275,18.0808275,3.0089772,2.984968,2.984968,1.728706,USD,USD,1.0,1.0,0.16,0.16,0.16,0.15,39.6,26.65,52.96,45.378468,-12.7339425,48.5928705,-25.2265861,0.9844166,0.9854166,1.3332299,1.3353925,0.0,0.0,10.7419255,11.0316915,2.6060896,3.5012085,1.3453925,0.01,11.0416915,3.5112085,2.4283005,22742386666.666668,24838599866.666668,24838599866.666668,5654196400.0,6235865533.333333,6235865533.333333,0.1186486,0.1742808,713054933.3333334,1016698866.6666666,1016698866.6666666,17088110266.666666,18602632733.333332,18602632733.333332,0.2510473,None
ALGM,"Allegro MicroSystems, Inc.",Technology,United States,12643183842.62348,606625000.0,32135400.0,79308400.0,664348000.0,40802000.0,238436000.0,40802000.0,238436000.0,664348000.0,606625000.0,32135400.0,664348000.0,40802000.0,40802000.0,664348000.0,7.839,7.839,141.3049102,141.3049102,141.3049102,8.678468,47.1016367,32.442,32.6179937,158804993.588558,157082000.0,132650666.6666667,157082000.0,0.06142,0.0996175,2.5,0.230357,2.5,0.178869,0.43684,0.55206,0,0,29.14,0.0055246,108.1665136,189592992,40802000,0.2152084,3874,5207848960,5765522944,10532.2663913,4.74,0.0987138,-0.0235363,0.0987138,-0.0235363,0.0987138,3.5491159,19.0890974,0.0987138,3.3918747,2.86,2.86,105417133.3333333,133399000.0,49.4023011,39.0396402,39.0396402,0.2913751,0.2727407,0.2727407,0.5232458,USD,USD,1.0,1.0,0,0,0,0,3.5185763,16.78,34.66,26.786753,1.4321204,73.659118,-15.9261396,1.3825503,6.9837022,4.4955286,4.6978726,0.8468088,0.7451876,1.7152318,2.3271819,3.3736834,3.7988039,4.7078726,0.7551876,2.3371819,3.8088039,4.2583383,731303733.3333334,771286866.6666666,771286866.6666666,569446800.0,605010000.0,605010000.0,0.1529012,0.1674402,286068133.3333333,319107600.0,319107600.0,160879066.6666667,165163000.0,165163000.0,4.8388978,None
