Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,16.71148,76.74, ,217.8245
DHI,D.R. Horton  Inc.,Consumer Cyclical,158.64941,85.03, ,134.9743
LEN,Lennar Corporation,Consumer Cyclical,1040.17243,91.98, ,124.1399
STLD,Steel Dynamics  Inc.,Basic Materials,2.86454,61.34, ,96.6019
CI,Cigna Corporation,Healthcare,1768701.19302,230.27, ,89.1491
LYB,LyondellBasell Industries NV,Basic Materials,13.17637,102.09, ,81.4694
TOL,Toll Brothers  Inc.,Consumer Cyclical,836.3667,54.81, ,60.5898
WLK,Westlake Chemical Corporation,Basic Materials,17.76537,103.21,r+,51.6919
JEF,Jefferies Financial Group Inc.,Financial Services,14296589.46142,38.05, ,47.2516
TSN,Tyson Foods  Inc.,Consumer Defensive,695901.44278,97.88,r+,44.1609
INTC,Intel Corporation,Technology,218744.52714,48.86, ,41.3648
AFL,AFLAC Incorporated,Financial Services,22412843515.2395,65.55,r+,39.6981
BRK.B,Berkshire Hathaway Inc. New,Financial Services,15315412251.3331,319.85, ,38.6532
BEN,Franklin Resources  Inc.,Financial Services,13066.01974,31.39, ,31.7467
WDC,Western Digital Corporation,Technology,28292.07011,54.09, ,30.1766
MS,Morgan Stanley,Financial Services,1081029012715.6023,107.57,r+,29.4142
VMW,Vmware  Inc.,Technology,9901931.20193,133.77, ,29.2998
THO,Thor Industries  Inc.,Consumer Cyclical,224.14226,95.7, ,27.5808
IP,International Paper Company,Consumer Cyclical,8035.35372,46.61, ,26.7204
FOX,Fox Corporation,Communication Services,906273154.36905,40.05, ,26.1219
UHS,Universal Health Services  Inc.,Healthcare,13560210.41781,133.57, ,24.9289
NUE,Nucor Corporation,Basic Materials,1097.02171,121.59, ,24.4935
VIACA,ViacomCBS Inc.,Communication Services,88788462.71264,39.04, ,22.9713
SEB,Seaboard Corporation,Industrials,263.83516,3985.01, ,22.1604
FDX,FedEx Corporation,Industrials,9748240.64337,240.41, ,21.0143
DOW,Dow Inc.,Basic Materials,631178.67267,60.95, ,20.9076
MET,MetLife  Inc.,Financial Services,2427725498.54093,70.5,r+,20.6652
BBY,Best Buy Co.  Inc.,Consumer Cyclical,19797.7672,100.47, ,20.1568
WBA,Walgreens Boots Alliance  Inc.,Healthcare,1211185.9412,49.22, ,20.05
JBL,Jabil Inc.,Technology,7261.50932,61.93, ,18.3489
HPE,Hewlett Packard Enterprise Comp,Technology,5821822703.68179,17.35,r+,17.3988
HUN,Huntsman Corporation,Basic Materials,414632.95699,36.84,r+,17.2366
FNF,FNF Group of Fidelity National ,Financial Services,407341.10492,49.3, ,16.4213
IVZ,Invesco Ltd,Financial Services,486362.71886,23.4, ,16.0125
QDEL,Quidel Corporation,Healthcare,14.29875,95.34, ,15.8108
LAD,Lithia Motors  Inc.,Consumer Cyclical,2843.72477,311.28, ,15.0689
UHAL,Amerco,Industrials,43138.35878,596.2, ,14.6385
CB,Chubb Limited,Financial Services,41559922889.02801,208.6,r+,14.2842
ACI,Albertsons Companies  Inc.,Consumer Defensive,5362.99699,28.56, ,13.6587
DISH,DISH Network Corporation,Communication Services,2347000.92271,31.93, ,13.0963
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,570270.5715,618.22, ,13.0448
SSNC,SS&C Technologies Holdings  Inc,Technology,214735449.18376,80.49, ,12.996
TRV,The Travelers Companies  Inc.,Financial Services,378539497060.1107,172.43,r+,12.9544
GRMN,Garmin Ltd.,Technology,9254943.35267,124.21, ,12.8506
EBAY,eBay Inc.,Consumer Cyclical,119202394.59285,58.81, ,12.6284
VIAC,ViacomCBS Inc.,Communication Services,1413727973.42693,35.88, ,12.2248
GM,General Motors Company,Consumer Cyclical,160468638351.61972,50.34, ,12.0786
MU,Micron Technology  Inc.,Technology,3420612.24942,91.02, ,11.5612
ACGL,Arch Capital Group Ltd.,Financial Services,51596533.45917,47.39, ,11.0791
IPGP,IPG Photonics Corporation,Technology,5517.75937,155.56, ,10.6095
BIO,Bio-Rad Laboratories  Inc.,Healthcare,80.23405,625.17, ,10.5275
BLDR,Builders FirstSource  Inc.,Industrials,15755.15306,69.03, ,9.5757
CACI,CACI International  Inc.,Technology,50530512.1928,254.2, ,9.3824
FOXA,Fox Corporation,Communication Services,54149756212.09436,44.0, ,9.2198
AFG,American Financial Group  Inc.,Financial Services,56383318850.38169,136.72, ,8.5364
PGR,Progressive Corporation (The),Financial Services,1834725523239.2979,106.51, ,8.5204
SC,Santander Consumer USA Holdings,Financial Services,55003879290.65237,41.59, ,8.5129
RS,Reliance Steel & Aluminum Co.,Basic Materials,3560.50213,160.87, ,8.4561
NTES,NetEase  Inc.,Communication Services,482.79542,103.3, ,8.415
MHK,Mohawk Industries  Inc.,Consumer Cyclical,13560.04581,152.1, ,8.3539
VZ,Verizon Communications Inc.,Communication Services,1334911557.81958,53.04, ,8.2127
COF,Capital One Financial Corporati,Financial Services,42046985577348.125,156.91, ,8.0883
LYLT,Loyalty Ventures Inc.,Technology,161344.28897,25.75, ,7.7108
PFE,Pfizer  Inc.,Healthcare,5080601.83331,50.6, ,7.5359
C,Citigroup  Inc.,Financial Services,12869535768356.838,67.5, ,7.4311
CNXC,Concentrix Corporation,Technology,5774866.92766,202.44,r+,7.4221
FAF,First American Corporation (New,Financial Services,3990563.84523,70.79, ,7.3551
RKT,Rocket Companies  Inc.,Financial Services,1469725.02831,12.21, ,6.623
SCCO,Southern Copper Corporation,Basic Materials,87009.95554,67.2,r+,6.3378
AM,Antero Midstream Corporation,Energy,13.2808,9.97, ,6.1974
GS,Goldman Sachs Group  Inc. (The),Financial Services,1.8630910314129104e+17,370.57, ,6.1899
DGX,Quest Diagnostics Incorporated,Healthcare,72712193.96032,133.71, ,6.1879
GL,Globe Life Inc.,Financial Services,44325399084.05531,106.12,r+,6.095
ACN,Accenture plc,Technology,13752089.39522,342.39, ,6.0207
SEIC,SEI Investments Company,Financial Services,38668.62442,59.83, ,6.012
ANTM,Anthem  Inc.,Healthcare,53610798.40977,457.6, ,5.8062
TEL,TE Connectivity Ltd. New Switze,Technology,9748375.31729,147.38, ,5.7874
CNC,Centene Corporation,Healthcare,17829262586.08473,84.15,r+,5.7795
CR,Crane Co.,Industrials,1424861.72516,102.99, ,5.7589
PHM,PulteGroup  Inc.,Consumer Cyclical,392126.5958,48.54, ,5.7217
WRB,W.R. Berkley Corporation,Financial Services,153694542.765,91.94,r+,5.7176
SLGN,Silgan Holdings Inc.,Consumer Cyclical,139322055.35692,43.1, ,5.5548
UGI,UGI Corporation,Utilities,276.81913,39.02, ,5.549
KIM,Kimco Realty Corporation,Real Estate,360757868.39058,24.14, ,5.4359
NVR,NVR  Inc.,Consumer Cyclical,26808.60849,5166.47, ,5.2529
CTSH,Cognizant Technology Solutions ,Technology,280555554.17629,90.25,r+,5.1774
JD,JD.com  Inc.,Consumer Cyclical,3918952428.44608,76.4, ,4.9968
NEU,NewMarket Corp,Basic Materials,59371245.25485,304.73, ,4.9251
OMF,OneMain Holdings  Inc.,Financial Services,1259096922.52778,52.61, ,4.8376
WAB,Westinghouse Air Brake Technolo,Industrials,7869313222.71241,89.88, ,4.6826
CINF,Cincinnati Financial Corporatio,Financial Services,813258958318.0422,122.54, ,4.597
TGT,Target Corporation,Consumer Defensive,27709438.86235,213.84, ,4.5623
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,10154371189.49148,38.28, ,4.5443
FCX,Freeport-McMoRan  Inc.,Basic Materials,29128743.00829,43.91,r+,4.5207
HUM,Humana Inc.,Healthcare,6820175973.28969,432.17, ,4.5204
ALL,Allstate Corporation (The),Financial Services,181097501.79936,123.28, ,4.4865
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,1353878781.1045,7.08, ,4.3561
EOG,EOG Resources  Inc.,Energy,117349717231.33951,112.66,r+,4.3359
AIZ,Assurant  Inc.,Financial Services,751818899.03607,162.57, ,4.3275
TMUS,T-Mobile US  Inc.,Communication Services,124070183144.28572,125.13, ,4.2868
PNFP,Pinnacle Financial Partners  In,Financial Services,4.785297790230878e+17,99.92, ,4.2627
RJF,Raymond James Financial  Inc.,Financial Services,34459312510.79372,113.62,r+,4.098
KHC,The Kraft Heinz Company,Consumer Defensive,153368723266.11948,34.29, ,3.929
SYF,Synchrony Financial,Financial Services,101032604233.30168,44.13, ,3.8375
AKAM,Akamai Technologies  Inc.,Technology,254717.94785,112.84, ,3.815
CMCSA,Comcast Corporation,Communication Services,28366595.28514,48.92, ,3.7622
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,112009.75786,158.01, ,3.7551
DOX,Amdocs Limited,Technology,90971656880.62317,79.63, ,3.7321
JHG,Janus Henderson Group plc,Financial Services,751308.4956,35.02, ,3.7135
WMT,Walmart Inc.,Consumer Defensive,1179737349.88448,136.08, ,3.7113
LNC,Lincoln National Corporation,Financial Services,157017654372186.4,74.39,r+,3.674
PINC,Premier  Inc.,Healthcare,31407186.88719,37.45, ,3.6719
LH,Laboratory Corporation of Ameri,Healthcare,397509982.88997,282.19, ,3.6296
DISCK,Discovery  Inc. - Series C,Communication Services,10372365542.1627,29.95, ,3.6173
UWMC,UWM Holdings Corporation,Financial Services,24270928.22142,4.45, ,3.5719
ZM,Zoom Video Communications  Inc.,Technology,27202.37595,145.72, ,3.5689
ADI,Analog Devices  Inc.,Technology,2408301241.12931,161.67, ,3.5381
DELL,Dell Technologies Inc.,Technology,129686370276.91403,60.72,r+,3.5234
MDU,MDU Resources Group  Inc.,Industrials,96451512.15606,27.16, ,3.4785
RE,Everest Re Group  Ltd.,Financial Services,79338575132.66766,291.44,r+,3.4279
ATH,Athene Holding Ltd.,Financial Services,23509215369.6428,83.91,r+,3.398
WRK,Westrock Company,Consumer Cyclical,3377748.05626,46.67, ,3.3598
VICI,VICI Properties Inc.,Real Estate,223777742.84287,28.37, ,3.3367
LFUS,Littelfuse  Inc.,Technology,5522957.71304,259.37, ,3.328
TROW,T. Rowe Price Group  Inc.,Financial Services,9245.96373,147.83, ,3.3152
BK,The Bank of New York Mellon Cor,Financial Services,4.8846339536098685e+22,63.47,r+,3.3109
PB,Prosperity Bancshares  Inc.,Financial Services,1.3078360935397445e+18,75.18,r+,3.309
AGR,Avangrid  Inc.,Utilities,517542.28571,44.62, ,3.2949
FISV,Fiserv  Inc.,Technology,4477246231.36755,99.18, ,3.2466
PKG,Packaging Corporation of Americ,Consumer Cyclical,11876453.81185,148.71, ,3.22
GPN,Global Payments Inc.,Industrials,1175807555.10973,145.53, ,3.1698
LRCX,Lam Research Corporation,Technology,3933238.15135,594.87, ,3.1617
UNM,Unum Group,Financial Services,6846441.89106,28.79, ,3.1606
SF,Stifel Financial Corporation,Financial Services,5793711925498.449,80.15,r+,3.1601
KKR,KKR & Co. Inc.,Financial Services,1.6455688537962273e+18,66.0, ,3.1034
ADM,Archer-Daniels-Midland Company,Consumer Defensive,265157405.37107,76.44,r+,3.0764
APH,Amphenol Corporation,Technology,228175791.22082,77.6, ,2.9925
SNDR,Schneider National  Inc.,Industrials,198443.35452,26.11, ,2.9111
SNX,TD SYNNEX Corporation,Technology,279942193.64896,105.08, ,2.9027
GLW,Corning Incorporated,Technology,17397962900.61699,42.49, ,2.8921
CNA,CNA Financial Corporation,Financial Services,15777685845.9689,47.61,r+,2.826
CRM,Salesforce.com Inc,Technology,172313075.77698,217.67, ,2.8175
LDOS,Leidos Holdings  Inc.,Technology,25042156.45474,87.77, ,2.8148
TDY,Teledyne Technologies Incorpora,Technology,3688201972.19086,424.89, ,2.7509
ZION,Zions Bancorporation N.A.,Financial Services,2.0834061829630683e+20,74.12,r+,2.722
NXST,Nexstar Media Group  Inc.,Communication Services,163022635.98821,181.16,r+,2.702
AVGO,Broadcom Inc.,Technology,193177394.03116,591.36, ,2.6525
SWK,Stanley Black & Decker  Inc.,Industrials,284139834.19013,164.62, ,2.6451
NOC,Northrop Grumman Corporation,Industrials,343132214002.43195,382.02, ,2.6425
PAG,Penske Automotive Group  Inc.,Consumer Cyclical,587054.4169,97.83, ,2.6136
CHTR,Charter Communications  Inc.,Communication Services,461904212.29156,606.52, ,2.5803
LBRDA,Liberty Broadband Corporation,Communication Services,1893346654.63883,150.1, ,2.5735
HII,Huntington Ingalls Industries  ,Industrials,2663131800.58999,179.65, ,2.5583
BLK,BlackRock  Inc.,Financial Services,21903224185.39708,778.19, ,2.554
DHR,Danaher Corporation,Healthcare,494654755.49715,282.2, ,2.4848
KMPR,Kemper Corporation,Financial Services,13849148.31325,51.95, ,2.4441
TFC,Truist Financial Corporation,Financial Services,1.973004659923113e+19,64.62,r+,2.377
MTZ,MasTec  Inc.,Industrials,30039248.36302,90.16, ,2.3743
FTV,Fortive Corporation,Technology,4769621433.87383,65.76, ,2.3722
ON,ON Semiconductor Corporation,Technology,125581834.31398,63.42, ,2.3499
AN,AutoNation  Inc.,Consumer Cyclical,2819.16262,105.83, ,2.3384
MTG,MGIC Investment Corporation,Financial Services,864168411.89201,15.81, ,2.2847
LBRDK,Liberty Broadband Corporation,Communication Services,2880815833.4912,154.08, ,2.252
XEL,Xcel Energy Inc.,Utilities,10750887982807.92,67.08, ,2.2472
IAC,IAC/InterActiveCorp,Communication Services,551599694.44283,133.27, ,2.2448
MCY,Mercury General Corporation,Financial Services,5297790382.66607,52.17, ,2.2174
NVDA,NVIDIA Corporation,Technology,1881907303.19652,258.24, ,2.199
AEP,American Electric Power Company,Utilities,425027833250.22974,87.39, ,2.1705
SRE,DBA Sempra,Utilities,18746357813.31344,135.56, ,2.1354
BAH,Booz Allen Hamilton Holding Cor,Industrials,9754825.63637,74.84, ,2.1277
RPRX,Royalty Pharma plc,Healthcare,5220285399.71898,39.46, ,2.1094
AGCO,AGCO Corporation,Industrials,30036.85601,130.37, ,2.0974
GIS,General Mills  Inc.,Consumer Defensive,1586141369794.4849,67.08, ,2.0936
CLH,Clean Harbors  Inc.,Industrials,23837603.58029,95.4, ,2.0856
FL,Foot Locker  Inc.,Consumer Cyclical,1446214170.60649,44.4, ,2.022
CSCO,Cisco Systems  Inc.,Technology,155864520.16771,54.87, ,1.9928
IT,Gartner  Inc.,Technology,108717779.73811,291.12, ,1.9922
FSLR,First Solar  Inc.,Technology,10905948487.49147,71.22, ,1.9875
TXN,Texas Instruments Incorporated,Technology,3399975.55255,170.66, ,1.9806
CC,Chemours Company (The),Basic Materials,8757666.18404,35.47, ,1.9753
KNX,Knight-Swift Transportation Hol,Industrials,5980132.81357,55.65, ,1.9415
LPX,Louisiana-Pacific Corporation,Industrials,9936.57703,68.61, ,1.9102
GD,General Dynamics Corporation,Industrials,587868929723.4636,211.52,r+,1.8684
DG,Dollar General Corporation,Consumer Defensive,66332209975.27648,202.1, ,1.8616
CVS,CVS Health Corporation,Healthcare,76277636938.3687,105.32, ,1.8448
GWW,W.W. Grainger  Inc.,Industrials,420309416.27949,471.9, ,1.8397
KLAC,KLA Corporation,Technology,5736423.01304,388.66, ,1.7967
INTU,Intuit Inc.,Technology,3370250425.68846,557.58, ,1.7964
ALLY,Ally Financial Inc.,Financial Services,5678725216698917.0,49.28, ,1.7919
BAC,Bank of America Corporation,Financial Services,1.0738842124834124e+22,49.05,r+,1.7366
USB,U.S. Bancorp,Financial Services,1.6643007149462038e+17,59.21, ,1.6987
RH,RH,Consumer Cyclical,93531.22991,421.56, ,1.6834
HRL,Hormel Foods Corporation,Consumer Defensive,186156070.38059,47.13, ,1.6609
GILD,Gilead Sciences  Inc.,Healthcare,627774.19709,61.79, ,1.6508
AGNC,AGNC Investment Corp.,Real Estate,1.1871045522310342e+16,14.26, ,1.6413
VSAT,ViaSat  Inc.,Technology,194700.18295,42.09, ,1.63
CAG,ConAgra Brands  Inc.,Consumer Defensive,270967774832.1839,34.92, ,1.5963
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,90967003776.41573,45.88, ,1.5685
EMR,Emerson Electric Company,Industrials,7061348387.31188,96.87, ,1.5406
FB,Meta Platforms  Inc.,Communication Services,1920226.57253,228.07, ,1.4882
WLTW,Willis Towers Watson Public Lim,Financial Services,10150125.43818,234.34, ,1.4815
HIG,Hartford Financial Services Gro,Financial Services,74845920643.93665,72.96,r+,1.4625
LMT,Lockheed Martin Corporation,Industrials,5034054620162.226,385.43,r+,1.4446
MRK,Merck & Company  Inc.,Healthcare,9637002973.37936,76.56, ,1.4344
STWD,STARWOOD PROPERTY TRUST  INC. S,Real Estate,1.1573177149885772e+19,24.51, ,1.4319
HSIC,Henry Schein  Inc.,Healthcare,1093915786.48493,76.29, ,1.4274
KMI,Kinder Morgan  Inc.,Energy,288889263392486.1,17.2, ,1.4065
AEE,Ameren Corporation,Utilities,17986350483.71234,85.56, ,1.4003
UNH,UnitedHealth Group Incorporated,Healthcare,6146667939.63419,486.72, ,1.3955
AMAT,Applied Materials  Inc.,Technology,231895650.90974,139.77, ,1.3728
EVRG,Evergy  Inc.,Utilities,425717298277.62604,63.29, ,1.363
EPAM,EPAM Systems  Inc.,Technology,51326499.99455,470.42, ,1.3545
EHC,Encompass Health Corporation,Healthcare,71469478.15827,63.55, ,1.3511
STX,Seagate Technology Holdings PLC,Technology,1889922106997.9402,110.08, ,1.3503
NXPI,NXP Semiconductors N.V.,Technology,1040441220054.7086,199.05, ,1.345
EXPD,Expeditors International of Was,Industrials,1578341.38309,109.84, ,1.3429
ANET,Arista Networks  Inc.,Technology,412651839.50197,127.07, ,1.329
BOKF,BOK Financial Corporation,Financial Services,1.734709352886992e+18,104.91, ,1.3078
QRVO,Qorvo  Inc.,Technology,675309.60937,133.74, ,1.293
ES,Eversource Energy (D/B/A),Utilities,12730751294942.98,84.69, ,1.2701
MIDD,The Middleby Corporation,Industrials,337430945.77286,196.05,r+,1.2641
ORI,Old Republic International Corp,Financial Services,1412739366621.099,26.26,r+,1.2538
FNB,F.N.B. Corporation,Financial Services,3.2753707750738104e+18,13.72,r+,1.216
MPW,Medical Properties Trust  Inc.,Real Estate,3344019923.27789,21.46, ,1.2117
CLF,Cleveland-Cliffs Inc.,Basic Materials,140286905374.05182,20.95, ,1.2042
FTNT,Fortinet  Inc.,Technology,310664339733.30536,325.36, ,1.188
SMG,Scotts Miracle-Gro Company (The,Basic Materials,27016916.69842,142.51, ,1.1751
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,9741324.56376,82.48, ,1.1738
ABC,AmerisourceBergen Corporation,Healthcare,14248267.67272,141.08,r+,1.1734
AMZN,Amazon.com  Inc.,Consumer Cyclical,63641902368.20513,3180.07, ,1.1682
CHKP,Check Point Software Technologi,Technology,1128689481.99269,127.24, ,1.1389
UI,Ubiquiti Inc.,Technology,14271880.38536,244.38, ,1.108
MCHP,Microchip Technology Incorporat,Technology,300317724.87211,74.93, ,1.1077
STL,Sterling Bancorp,Financial Services,1.1862860911785624e+19,27.17, ,1.0728
TKR,Timken Company (The),Industrials,17193168.34823,66.34, ,1.0601
BERY,Berry Global Group  Inc.,Consumer Cyclical,51021381.54138,62.67, ,1.0492
DISCA,Discovery  Inc. - Series A,Communication Services,14750687569.07235,30.09, ,1.0338
