Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,1.94642/-1.58775,63.97, ,98.8982
LEN,Lennar Corporation,Consumer Cyclical,208.04355/-0.9585,80.16, ,77.9116
DHI,D.R. Horton  Inc.,Consumer Cyclical,44433.77223/-1.01039,73.8, ,68.1219
TSN,Tyson Foods  Inc.,Consumer Defensive,1918.72792/-0.96459,65.52, ,37.3256
AMZN,Amazon.com  Inc.,Consumer Cyclical,10179.45772/-0.58571,120.3, ,33.6897
GOOGL,Alphabet Inc.,Communication Services,88.61915/-0.89125,101.42, ,32.4964
LYB,LyondellBasell Industries NV,Basic Materials,1848.62541/-1.18153,80.12, ,32.4844
FOX,Fox Corporation,Communication Services,45879576.59695/-0.89408,29.01, ,28.2116
SSNC,SS&C Technologies Holdings  Inc,Technology,4810826.41809/-0.4353,49.48, ,21.4748
BBY,Best Buy Co.  Inc.,Consumer Cyclical,8979383.02397/-0.77394,66.81, ,16.959
FOXA,Fox Corporation,Communication Services,1047481474.54064/-0.45671,31.17, ,16.7297
TROW,T. Rowe Price Group  Inc.,Financial Services,63115478.27727/-0.55214,110.92, ,16.4176
CG,The Carlyle Group Inc.,Financial Services,199772.21799/-0.77764,27.64, ,16.3071
GLW,Corning Incorporated,Technology,1637481.0689/-0.72676,31.49, ,10.6918
AFL,AFLAC Incorporated,Financial Services,29393382843.84916/-0.44046,59.14, ,10.4737
FDX,FedEx Corporation,Industrials,553118686.85223/-0.72458,155.19, ,9.7354
CHTR,Charter Communications  Inc.,Communication Services,3281829764.41029/-0.61941,323.95, ,9.4393
CLR,Continental Resources  Inc.,Energy,22720.72827/-1.48427,69.76, ,7.0076
AGR,Avangrid  Inc.,Utilities,2180720.31032/-1.17407,41.01, ,6.5836
CI,Cigna Corporation,Healthcare,26678603855.57974/0.23645,293.08,r+,6.5227
MS,Morgan Stanley,Financial Services,760259603840282.1/0.70772,81.31, ,6.1962
ACI,Albertsons Companies  Inc.,Consumer Defensive,476.45034/-0.95739,25.26, ,5.8578
MET,MetLife  Inc.,Financial Services,40695311.32711/-0.42087,64.55, ,4.776
