Symbol,Name,Sector,Value,Close,MA,Grade
PAM,Pampa Energia S.A. Pampa Energi,Utilities,4e-05,18.85, ,954.1056
LEN.B,Lennar Corporation,Consumer Cyclical,18.72635,77.19, ,900.7851
GHLD,Guild Holdings Company,Financial Services,0.15808,12.53, ,668.0713
ZIM,ZIM Integrated Shipping Service,Industrials,0.00481,61.57,r+,602.67
PKX,POSCO,Basic Materials,2e-05,54.58, ,569.1852
BABA,Alibaba Group Holding Limited,Consumer Cyclical,675.57631,111.79, ,546.2155
SB,Safe Bulkers  Inc,Industrials,0.01094,3.46, ,530.3572
BEN,Franklin Resources  Inc.,Financial Services,29.43954,31.33, ,511.4901
UMC,United Microelectronics Corpora,Technology,0.00018,9.36, ,478.0304
QFIN,360 DigiTech  Inc.,Financial Services,24006521.04908,18.18, ,436.1428
TSM,Taiwan Semiconductor Manufactur,Technology,7.61423,116.38, ,434.3935
GGB,Gerdau S.A.,Basic Materials,0.83516,5.14, ,424.9217
DHI,D.R. Horton  Inc.,Consumer Cyclical,158.32549,84.02, ,419.6723
FINV,FinVolution Group,Financial Services,2.86841,3.66, ,412.7768
WLK,Westlake Chemical Corporation,Basic Materials,5.10454,99.27, ,402.0492
LBTYB,Liberty Global plc,Communication Services,711.4931,25.4, ,391.9846
KARO,Karooooo Ltd.,Technology,2.27824,36.0, ,382.222
MT,Arcelor Mittal NY Registry Shar,Basic Materials,477.76643,28.68, ,309.3246
SEB,Seaboard Corporation,Industrials,28.92199,3643.31, ,298.4075
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,17.1659,569.5, ,296.2642
DAC,Danaos Corporation,Industrials,46.51118,85.89, ,293.9843
OPY,Oppenheimer Holdings  Inc.,Financial Services,84613.84967,41.2, ,263.2155
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,0.01029,31.3, ,248.2515
CCS,Century Communities  Inc.,Consumer Cyclical,352.76096,62.08, ,228.6102
BZH,Beazer Homes USA  Inc.,Consumer Cyclical,2802.96349,18.17, ,228.5098
DQ,DAQO New Energy Corp.,Technology,9e-05,36.07, ,227.7968
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,1530641.32522,46.96, ,227.7603
BIO,Bio-Rad Laboratories  Inc.,Healthcare,14.34072,564.67, ,226.9292
PANL,Pangaea Logistics Solutions Ltd,Industrials,6.38609,3.87, ,212.6359
BRK.A,Berkshire Hathaway Inc.,Financial Services,415947.38597,461200.0, ,203.171
X,United States Steel Corporation,Basic Materials,13067.46115,18.59, ,199.0999
JEF,Jefferies Financial Group Inc.,Financial Services,5786925.28211,34.86, ,198.7762
CMRE,Costamare Inc.,Industrials,2667.2607,12.56, ,190.542
TX,Ternium S.A. Ternium S.A.,Basic Materials,8920.81365,40.95, ,184.3716
ASX,ASE Technology Holding Co.  Ltd,Technology,19.27385,6.71, ,178.3174
STLD,Steel Dynamics  Inc.,Basic Materials,0.51483,54.34, ,167.6082
LYB,LyondellBasell Industries NV,Basic Materials,5.15952,95.85, ,162.1922
SID,Companhia Siderurgica Nacional ,Basic Materials,11.40465,4.78, ,161.9428
IFS,Intercorp Financial Services In,Financial Services,2841482249.73036,30.99,r+,158.6363
PHI,PLDT Inc. Sponsored,Communication Services,16346026.47833,35.97, ,158.0454
STLA,Stellantis N.V.,Consumer Cyclical,42.63362,19.35, ,146.7061
FOA,Finance of America Companies In,Financial Services,26344186.05109,3.64, ,145.8334
BRK.B,Berkshire Hathaway Inc. New,Financial Services,4657734583.94393,307.67, ,142.9445
CO,Global Cord Blood Corporation,Healthcare,32481.5851,3.9, ,139.2887
GTN.A,Gray Television  Inc.,Communication Services,86713.42562,18.81, ,137.8606
BNTX,BioNTech SE,Healthcare,1.55178,154.54, ,136.8585
VIPS,Vipshop Holdings Limited,Consumer Cyclical,155370801.0373,8.12, ,136.4389
ACT,Enact Holdings  Inc.,Financial Services,38538962817.84687,20.86, ,132.4516
TOL,Toll Brothers  Inc.,Consumer Cyclical,1039.45603,54.89, ,127.7371
WOR,Worthington Industries  Inc.,Industrials,3339706.57075,53.63, ,116.0946
LEN,Lennar Corporation,Consumer Cyclical,1105.77438,91.73, ,113.2834
FLGT,Fulgent Genetics  Inc.,Healthcare,0.06272,60.5, ,111.2306
SAFM,Sanderson Farms  Inc.,Consumer Defensive,2.16061,183.04, ,109.5281
DDI,DoubleDown Interactive Co.  Ltd,Communication Services,5.3863,12.9, ,103.7154
PAGS,PagSeguro Digital Ltd.,Technology,67297.38445,20.0, ,102.4739
PBR,Petroleo Brasileiro S.A.- Petro,Energy,14433691354.01712,13.78,r+,99.9291
VIACA,ViacomCBS Inc.,Communication Services,28434892.33473,34.46, ,97.0004
LX,LexinFintech Holdings Ltd.,Financial Services,3.48507,2.97, ,96.8213
UHS,Universal Health Services  Inc.,Healthcare,7709878.84892,126.49, ,95.9032
SKM,SK Telecom Co.  Ltd.,Communication Services,2.53504,25.82, ,94.9173
EPD,Enterprise Products Partners L.,Energy,17201668.48237,23.835, ,94.8245
VINP,Vinci Partners Investments Ltd.,Financial Services,10152.77024,12.24, ,93.4635
SNFCA,Security National Financial Cor,Financial Services,41762.70178,9.09, ,92.5529
THO,Thor Industries  Inc.,Consumer Cyclical,106.83804,90.86, ,92.5222
LGIH,LGI Homes  Inc.,Consumer Cyclical,497.23716,116.49, ,92.371
AM,Antero Midstream Corporation,Energy,5.12007,9.6, ,90.5725
AMKR,Amkor Technology  Inc.,Technology,771.02056,20.36, ,90.1066
SBLK,Star Bulk Carriers Corp.,Industrials,6301890.65006,21.48, ,88.6306
QRTEB,Liberty Interactive Corporation,Consumer Cyclical,146352632.87471,7.7, ,87.7915
GSMG,Glory Star New Media Group Hold,Communication Services,3084242.83867,1.09, ,87.5337
SCVL,Shoe Carnival  Inc.,Consumer Cyclical,4.78487,33.16, ,86.1951
SRAD,Sportradar Group AG,Technology,1370134486037.0945,12.65, ,85.1975
IPGP,IPG Photonics Corporation,Technology,1139.37193,142.58, ,83.1104
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,189767.0372,29.11, ,82.0028
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,26269087827.69104,12.53, ,80.2467
CPLP,Capital Product Partners L.P.,Industrials,1037927.19946,15.19, ,79.9018
LBTYK,Liberty Global plc,Communication Services,71587.9105,25.45, ,78.7383
USM,United States Cellular Corporat,Communication Services,10188300.4564,30.14, ,78.4187
RILY,B. Riley Financial  Inc.,Financial Services,27435619525.6332,55.73, ,75.1186
LU,Lufax Holding Ltd,Financial Services,12900184.54307,4.26, ,74.3839
ZEUS,Olympic Steel  Inc.,Basic Materials,1466409490.97904,20.75, ,73.7768
VALE,VALE S.A.,Basic Materials,2069.1953,15.57, ,72.8802
SENEB,Seneca Foods Corp.,Consumer Defensive,1389.05712,44.5, ,71.769
KLIC,Kulicke and Soffa Industries  I,Technology,2.52939,50.99, ,71.2931
FOX,Fox Corporation,Communication Services,37448124.79351,35.01, ,70.1091
FRD,Friedman Industries Inc.,Basic Materials,413.81753,9.79, ,68.6841
BBY,Best Buy Co.  Inc.,Consumer Cyclical,7446.68593,96.1, ,68.0779
GTN,Gray Television  Inc.,Communication Services,790251.43488,20.17, ,67.1188
MHO,M/I Homes  Inc.,Consumer Cyclical,11908087.10966,50.38, ,64.9059
ELP,Companhia Paranaense de Energia,Utilities,1017412.32383,6.22, ,63.6899
CRMT,America's Car-Mart  Inc.,Consumer Cyclical,766226.92787,92.12, ,63.4407
FOR,Forestar Group Inc,Real Estate,12670065.90307,17.97, ,63.2891
TTEC,TTEC Holdings  Inc.,Technology,144759.11204,75.22, ,60.7785
MET,MetLife  Inc.,Financial Services,1146606751.07425,65.31, ,60.3292
HUN,Huntsman Corporation,Basic Materials,175766.8373,35.49, ,59.804
WGO,Winnebago Industries  Inc.,Consumer Cyclical,190.07683,62.65, ,59.2991
GGAL,Grupo Financiero Galicia S.A.,Financial Services,0.02232,8.68, ,55.9504
DLNG,Dynagas LNG Partners LP,Energy,5063.548,2.77, ,55.8952
HPE,Hewlett Packard Enterprise Comp,Technology,736462189.31494,15.81, ,55.5092
CSAN,Cosan S.A.,Energy,144181.35291,17.22, ,55.5033
UHAL,Amerco,Industrials,62689.80065,588.25, ,55.2
VMW,Vmware  Inc.,Technology,7156190.24492,124.76, ,53.2766
HCCI,Heritage-Crystal Clean  Inc.,Industrials,123.10402,27.47, ,53.1701
