"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:ACCL,ACCEL SOLUTIONS GR,Technology,Israel,11773159025.942617,54300466.6666667,-2694666.6666667,-139257266.6666667,73053000.0,1048000.0,-12888000.0,1048000.0,-12888000.0,73053000.0,54300466.6666667,-2694666.6666667,73053000.0,1048000.0,1048000.0,73053000.0,0.4592986,0.4592986,38.0971,38.0971,38.0971,0.7420791,12.6990333,8.1856953,7.9979751,4295963.8468985,4493000.0,3633800.0,4493000.0,0.01434,0.0,0.0,0.0,0.0,0.0181943,0.35102,0.21735,0,0.012,147,8.16e-05,0.5838636,118581000,1048000,0.0088378,25,33552573,5421110760,41920.0,-0.5409642,27.754089,-0.5409642,27.754089,-0.5409642,27.754089,-0.5409642,0.1959036,27.754089,52.9321498,-70.4244369,1419.9616553,-630000.0,-6969000.0,187.7650329,48145.4629577,48145.4629577,1.3590111,0.8127669,0.8127669,0.9025358,USD,ILS,1.0,0.3047768,64.3205,173.616,4.602,47.5795,-0.0672589,138.7,299,220.36574,-33.292716,5.9841384,-50.8361204,0.1035558,0.1045558,3.9683596,2.3961256,0.6177155,0.2421331,0.0037273,0.0288258,2.4546855,2.0880627,2.4061256,0.2521331,0.0388258,2.0980627,2.2520942,48098400.0,98767200.0,98767200.0,25943866.6666667,52459333.3333333,52459333.3333333,0.1106108,0.1199774,14586866.6666667,34133266.6666667,34133266.6666667,19959600.0,40380600.0,40380600.0,9.0368932,None
TLV:ADGR,ADGAR INVEST & DEV,Real Estate,Israel,20042442551127.08,73179733.9450133,13716012.5595733,256666298.8729067,74364929.6464,-8815973.7168,1036525476.7544,-8815973.7168,1036525476.7544,74364929.6464,73179733.9450133,13716012.5595733,74364929.6464,-8815973.7168,-8815973.7168,74364929.6464,4.7734142,4.7734142,2.926837,2.926837,2.926837,1.2344841,2.926837,5.9906928,5.9906895,194415788.3597884,194416000.0,184934000.0,194416000.0,-0.11855,0.0488465,1.0,0.1225964,2.5,0.0770755,0.21515,0.51399,0,-0.188,603.6,-0.0003115,0.2348892,163544992,-28926000,-0.1768688,116,1164683991,30121163588,-249362.0689655,0.486,0.0078743,-0.2025248,0.0078743,-0.2025248,0.0078743,0.3138688,5.8523995,0.0078743,1.1373733,9.3250332,9.3250332,24786440.5844267,27012367.784,46.9887553,43.1166939,43.1166939,2.8738649,2.8189274,2.8189274,1.6799662,ILS,ILS,0.3047768,0.3047768,7.3374,7.2151,6.9655,6.3741,0.3585415,387.6,676.9,608.7203,-0.8411581,55.7275542,-10.8287783,1.4932596,11.0869446,1.3551002,1.3563182,0.7054921,0.3182571,19.2696437,18.5272977,0.9694012,0.8542911,1.3663182,0.3282571,18.5372977,0.8642911,1.1153046,1430253356.7243733,1463711063.00096,1463711063.00096,369533356.5680534,382966211.1619734,382966211.1619734,9.4e-05,7.7e-05,-16947200.0,-76773266.6666667,-76773266.6666667,1055682425.7029334,1079170395.20864,1079170395.20864,4.2619756,None
TLV:AFHL,AFCON HOLDINGS LTD,Technology,Israel,0.1329871,512943153.9507734,2993375.5004267,102118697.47408,551610044.3376,32343523.5696,420124151.612,32343523.5696,420124151.612,551610044.3376,512943153.9507734,2993375.5004267,551610044.3376,32343523.5696,32343523.5696,551610044.3376,0.1898759,0.1898759,2.8413279,2.8413279,2.8413279,0.163516,0.9471093,2.1117984,2.030792,176380450.2814259,189912000.0,59031933.3333333,189912000.0,0.05863,0.0109124,2.25,0.2691561,2.5,0.1821139,0.22957,0.63121,0,20.595,19050,0.0010811,0.5476262,5057400,106122000,20.9835093,1209,343904055,29594460591,87776.674938,34.738,0.0441587,0.2770422,0.0441587,0.2770422,0.0441587,26.1227605,51.36043,0.0441587,2.3513961,0.1087683,0.1087683,19239665.3720533,29863554.748,17.874742,11.5158446,11.5158446,2.6974903,2.6414605,2.6414605,1.6262571,ILS,ILS,0.3047768,0.3047768,949.1046,215.99013,323.9852,323.9852,0.5627563,9150,21920,18140,5.016538,108.1967213,-13.0930657,1.550509,13.8945907,1.3749333,1.3826721,0.2893463,0.1630332,3.3487037,3.3146165,1.5770729,1.6534534,1.3926721,0.1730332,3.3246165,1.6634534,1.5280628,533547122.1903467,572620361.3253866,572620361.3253866,143829028.0303467,157081779.85392,157081779.85392,0.1564834,0.3059025,451985733.3333333,523012266.6666667,523012266.6666667,388321342.7225067,414165155.6184,414165155.6184,6.8539337,None
TLV:AFPR,AFI PROPERTIES,Real Estate,Israel,57424321074.928825,279484673.7490134,53546906.50096,745311630.4050134,310690079.4736,94970279.5408,3041598708.0144,94970279.5408,3041598708.0144,310690079.4736,279484673.7490134,53546906.50096,310690079.4736,94970279.5408,94970279.5408,310690079.4736,3.903886,3.903886,5.3389809,5.3389809,5.3389809,1.6842844,5.3389809,9.1649432,8.8715068,463944534.5183066,493653000.0,384084733.3333333,493653000.0,0.30567,0.2967309,2.5,0.6613674,2.5,0.5176487,0.09329,0.72657,0,8.911,15520,0.0005742,0.3999635,36089100,311606016,8.6343526,296,3979748887,171696273568,1052723.027027,-0.4547347,0.0704583,-0.4547347,0.0704583,-0.4547347,0.0704583,-0.4547347,0.2045265,0.0704583,2.9043989,-11.7408704,8517.2560764,95656047.6592533,138367752.8696,41.6047807,28.7621126,28.7621126,1.9195086,2.075668,2.075668,1.4417179,ILS,ILS,0.3047768,0.3047768,699.04755,262.25336,355.3014,322.38956,0.8476191,7657,15990,13069.091,18.7534772,102.6903487,-2.9393371,1.8871955,45.1753303,1.5316894,1.4857603,0.3894922,1.0496932,14.9705065,15.7097116,0.6443368,0.7850703,1.4957603,1.0596932,15.7197116,0.7950703,1.1454153,3582017307.6190934,3990009879.6624537,3990009879.6624537,1219287404.3626134,1294620427.0365334,1294620427.0365334,0.123802,0.1733576,-740301533.3333334,-426355133.3333333,-426355133.3333333,2343846704.8297067,2689188992.1329064,2689188992.1329064,6.3014835,None
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,Israel,10194559.1449632,1262028800.0,103345466.6666667,837673666.6666666,1293730000.0,111890000.0,3310726000.0,111890000.0,3310726000.0,1293730000.0,1262028800.0,103345466.6666667,1293730000.0,111890000.0,111890000.0,1293730000.0,0.9350552,0.9350552,5.4553499,5.4553499,5.4553499,0.4726032,5.4553499,8.9921347,8.9761375,134868134.4902386,135348000.0,140603400.0,135348000.0,0.08663,0.0,0.0,0.0,0.0,0.0595029,0.32637,0.40238,0,8.855,15650,0.0005658,0.5724678,12643500,111959000,8.8550639,54,1208437417,61077109368,2073314.8148148,13.571,0.1047708,-0.0037277,0.1047708,-0.0037277,0.1047708,10.1773181,32.1519092,0.1047708,3.486832,0.5360302,0.5360302,-58948600.0,-267565000.0,487.8084635,45164.2560776,45164.2560776,2.4798428,2.4631907,2.4631907,1.5704555,USD,ILS,1.0,0.3047768,474.5507,395.4589,395.4589,395.4589,0.5587649,8201,18830,16132.447,-2.9905383,90.8303865,-16.8879448,1.401637,7.5825167,1.4038138,1.4060759,0.3425064,0.3481266,26.8335049,24.9867811,1.1846965,1.0699982,1.4160759,0.3581266,24.9967811,1.0799982,1.248037,3752019266.6666665,3728918400.0,3728918400.0,1079275666.6666667,1076851066.6666667,1076851066.6666667,0.130006,0.2039048,275594800.0,105339800.0,105339800.0,2672743600.0,2652067333.3333335,2652067333.3333335,3.9447676,None
TLV:AICS,AI CONVERSATION,Technology,Israel,5.214514667567482e+25,196800.0,-9587600.0,-234270533.3333333,369000.0,-5300000.0,-960006000.0,-5300000.0,-960006000.0,369000.0,196800.0,-9587600.0,369000.0,-5300000.0,-5300000.0,369000.0,16.2156496,16.2156496,83.5814085,83.5814085,83.5814085,17.1846152,27.8604695,-1.1368175,8857.5186661,-5183240.4825737,-5103000.0,-4668866.6666667,-5103000.0,0,0.0,0.0,0.0,0.0,0.01,0.01,0.72035,0,-0.597,234.3,-0.002548,2.6946871,8879980,-5300000,-0.5968482,6,5983617,634112309,-883333.3333333,1.1366249,0.0,1.1366249,0.0,1.1366249,0.0,1.1366249,10.9112614,0.0,0.25,73.5347302,73.5347302,-5480800.0,-4200000.0,9159.6770387,14246.7073396,14246.7073396,0.2892291,0.3279671,0.3279671,0.5736841,USD,ILS,1.0,0.3047768,0,0,0,0,21.1083664,210,384.8,272.1881,-13.9198224,11.5714286,-39.1112266,0.278032,0.279032,8.275333,4.468442,0.5446538,0.3730351,0.0,0.0,5.9601822,2.27,4.478442,0.3830351,0.01,2.28,3.379221,8848466.6666667,3667000.0,3667000.0,7592933.3333333,2824000.0,2824000.0,1e-06,1e-06,4387800.0,919800.0,919800.0,1255533.3333333,843000.0,843000.0,8.9748646,None
TLV:ALHE,ALONY HETZ,Real Estate,Israel,18898393864.884304,444767753.4694933,159922848.22816,1175062075.9712,414948736.7712,93037080.2984,4928281391.314401,93037080.2984,4928281391.314401,414948736.7712,444767753.4694933,159922848.22816,414948736.7712,93037080.2984,93037080.2984,414948736.7712,5.2970208,5.2970208,7.5717718,7.5717718,7.5717718,1.6990378,7.5717718,6.4381051,6.4277926,1123768920.374929,1127369000.0,1237371933.3333333,1127369000.0,0.22421,0.7364944,2.5,0.5876371,2.5,0.6307803,0.4109,0.1506,0,1.759,4380,0.0004016,0.352469,173680992,305263008,1.7576075,10000000,7211764752,231321298850,30.5263008,-0.06386,0.0004118,-0.1639747,0.0004118,-0.1639747,0.0004118,-0.0888887,0.2475506,0.0004118,0.4529339,-309.1318023,323.486614,216014417.5061333,223975593.8912,33.3855714,32.1988866,32.1988866,2.4385446,2.5816885,2.5816885,1.6077634,ILS,ILS,0.3047768,0.3047768,30.0,50.0,29.0,29.0,391.5152935,3126,4838,4392.3774,-0.0193485,40.1151631,-9.4667218,1.4649533,9.8842252,1.6194681,1.5967285,0.9108071,0.6085766,0.0976382,0.0873243,1.1141281,1.2826297,1.6067285,0.6185766,0.0973243,1.2926297,1.4496791,7521389862.979466,8157258135.712907,8157258135.712907,1902258240.70864,1979000083.9813335,1979000083.9813335,0.1114054,0.1470122,197925600.0,508832866.6666667,508832866.6666667,4657745289.50864,5109184078.850347,5109184078.850347,5.3471033,None
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,Israel,3120.3552602,169875933.3333333,12547400.0,96243714.2857143,204836000.0,17258000.0,409519000.0,17258000.0,409519000.0,204836000.0,169875933.3333333,12547400.0,204836000.0,17258000.0,17258000.0,204836000.0,0.7844955,0.7844955,3.7942014,3.7942014,3.7942014,0.3125674,3.7942014,6.4515153,6.3653766,25596486.7724868,26280000.0,29701800.0,26280000.0,0.08425,0.0,0.0,0.0,0.0,0.0581429,0.01,0.76234,0,0.452,566.4,0.000798,0.4414361,37333400,17258000,0.462267,87,160726430,6402600274,198367.816092,1.876,0.0869431,-0.2676776,0.0869431,-0.2676776,0.0869431,1.3400806,11.8261851,0.0869431,3.198611,2.8313233,2.8313233,1230400.0,57313000.0,130.6294132,2.8043625,2.8043625,4.4249954,3.628129,3.628129,1.9057648,USD,ILS,1.0,0.3047768,16.071,0,0,0,55.0765437,279.6,640,514.9762,9.9856654,102.5751073,-6.2546875,1.5915649,16.2534725,1.230915,1.2760585,0.9663053,0.3053817,25.2399456,30.0304717,1.6116967,1.6199366,1.2860585,0.3153817,30.0404717,1.6299366,1.4579976,621381714.2857143,657801066.6666666,657801066.6666666,117660714.2857143,142200733.3333333,142200733.3333333,0.1262359,0.2213636,182723142.8571429,184423800.0,184423800.0,503721000.0,515600333.3333333,515600333.3333333,3.0163683,None
TLV:AMAN,AMANET MANAGEMENT,Industrials,Israel,3194.3783587,336122400.0,14323133.3333333,65286533.3333333,329694000.0,4363000.0,280532000.0,4363000.0,280532000.0,329694000.0,336122400.0,14323133.3333333,329694000.0,4363000.0,4363000.0,329694000.0,0.0569933,0.0569933,8.3836783,8.3836783,8.3836783,0.0129829,8.3836783,1.9191795,1.6878318,12899142.528188,16009000.0,14321066.6666667,16009000.0,0.01323,0.0,0.0,0.0,0.0,0.01756,0.183,0.57707,0,0.658,1797,0.0003662,0.327231,7137850,4363000,0.6112485,1493,18787395,428039355,2922.3040857,0.1610188,-0.0201109,0.1610188,-0.0201109,0.1610188,-0.0201109,0.1610188,4.262715,-0.0201109,0.2479889,52.0664495,52.0664495,16939400.0,29840000.0,1.1090945,0.6296044,0.6296044,0.7429096,0.716718,0.716718,0.847592,USD,ILS,1.0,0.3047768,105.9738,60.4586,150.3214,60.1286,1584.0049649,1306,1986,1735.6014,3.537598,37.5957121,-9.5166163,1.4441176,9.0701705,2.4179795,2.4732807,0.1620232,0.193094,1.0883007,0.794328,2.0705454,2.2063587,2.4832807,0.203094,0.804328,2.2163587,2.3498197,193104200.0,197698400.0,197698400.0,107640066.6666667,111790600.0,111790600.0,0.122069,0.1390283,76571533.3333333,84468600.0,84468600.0,79876266.6666667,80086400.0,80086400.0,5.8208386,None
TLV:ANGL,SALOMON A.ANGEL,Consumer Defensive,Israel,14319941168.504309,440008133.3333333,-7070733.3333333,101263866.6666667,415117000.0,-4287000.0,388638000.0,-4287000.0,388638000.0,415117000.0,440008133.3333333,-7070733.3333333,415117000.0,-4287000.0,-4287000.0,415117000.0,0.2096864,0.2096864,6.819801,6.819801,6.819801,0.1514298,6.819801,6.8495538,6.1763491,15826083.6967162,18937000.0,17811666.6666667,18937000.0,-0.01033,0.0,0.0,0.0,0.0,0.0085243,0.01,0.72232,0,-0.82,3813,-0.0002151,0.5511449,5360000,-4287000,-0.7998134,1032,87093223,6286107149,-4154.0697674,0.7287274,-0.0670723,0.7287274,-0.0670723,0.7287274,-0.0670723,0.7287274,8.7865533,-0.0670723,0.2432928,9.3585075,9.3585075,17797133.3333333,20099000.0,4.8936658,4.3332118,4.3332118,1.854856,1.8785994,1.8785994,1.3716201,USD,ILS,1.0,0.3047768,100.0,200.0,100.0,0,348.2783118,3696,5500,4531.3706,-15.8532741,3.1655844,-30.6727273,0.1297118,0.1307118,1.526065,1.5159552,0.3143501,0.1435188,2.4227291,3.035028,0.785175,0.7887169,1.5259552,0.1535188,3.045028,0.7987169,1.162336,329265800.0,318225000.0,318225000.0,116874466.6666667,111738200.0,111738200.0,8.65e-05,6.16e-05,-30235600.0,-27488200.0,-27488200.0,215893533.3333333,209931600.0,209931600.0,4.5870329,None
