Symbol,Name,Sector,sss_value,close,appearance_counter
SEIC,SEI Investments Company,Financial Services,612404.3464,61.96,2.55
SFM,Sprouts Farmers Market  Inc.,Consumer Defensive,603438.95667,27.89,2.5252
MHK,Mohawk Industries  Inc.,Consumer Cyclical,54993.86841,183.88,2.5109
EXP,Eagle Materials Inc,Basic Materials,17268472.36019,137.89,2.5108
EIX,Edison International,Utilities,9868978.30763,56.98,2.4871
ADM,Archer-Daniels-Midland Company,Consumer Defensive,42989974037947.164,61.93,2.4401
ZBRA,Zebra Technologies Corporation,Technology,1319101236.64334,502.09,2.4185
EOG,EOG Resources  Inc.,Energy,198851.63667,81.43,2.4067
TDY,Teledyne Technologies Incorpora,Technology,42406806.30563,425.99,2.3805
WSO,Watsco  Inc.,Industrials,8988190.19125,278.72,2.3607
WRB,W.R. Berkley Corporation,Financial Services,1760364.99299,74.87,2.352
CARR,Carrier Global Corporation,Industrials,4860582740.06508,46.13,2.346
JKHY,Jack Henry & Associates  Inc.,Technology,16794315.24363,163.19,2.3339
MOS,Mosaic Company (The),Basic Materials,153742.2941,30.35,2.3318
EVRG,Evergy  Inc.,Utilities,18427405.39894,64.48,2.327
HON,Honeywell International Inc.,Industrials,1026197103.03314,216.29,2.3247
JBL,Jabil Inc.,Technology,1476555.79652,57.83,2.3051
ST,Sensata Technologies Holding pl,Technology,335073.96083,57.14,2.2961
CTLT,Catalent  Inc.,Healthcare,8980177.32437,110.56,2.2883
FSLR,First Solar  Inc.,Technology,264491809391.05438,78.53,2.2879
PM,Philip Morris International Inc,Consumer Defensive,138602205119.5061,100.0,2.2778
GWW,W.W. Grainger  Inc.,Industrials,28517639.23028,440.97,2.2576
DPZ,Domino's Pizza Inc,Consumer Cyclical,279312566945.9957,457.2,2.2475
NUS,Nu Skin Enterprises  Inc.,Consumer Defensive,226628.7247,57.09,2.232
ODFL,Old Dominion Freight Line  Inc.,Industrials,14616724.60775,249.19,2.22
CDNS,Cadence Design Systems  Inc.,Technology,287401602.36172,130.91,2.2167
XLNX,Xilinx  Inc.,Technology,171900719.6403,132.34,2.2107
HRB,H&R Block  Inc.,Consumer Cyclical,277620.43581,23.25,2.2009
GNTX,Gentex Corporation,Consumer Cyclical,116762.56356,32.35,2.1892
MCY,Mercury General Corporation,Financial Services,2110.84488,57.88,2.1579
TKR,Timken Company (The),Industrials,1209087.8296,78.98,2.1385
RNR,RenaissanceRe Holdings Ltd.,Financial Services,2354.24891,145.91,2.1207
DLB,Dolby Laboratories,Technology,23691992.43781,99.41,2.1201
PRU,Prudential Financial  Inc.,Financial Services,146692868408.21216,100.64,2.1188
RLGY,Realogy Holdings Corp.,Real Estate,415530.78714,17.52,2.1014
BOH,Bank of Hawaii Corporation,Financial Services,15426990.43608,84.39,2.0958
LSTR,Landstar System  Inc.,Industrials,1168990.9797,157.61,2.0949
TDS,Telephone and Data Systems  Inc,Communication Services,4457.46131,23.6,2.0867
BDX,Becton  Dickinson and Company,Healthcare,1198643.77385,240.25,2.0695
CERN,Cerner Corporation,Healthcare,20634150.49154,78.93,2.0695
SHW,Sherwin-Williams Company (The),Basic Materials,1636939147.84494,269.23,2.0598
ANSS,ANSYS  Inc.,Technology,41408016.26914,336.57,2.0597
ETRN,Equitrans Midstream Corporation,Energy,283947.68318,9.09,2.0501
SJM,J.M. Smucker Company (The) New,Consumer Defensive,14951996.50059,133.61,2.0441
WTFC,Wintrust Financial Corporation,Financial Services,1814899253300.7007,77.39,2.0362
TOL,Toll Brothers  Inc.,Consumer Cyclical,23004.3322,57.14,2.0256
LPLA,LPL Financial Holdings Inc.,Financial Services,13488768.71329,139.25,2.0004
MLM,Martin Marietta Materials  Inc.,Basic Materials,14323235.99997,336.52,1.9483
CFG,Citizens Financial Group  Inc.,Financial Services,168830052026916.84,45.27,1.932
D,Dominion Energy  Inc.,Utilities,29213532.46599,76.78,1.9225
EVR,Evercore Inc.,Financial Services,25089449.89643,129.52,1.9
LAZ,Lazard LTD. Lazard  LTD.,Financial Services,25743879.25143,44.15,1.8761
CSX,CSX Corporation,Industrials,189811545.23185,96.25,1.8729
UPS,United Parcel Service  Inc.,Industrials,98126760.56996,198.05,1.8665
EXC,Exelon Corporation,Utilities,10435331273.02873,46.0,1.8638
AZPN,Aspen Technology  Inc.,Technology,31972622.58637,138.85,1.8576
LFUS,Littelfuse  Inc.,Technology,30912628.27769,249.76,1.8336
CC,Chemours Company (The),Basic Materials,4474017.51415,34.16,1.8273
PSA,Public Storage,Real Estate,1119450517.95792,295.64,1.8154
MMC,Marsh & McLennan Companies  Inc,Financial Services,353428451.78522,136.84,1.8081
HAE,Haemonetics Corporation,Healthcare,2310043.15817,62.53,1.8024
VRSN,VeriSign  Inc.,Technology,1473236316111.5327,223.26,1.7956
AMZN,Amazon.com  Inc.,Consumer Cyclical,424034920.51347,3489.24,1.7956
CW,Curtiss-Wright Corporation,Industrials,527888.35887,121.98,1.7848
IPGP,IPG Photonics Corporation,Technology,1002309.36382,209.09,1.7806
TFC,Truist Financial Corporation,Financial Services,9105506981.92176,54.33,1.7676
SEB,Seaboard Corporation,Industrials,13813724.43423,3790.38,1.7451
AGCO,AGCO Corporation,Industrials,297582.00299,121.75,1.7447
OSK,Oshkosh Corporation (Holding Co,Industrials,309490.2614,118.64,1.7315
MOH,Molina Healthcare Inc,Healthcare,317256.92681,249.78,1.7224
KO,Coca-Cola Company (The),Consumer Defensive,7523882228.04825,54.95,1.7221
DISCK,Discovery  Inc. - Series C,Communication Services,118242.40581,27.68,1.7219
RPRX,Royalty Pharma plc,Healthcare,305759633.71351,44.13,1.7127
KIM,Kimco Realty Corporation,Real Estate,6907784.26336,20.8,1.7047
EXPD,Expeditors International of Was,Industrials,28440028.18752,122.37,1.7006
AMED,Amedisys Inc,Healthcare,6030257.41217,241.26,1.6908
VVV,Valvoline Inc.,Energy,47130784402.04391,33.02,1.6846
LB,L Brands  Inc.,Consumer Cyclical,2533818488.75235,62.79,1.6784
CTXS,Citrix Systems  Inc.,Technology,221973689.61415,118.11,1.6763
DISCA,Discovery  Inc. - Series A,Communication Services,213352.91867,29.41,1.6615
DVA,DaVita Inc.,Healthcare,62311314.85536,123.61,1.6496
AGO,Assured Guaranty Ltd.,Financial Services,144995011820.11984,45.49,1.6494
AYI,Acuity Brands  Inc.,Industrials,11536305.22618,181.99,1.6334
STL,Sterling Bancorp,Financial Services,2540959.17077,24.37,1.6278
AME,AMETEK  Inc.,Industrials,24681208206.88161,133.99,1.627
MDT,Medtronic plc.,Healthcare,463405056.81236,125.21,1.6222
ALXN,Alexion Pharmaceuticals  Inc.,Healthcare,26816495.75799,179.97,1.6158
CR,Crane Co.,Industrials,97502405.53267,86.59,1.6019
CACC,Credit Acceptance Corporation,Financial Services,437354.82518,442.01,1.5791
NXPI,NXP Semiconductors N.V.,Technology,533951126.54184,198.43,1.5774
FHB,First Hawaiian  Inc.,Financial Services,319763104.42726,28.03,1.56
ON,ON Semiconductor Corporation,Technology,19891116.43549,37.0,1.5385
JBHT,J.B. Hunt Transport Services  I,Industrials,1227524.24894,158.63,1.521
SATS,EchoStar Corporation,Technology,59552.83839,26.62,1.5195
FND,Floor & Decor Holdings  Inc.,Consumer Cyclical,13991348.0243,95.09,1.5126
CHTR,Charter Communications  Inc.,Communication Services,59643791.60412,691.05,1.51
POOL,Pool Corporation,Consumer Cyclical,222708556.83335,436.53,1.4802
UNP,Union Pacific Corporation,Industrials,1145452911.35299,219.07,1.48
TEX,Terex Corporation,Industrials,212965.23188,42.21,1.4792
ROP,Roper Technologies  Inc.,Industrials,530041565.51932,454.9,1.4705
ESI,Element Solutions Inc.,Basic Materials,1819510.78281,23.67,1.4175
LKQ,LKQ Corporation,Consumer Cyclical,225260.67012,47.28,1.4168
UNM,Unum Group,Financial Services,19017468219.89404,28.27,1.4142
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,2392744.82542,95.02,1.3903
SEE,Sealed Air Corporation,Consumer Cyclical,3290193137.35108,57.41,1.3896
EXR,Extra Space Storage Inc,Real Estate,1435238902.51044,161.36,1.3856
CLH,Clean Harbors  Inc.,Industrials,3550082.13102,89.35,1.384
STT,State Street Corporation,Financial Services,1338400079467.747,82.78,1.3811
PNR,Pentair plc.,Industrials,44997702.86236,64.66,1.3771
JCI,Johnson Controls International ,Industrials,44347389.31345,65.66,1.3681
WPC,W. P. Carey Inc. REIT,Real Estate,148532718.47736,76.91,1.3641
MRCY,Mercury Systems Inc,Industrials,1060380.20297,67.51,1.3613
DCI,Donaldson Company  Inc.,Industrials,31352331.58089,61.37,1.3446
A,Agilent Technologies  Inc.,Healthcare,1235871932.88784,146.92,1.3437
GPK,Graphic Packaging Holding Compa,Consumer Cyclical,475424.63726,17.37,1.3337
ULTA,Ulta Beauty  Inc.,Consumer Cyclical,29359620.44304,328.34,1.3178
BWA,BorgWarner Inc.,Consumer Cyclical,419227.2677,49.45,1.3149
EPAM,EPAM Systems  Inc.,Technology,1733237465.04825,514.6,1.313
CBRE,CBRE Group Inc,Real Estate,39613162.08773,87.33,1.2976
NLOK,NortonLifeLock Inc.,Technology,1682412466700.553,27.52,1.2972
CPRT,Copart  Inc.,Industrials,76289946.14072,128.07,1.2967
FMC,FMC Corporation,Basic Materials,1915836298.51038,118.0,1.2964
BKI,Black Knight  Inc.,Technology,7812773.44416,74.26,1.2896
MSI,Motorola Solutions  Inc.,Technology,562019474361.8025,210.88,1.2892
JLL,Jones Lang LaSalle Incorporated,Real Estate,644098.52498,200.89,1.286
ZTS,Zoetis Inc.,Healthcare,26729600409.81451,186.44,1.2715
CHK,Chesapeake Energy Corporation,Energy,61118806500.68443,53.76,1.2518
PWR,Quanta Services  Inc.,Industrials,784857.82072,87.15,1.2478
VMI,Valmont Industries  Inc.,Industrials,10894045.67121,224.42,1.2402
PAYX,Paychex  Inc.,Industrials,5481935607.57992,104.24,1.2343
INGR,Ingredion Incorporated,Consumer Defensive,10471445.80994,91.44,1.2211
BK,The Bank of New York Mellon Cor,Financial Services,9840584344894.69,49.48,1.2186
ENTG,Entegris  Inc.,Technology,166247533.78664,119.89,1.2166
HRC,Hill-Rom Holdings Inc,Healthcare,23975438.2538,112.61,1.2091
JNPR,Juniper Networks  Inc.,Technology,12172485.71679,27.75,1.1715
BKU,BankUnited  Inc.,Financial Services,107150555.7918,43.58,1.154
LEA,Lear Corporation,Consumer Cyclical,18645.26988,174.28,1.1538
AJG,Arthur J. Gallagher & Co.,Financial Services,77703149.42328,139.4,1.1514
NEE,NextEra Energy  Inc.,Utilities,46296055.97069,74.58,1.1389
WWE,World Wrestling Entertainment  ,Communication Services,26582643.46912,58.78,1.1345
HUBB,Hubbell Inc,Industrials,32544222.27175,176.52,1.128
NBIX,Neurocrine Biosciences  Inc.,Healthcare,1263231.28668,98.42,1.1252
AWK,American Water Works Company  I,Utilities,439636256.49321,162.2,1.1186
IAC,IAC/InterActiveCorp,Communication Services,134439441.50347,152.04,1.1173
KSS,Kohl's Corporation,Consumer Cyclical,21376943.95769,52.05,1.0966
GNRC,Generac Holdlings Inc.,Industrials,470885216.99215,378.94,1.0927
TJX,TJX Companies  Inc. (The),Consumer Cyclical,271702996.91403,64.7,1.0869
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,165614032.42848,82.98,1.0667
CTAS,Cintas Corporation,Industrials,1109313727.44171,361.69,1.051
JW.A,John Wiley & Sons  Inc.,Communication Services,6145928.06705,55.62,1.0323
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,1037613744.83098,29.79,1.0076
QGEN,Qiagen N.V.,Healthcare,503612.88547,46.77,1.0054
ALLE,Allegion plc,Industrials,2693564.89803,136.56,1.0011
CASY,Caseys General Stores  Inc.,Consumer Defensive,7205490.84731,201.71,0.9928
IPG,Interpublic Group of Companies ,Communication Services,853936.20175,32.43,0.9853
NYCB,New York Community Bancorp  Inc,Financial Services,158360124.48036,11.39,0.9733
APO,Apollo Global Management  Inc.,Financial Services,5757386909943136.0,58.43,0.9647
WWD,Woodward  Inc.,Industrials,83268421.64513,117.57,0.9634
TPCO,Tribune Publishing Company,None,9697361017.83315,17.19,0.9586
AOS,A.O. Smith Corporation,Industrials,21665525.92312,66.81,0.9559
CIT,CIT Group Inc (DEL),Financial Services,741809130.44645,51.75,0.9386
RGLD,Royal Gold  Inc.,Basic Materials,328767.07703,112.07,0.9306
YUM,Yum! Brands  Inc.,Consumer Cyclical,105779191462.71658,116.84,0.9242
ETSY,Etsy  Inc.,Consumer Cyclical,3869858.83639,169.64,0.9223
TMUS,T-Mobile US  Inc.,Communication Services,202222507.12418,146.45,0.9163
EA,Electronic Arts Inc.,Communication Services,453011299.86328,141.93,0.8909
T,AT&T Inc.,Communication Services,2527023.63881,28.74,0.8638
LEG,Leggett & Platt  Incorporated,Consumer Cyclical,5073854.09251,49.55,0.8345
LLY,Eli Lilly and Company,Healthcare,19450758015.40515,222.21,0.8329
IAA,IAA  Inc.,Industrials,137175136927.40144,53.95,0.8267
CSL,Carlisle Companies Incorporated,Industrials,35184820.99951,182.11,0.8266
ZM,Zoom Video Communications  Inc.,Communication Services,6649152229.3904,372.95,0.8069
NFLX,Netflix  Inc.,Communication Services,339492552.85085,498.34,0.7912
NWL,Newell Brands Inc.,Consumer Defensive,48734119.36432,26.29,0.7894
OLED,Universal Display Corporation,Technology,92819541.71752,215.3,0.7808
OI,O-I Glass  Inc.,Consumer Cyclical,50544411.19068,17.03,0.7743
MCO,Moody's Corporation,Financial Services,11498104686.65529,355.35,0.7741
CBSH,Commerce Bancshares  Inc.,Financial Services,301730215.6197,73.02,0.7709
AM,Antero Midstream Corporation,Energy,54100627.84048,10.09,0.7674
TCBI,Texas Capital Bancshares  Inc.,Financial Services,7838630.56801,65.46,0.7624
UI,Ubiquiti Inc.,Technology,378935136437.48486,306.61,0.7593
CIM,Chimera Investment Corporation,Real Estate,6254402193.66063,15.25,0.7374
PII,Polaris Inc.,Consumer Cyclical,7986065.44124,131.52,0.7358
FLO,Flowers Foods  Inc.,Consumer Defensive,90361752.64346,24.3,0.7345
SYY,Sysco Corporation,Consumer Defensive,10741278521.29599,76.04,0.7264
HIW,Highwoods Properties  Inc.,Real Estate,223229394.39504,46.3,0.7168
ICE,Intercontinental Exchange Inc.,Financial Services,843475444.63463,114.02,0.7155
ATR,AptarGroup  Inc.,Consumer Cyclical,29642728.07068,141.51,0.7112
RPM,RPM International Inc.,Basic Materials,2459420.44109,88.56,0.7073
VRSK,Verisk Analytics  Inc.,Industrials,114201935.06808,172.99,0.707
TXT,Textron Inc.,Industrials,1074812.14476,65.61,0.706
DRE,Duke Realty Corporation,Real Estate,1194647612.75555,48.81,0.7054
ALGN,Align Technology  Inc.,Healthcare,25855189444.20763,613.33,0.6996
PPC,Pilgrim's Pride Corporation,Consumer Defensive,98676.60424,21.61,0.6984
AMP,Ameriprise Financial  Inc.,Financial Services,334271091652930.5,244.96,0.692
EFX,Equifax  Inc.,Industrials,2242129561.31741,234.25,0.6906
GLPI,Gaming and Leisure Properties  ,Real Estate,247683548.09728,46.88,0.6877
SPG,Simon Property Group  Inc.,Real Estate,77477450031.31412,128.66,0.6684
PYPL,PayPal Holdings  Inc.,Financial Services,1273068646.93054,278.11,0.6587
MTD,Mettler-Toledo International  I,Healthcare,62228627840.27585,1368.05,0.6585
MSM,MSC Industrial Direct Company  ,Industrials,31048253.38039,87.8,0.6554
CFR,Cullen/Frost Bankers  Inc.,Financial Services,27380264.40836,109.7,0.6479
WU,Western Union Company (The),Financial Services,6436413854.18578,23.43,0.6416
GPS,Gap  Inc. (The),Consumer Cyclical,461710874.79452,32.38,0.6308
WLK,Westlake Chemical Corporation,Basic Materials,248762.41319,93.95,0.6243
ARE,Alexandria Real Estate Equities,Real Estate,142944181513.4807,183.33,0.6235
ERIE,Erie Indemnity Company,Financial Services,6001151.09412,189.31,0.62
CXP,Columbia Property Trust  Inc.,Real Estate,77768345.96378,17.72,0.6153
GGG,Graco Inc.,Industrials,154965486.0016,71.51,0.6112
NDAQ,Nasdaq  Inc.,Financial Services,417822332.5749,179.79,0.6106
BDN,Brandywine Realty Trust,Real Estate,677755869.25696,14.31,0.6047
PTC,PTC Inc.,Technology,58629083.27886,134.27,0.6045
CCI,Crown Castle International Corp,Real Estate,82510570864.08617,196.86,0.5863
SWI,SolarWinds Corporation,Technology,1205330.78301,17.25,0.584
AXS,Axis Capital Holdings Limited,Financial Services,1455514.82577,49.75,0.5665
MA,Mastercard Incorporated,Financial Services,84534216768.53902,367.29,0.5659
TRU,TransUnion,Industrials,935164147.58644,108.9,0.5616
TTD,The Trade Desk  Inc.,Technology,20199094970.7989,62.14,0.5599
FICO,Fair Isaac Corproation,Technology,10455358714.15166,500.94,0.5598
SYNH,Syneos Health  Inc.,Healthcare,34107135.92879,85.44,0.5566
PRAH,PRA Health Sciences  Inc.,Healthcare,302846720.1105,169.52,0.5527
WST,West Pharmaceutical Services  I,Healthcare,585651084.01051,352.03,0.5466
ISRG,Intuitive Surgical  Inc.,Healthcare,18362736999.0707,885.01,0.5456
THS,Treehouse Foods  Inc.,Consumer Defensive,2313575.40722,47.29,0.5422
KHC,The Kraft Heinz Company,Consumer Defensive,511881945.61359,41.33,0.5401
KSU,Kansas City Southern,Industrials,1164986277.46328,286.53,0.5394
LNC,Lincoln National Corporation,Financial Services,205315068012.51074,62.41,0.5346
IEX,IDEX Corporation,Industrials,220659153.93136,214.66,0.5333
BF.B,Brown Forman Inc,Consumer Defensive,1211740855.82205,74.78,0.5302
APTV,Aptiv PLC,Consumer Cyclical,1074327311.88179,151.36,0.5285
CBOE,Cboe Global Markets  Inc.,Financial Services,408855394.01015,117.38,0.528
VLO,Valero Energy Corporation,Energy,940060320382.3749,78.58,0.527
SPGI,S&P Global Inc.,Financial Services,129405382701.31424,400.16,0.5225
IQV,IQVIA Holdings  Inc.,Healthcare,1074426945.76805,246.3,0.5176
WEN,Wendy's Company (The),Consumer Cyclical,20711096.16159,23.5,0.5074
VMC,Vulcan Materials Company (Holdi,Basic Materials,76678169.09843,166.05,0.4994
MPWR,Monolithic Power Systems  Inc.,Technology,388248181.4158,356.08,0.4927
FTNT,Fortinet  Inc.,Technology,146690605957.0658,236.98,0.4768
CME,CME Group Inc.,Financial Services,28805243923.38187,217.0,0.4764
SBNY,Signature Bank,Financial Services,300974550.82255,244.26,0.4759
TRGP,Targa Resources  Inc.,Energy,1166782221.61277,45.36,0.4735
CGNX,Cognex Corporation,Technology,23569360.52254,79.01,0.4678
SON,Sonoco Products Company,Consumer Cyclical,47899749.53332,65.64,0.4661
ATUS,Altice USA  Inc.,Communication Services,4209181237.64851,33.6,0.4625
GPC,Genuine Parts Company,Consumer Cyclical,623747616.34307,122.88,0.4589
MCD,McDonald's Corporation,Consumer Cyclical,1535510434280.2449,233.88,0.4522
V,Visa Inc.,Financial Services,46374854725.2919,232.15,0.4518
COLM,Columbia Sportswear Company,Consumer Cyclical,2747.35101,99.89,0.4501
XPO,XPO Logistics  Inc.,Industrials,41895734.17769,146.54,0.4496
STOR,STORE Capital Corporation,Real Estate,470731221.33137,35.01,0.4491
ATO,Atmos Energy Corporation,Utilities,1411334184719.0693,100.3,0.4442
WAT,Waters Corporation,Healthcare,1896040698836.1414,346.56,0.4442
BSX,Boston Scientific Corporation,Healthcare,136613561.91125,43.35,0.4377
XYL,Xylem Inc.,Industrials,1213439653.46384,113.94,0.4274
FR,First Industrial Realty Trust  ,Real Estate,1276941952.53548,53.29,0.4267
SKX,Skechers U.S.A.  Inc.,Consumer Cyclical,2628290.1298,47.81,0.4266
TT,Trane Technologies plc,Industrials,295269829633.854,180.0,0.4219
ROL,Rollins  Inc.,Consumer Cyclical,146812941.80393,33.37,0.4165
CMG,Chipotle Mexican Grill  Inc.,Consumer Cyclical,861436844.67629,1394.23,0.4133
ALB,Albemarle Corporation,Basic Materials,427857812.50857,163.87,0.4113
WELL,Welltower Inc.,Real Estate,12301465174.4788,80.55,0.4112
STE,STERIS plc (Ireland),Healthcare,164139978.74638,200.28,0.4092
ILMN,Illumina  Inc.,Healthcare,18544905469.1948,455.35,0.4058
HAS,Hasbro  Inc.,Consumer Cyclical,26957973.58028,91.84,0.4053
EXEL,Exelixis  Inc.,Healthcare,2521808.16383,22.13,0.3998
SAM,Boston Beer Company  Inc. (The),Consumer Defensive,7437794.20692,970.14,0.3996
GPN,Global Payments Inc.,Industrials,16335120.3326,193.27,0.3972
HOG,Harley-Davidson  Inc.,Consumer Cyclical,4460134.74672,44.64,0.3894
ASH,Ashland Global Holdings Inc.,Basic Materials,33864693.66178,88.55,0.3892
MAT,Mattel  Inc.,Consumer Cyclical,291066472.88094,19.33,0.3853
TPR,Tapestry  Inc.,Consumer Cyclical,36521879.73315,42.24,0.3845
PLD,Prologis  Inc.,Real Estate,116148946003.14409,122.61,0.3833
ESS,Essex Property Trust  Inc.,Real Estate,31758388769.32627,308.65,0.3825
VEEV,Veeva Systems Inc.,Healthcare,27539309802.35341,305.36,0.3797
AVB,AvalonBay Communities  Inc.,Real Estate,31761061447.10531,210.02,0.3769
CF,CF Industries Holdings  Inc.,Basic Materials,81376076.44279,50.0,0.3753
LSI,Life Storage  Inc.,Real Estate,2421442370.82363,106.7,0.3657
EW,Edwards Lifesciences Corporatio,Healthcare,28789560327.10321,100.99,0.3645
CABO,Cable One  Inc.,Communication Services,8490411.26445,1818.2,0.3641
ZBH,Zimmer Biomet Holdings  Inc.,Healthcare,605093752.79207,160.39,0.3639
DRI,Darden Restaurants  Inc.,Consumer Cyclical,2418930861.11123,131.91,0.359
BGCP,BGC Partners  Inc.,Financial Services,16966701.76286,6.07,0.3571
MAN,ManpowerGroup,Industrials,20485.25444,117.05,0.3568
FIVE,Five Below  Inc.,Consumer Cyclical,709040507.0949,184.12,0.3563
AMT,American Tower Corporation (REI,Real Estate,131677330487.73999,269.51,0.3554
L,Loews Corporation,Financial Services,604797723.83474,54.46,0.3543
EQC,Equity,Real Estate,513167.44594,27.77,0.3527
DUK,Duke Energy Corporation (Holdin,Utilities,533770334.35403,102.42,0.3522
PPL,PPL Corporation,Utilities,240371918.11829,28.6,0.3489
AIZ,Assurant  Inc.,Financial Services,160892288.16088,154.6,0.3487
PBCT,People's,Financial Services,91664778.50555,17.39,0.339
GTES,Gates Industrial Corporation pl,Industrials,3179402.98202,17.25,0.3375
BXP,Boston Properties  Inc.,Real Estate,9200854309.27992,119.26,0.3357
FLS,Flowserve Corporation,Industrials,29354562.72257,40.47,0.3337
IBKR,Interactive Brokers Group  Inc.,Financial Services,275075154.8498,65.0,0.3328
PAYC,Paycom Software  Inc.,Technology,98023772461.05505,348.5,0.3293
IDXX,IDEXX Laboratories  Inc.,Healthcare,26987141037587.55,604.2,0.3254
Y,Alleghany Corporation,Financial Services,259266.54557,678.45,0.3183
FTDR,frontdoor  inc.,Consumer Cyclical,69413224679.27866,49.95,0.3176
LII,Lennox International  Inc.,Industrials,61016836834.52275,325.63,0.3019
MORN,Morningstar  Inc.,Financial Services,118244112.12066,244.22,0.2879
LULU,lululemon athletica inc.,Consumer Cyclical,42292651.66925,349.4,0.2848
J,Jacobs Engineering Group Inc.,Industrials,9644141939.32407,133.81,0.2836
OTIS,Otis Worldwide Corporation,Industrials,2102554881588.0908,80.47,0.2807
SWCH,Switch  Inc.,Technology,2903620529.83245,21.85,0.2807
ICUI,ICU Medical  Inc.,Healthcare,1184044.59354,205.37,0.2799
NKE,Nike  Inc.,Consumer Cyclical,569197470.50487,128.92,0.2767
DLR,Digital Realty Trust  Inc.,Real Estate,1102679537.17395,156.69,0.2758
FDS,FactSet Research Systems Inc.,Financial Services,48558303.21129,328.58,0.2751
BRO,Brown & Brown  Inc.,Financial Services,185859054.04864,52.63,0.2726
STAY,Extended Stay America  Inc. - P,Consumer Cyclical,151972481.26696,20.46,0.2712
MIDD,The Middleby Corporation,Industrials,229579640.02656,163.06,0.2654
SYK,Stryker Corporation,Healthcare,14564052517.21269,259.55,0.2647
NNN,National Retail Properties,Real Estate,291263314.17338,48.11,0.2643
AA,Alcoa Corporation,Basic Materials,3725189.99047,33.58,0.2616
MKTX,MarketAxess Holdings  Inc.,Financial Services,129068582.15911,461.09,0.2608
NDSN,Nordson Corporation,Industrials,355461925.79373,217.77,0.2604
INFO,IHS Markit Ltd.,Industrials,41612699709.87994,110.78,0.26
EQR,Equity Residential,Real Estate,76803012112.54977,78.99,0.2593
NRG,NRG Energy  Inc.,Utilities,9752097152699.828,38.39,0.2567
O,Realty Income Corporation,Real Estate,3009993843.82423,68.23,0.255
BRKR,Bruker Corporation,Healthcare,321610908.63068,72.81,0.2521
IART,Integra LifeSciences Holdings C,Healthcare,14070890.44224,69.46,0.2514
WCC,WESCO International  Inc.,Industrials,8666445.62144,102.59,0.2446
OHI,Omega Healthcare Investors  Inc,Real Estate,49094261.14552,36.33,0.2445
ARD,Ardagh Group S.A.,Consumer Cyclical,1289342875704.0317,23.79,0.2406
CSGP,CoStar Group  Inc.,Real Estate,10287099824.43478,893.59,0.2378
UNVR,Univar Solutions Inc.,Basic Materials,13059316.94046,25.55,0.2329
NVST,Envista Holdings Corporation,Healthcare,8111746664.31862,43.68,0.2324
HEI,Heico Corporation,Industrials,13897440332.72055,139.67,0.2304
AGIO,Agios Pharmaceuticals  Inc.,Healthcare,1165403092909.8098,59.75,0.2296
INVH,Invitation Homes Inc.,Real Estate,13978110024.82246,37.42,0.2286
RTX,Raytheon Technologies Corporati,Industrials,7666555530030.718,87.13,0.2277
EEFT,Euronet Worldwide  Inc.,Technology,5146627908.55918,143.35,0.2258
MAA,Mid-America Apartment Communiti,Real Estate,17196331698.48262,169.83,0.2256
SEDG,SolarEdge Technologies  Inc.,Technology,2173894018.55861,263.18,0.2224
GMED,Globus Medical  Inc.,Healthcare,92590528.03282,73.13,0.2214
LW,Lamb Weston Holdings  Inc.,Consumer Defensive,3188161980694.7334,79.53,0.2168
MCHP,Microchip Technology Incorporat,Technology,2191770317.5841,150.23,0.2145
IRM,Iron Mountain Incorporated (Del,Real Estate,151172596202.5097,45.57,0.2135
CUBE,CubeSmart,Real Estate,29960635459.92629,46.36,0.2101
ABMD,ABIOMED  Inc.,Healthcare,36050082.11315,312.61,0.209
NCR,NCR Corporation,Technology,1768924330.66554,45.05,0.2089
MASI,Masimo Corporation,Healthcare,40162640.38854,230.0,0.2067
MSA,MSA Safety Incorporated,Industrials,1427837462.63133,159.57,0.2063
AIV,Apartment Investment and Manage,Real Estate,1377284513.91362,7.38,0.2047
R,Ryder System  Inc.,Industrials,69466355.367,73.87,0.1997
TCOM,Trip.com Group Limited,Consumer Cyclical,533092601718387.5,37.26,0.1975
URBN,Urban Outfitters  Inc.,Consumer Cyclical,81010314.2466,38.13,0.1973
PXD,Pioneer Natural Resources Compa,Energy,20578188962.87569,157.5,0.1963
RKT,Rocket Companies  Inc.,Financial Services,1307875395361.3516,19.72,0.1959
KAR,KAR Auction Services  Inc,Consumer Cyclical,251488.77156,17.64,0.1944
TW,Tradeweb Markets Inc.,Financial Services,2478254885.6189,84.66,0.1929
TYL,Tyler Technologies  Inc.,Technology,15577384310.81999,443.26,0.1902
SLG,SL Green Realty Corp,Real Estate,3161729825.57379,79.3,0.1893
AVTR,Avantor  Inc.,Basic Materials,1480537208.92912,34.87,0.1838
REXR,Rexford Industrial Realty  Inc.,Real Estate,4769450069.92279,58.71,0.1837
PPD,PPD  Inc.,Healthcare,6772175690401.709,46.29,0.1835
EQIX,Equinix  Inc.,Real Estate,49584267602.48146,815.46,0.1811
WRI,Weingarten Realty Investors,Real Estate,9354453508.75016,32.01,0.181
W,Wayfair Inc.,Consumer Cyclical,3234314082412.517,309.22,0.1763
RMD,ResMed Inc.,Healthcare,10369661630.84803,240.46,0.1761
