"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
ALK,"Alaska Air Group, Inc.",Industrials,United States,16361369043310.842, ,5966533333.333333,1.0,33533333.3333333,4252800000.0,1.0,6176000000.0,1.0,119500000.0,0.25,24193500000.0,1.5,119500000.0,24193500000.0,6176000000.0,5966533333.333333,1.0,33533333.3333333,6176000000.0,1.0,119500000.0,0.25,119500000.0,6176000000.0,1.303,1.303,510.19232,11.9774275,447.9154584,1.0765871,447.9154584,58.743,62.6267137,120999425.6336925,105000000.0,7400000.0,105000000.0,0.0774,-0.0687059,0.1,0.0055252,0.1,0.0057398,0.75388,0.00406,4.43,0.104,53.06,0.00196,1.8829625,125311000,478000000,3.8145095,20550,8047723520,6649001984,23260.3406326,0.3942465,1.35,0.3942465,0.2574884,0.3942465,0.2574884,0.3942465,6.528905,1.0768721,10.6272448,1136.1305036,1136.1305036,398100000.0,0.5,515000000.0,0.5,20.2153316,15.6266476,15.6266476,2.8050069,1.0,5.849019,2.0,5.849019,2.4194745,USD,USD,1.0,1.0,0.375,0.35,0.35,0.35,53.06,43.46,72.92,55.3019,-4.0539294,22.0892775,-27.2353264,0.6517312,0.6527312,1.3733679,1.0,5.386535,4.0,0.060322,3.0,0.0443681,2.0,0.2932348,1.0,0.5424547,2.0,2.694081,3.0,0.9802324,1.0,5.396535,0.0543681,0.5524547,0.9902324,3.1933837,13646000000.0,1.0,14047333333.333334,1.0,14047333333.333334,3651533333.3333335,1.0,5405500000.0,1.5,5405500000.0,0.108507,0.1221071,-346600000.0,-85866666.6666667,-85866666.6666667,9994466666.666666,1.0,6962444444.444444,0.6666667,6962444444.444444,1.856053,None
APA,APA Corporation,Energy,United States,2.2541284133959708e+25, ,6802333333.333333,0.0,-1248133333.3333333,-34932800000.0,0.25,8025000000.0,0.0,243250000.0,0.0,-156752000000.0,0.25,243250000.0,-156752000000.0,8025000000.0,6802333333.333333,1.0,-1248133333.3333333,8025000000.0,1.0,243250000.0,0.25,243250000.0,8025000000.0,2.524,2.524,83.2614421,83.2614421,83.2614421,2.5237814,83.2614421,4.531,4.5309875,4469975258.441845,4470000000.0,3712266666.6666665,4470000000.0,0.12125,-0.1432064,0.0,0.1162028,1.0,0.0324155,0.87289,0.00343,0,0,40.61,0.0,1000.0,100000000,973000000,9.73,2253,20253345792,20253345792,431868.6196183,37.2,0.905,0.3517343,0.3615518,0.3517343,0.3615518,27.9879336,53.1536233,0.769138,9.0200511,2.9749049,2.9749049,2868733333.3333335,1.0,3496000000.0,1.0,7.0600308,5.7932911,5.7932911,-5.855835,1.0,-9.9944234,1.0,-9.9944234,1000.4423412,USD,USD,1.0,1.0,0.125,0.0625,0.025,0.025,40.61,15.55,45.22,28.7198,41.4007061,161.1575563,-10.1946042,1.6892484,23.2359855,0.3668543,0.3333333,1.0215001,1.0,0.5900108,1.0,0.4260765,1.0,0.2716921,1.0,0.3034562,1.0,1.1982809,1.0,0.3135402,0.25,1.0315001,0.4360765,0.3134562,0.3235402,0.6775202,14346933333.333334,1.0,13321000000.0,1.0,13321000000.0,-378400000.0,1.0,-1355066666.6666667,1.0,-1355066666.6666667,0.1182606,1e-06,330266666.6666667,454866666.6666667,454866666.6666667,13051866666.666666,1.0,13047000000.0,1.0,13047000000.0,1e-05,None
BURL,"Burlington Stores, Inc.",Consumer Cyclical,United States,2542823692370.0723, ,6304382600.0,1.0,89520933.3333333,-125848000.0,0.25,8986667000.0,1.0,443197000.0,1.0,276177750.0,0.375,443197000.0,276177750.0,8986667000.0,6304382600.0,1.0,89520933.3333333,8986667000.0,1.0,443197000.0,1.0,443197000.0,8986667000.0,2.48,2.48,31.845518,21.529411,30.5560046,1.5499111,30.5560046,21.88,21.8927272,1017297488.4826326,1016114000.0,333867866.6666667,1016114000.0,0.04932,-0.1262256,0.1,0.0838008,2.75,0.0032984,1.03216,0.00274,9.69,6.551,211.68,0.0309477,19.323824,66765100,443196992,6.6381536,14533,22284363776,13928535040,30495.9053189,0.699,0.382,-0.5256321,-0.0799573,-0.5256321,-0.0799573,0.392842,6.5177106,0.2665107,5.4124673,77.7819255,77.7819255,480460266.6666667,1.0,629656666.6666666,0.6666667,46.3812834,35.3912933,35.3912933,6.5196751,0.5,9.8886861,1.0,9.8886861,3.1456281,USD,USD,1.0,1.0,0,0,0,0,211.68,171.15,357.34,263.7446,-19.7405369,23.6809816,-40.7622992,0.4353617,0.4363617,1.084777,1.0,2.2055075,2.0,0.0366624,1.0,0.0210596,1.0,0.2863656,1.0,0.125013,0.5,1.255112,1.0,0.7077144,0.5,2.2155075,0.0310596,0.135013,0.7177144,1.4666109,11412712666.666666,2.0,7138386666.666667,1.0,7138386666.666667,437521466.6666667,1.0,998177400.0,1.5,998177400.0,0.1620864,0.5440062,430930533.3333333,788513200.0,788513200.0,10537669733.333334,2.0,6472935066.666667,1.0,6472935066.666667,1.7908132,None
CPRI,Capri Holdings Limited,Consumer Cyclical,United Kingdom,29140765.697892, ,4658600000.0,1.0,19333333.3333333,4336933333.333333,1.0,16077000000.0,3.0,139500000.0,0.25,27688500000.0,1.5,139500000.0,27688500000.0,16077000000.0,4658600000.0,1.0,19333333.3333333,16077000000.0,3.0,139500000.0,0.25,139500000.0,16077000000.0,2.274,2.274,17.70757,7.9933662,16.4932945,1.3532608,16.4932945,10.416,10.4159368,1169985806.451613,1170000000.0,793466666.6666666,1170000000.0,0.10412,-0.1270582,0.1,0.1607097,0.999,0.0469238,0.92734,0.02425,6.03,2.722,48.97,0.0555851,2.7869327,150459008,558000000,3.7086513,9300,12186424320,7252124160,60000.0,0.799,0.236,1.1863324,-0.1207013,1.1863324,-0.1207013,0.8958331,9.714846,0.1468247,4.0817709,18.4111245,18.4111245,725200000.0,1.0,792000000.0,1.0,16.8042255,15.3868994,15.3868994,2.3254257,1.0,1.8896454,1.0,1.8896454,1.3756437,USD,USD,1.0,1.0,0,0,0,0,48.97,45.05,72.37,57.1856,-14.3665538,8.7014428,-32.33384,0.2869693,0.2879693,1.459388,1.0,3.0671558,2.0,0.1193682,1.0,0.1533235,1.0,1.1046667,2.0,1.2374692,2.0,1.1063033,1.0,2.2667439,2.0,3.0771558,0.1633235,1.2474692,2.2767439,2.6769498,7266066666.666667,1.0,7609400000.0,1.0,7609400000.0,2187200000.0,1.0,3967800000.0,1.5,3967800000.0,0.1183326,0.135158,136533333.3333333,225533333.3333333,225533333.3333333,5077933333.333333,1.0,4965600000.0,1.0,4965600000.0,2.9370456,None
DD,"DuPont de Nemours, Inc.",Basic Materials,United States,9.724907775296171e+16, ,20405600000.0,1.0,-851133333.3333334,-9750133333.333334,0.25,17634000000.0,1.0,6485000000.0,1.0,-479274000000.0,0.1666667,6485000000.0,-479274000000.0,17634000000.0,20405600000.0,1.0,-851133333.3333334,17634000000.0,1.0,6485000000.0,1.0,6485000000.0,17634000000.0,2.378,2.378,6.134368,13.437246,7.0472278,1.5498059,7.0472278,9.432,10.0181398,4975377082.273113,4357000000.0,4874200000.0,4357000000.0,0.29224,-0.9539993,0.1,0.7242262,2.75,0.0218223,0.73316,0.00079,4.94,10.821,65.9,0.1642033,1.291314,518104000,1483000064,2.8623598,34000,52760289280,34391740416,43617.6489412,-0.4890639,0.177,-0.4890639,0.0903771,-0.4890639,0.0903771,-0.4890639,0.2010936,0.1553443,4.1913739,-14.4096262,6939.8052902,1569766666.6666667,0.5,2961000000.0,1.0,33.610275,17.8184023,17.8184023,0.4058792,0.5,0.3559964,0.5,0.3559964,0.5976543,USD,USD,1.0,1.0,0.33,0.3,0.3,0.3,65.9,64.35,86.28,74.93155,-12.0530671,2.4087024,-23.6207696,0.1413589,0.1423589,2.267638,1.0,2.4379064,1.0,1.2984656,1.0,1.5820791,1.0,1.6232912,2.0,0.2981121,1.0,1.9116674,1.0,2.2330925,1.0,2.4479064,1.5920791,0.3081121,2.2430925,2.3454994,94166800000.0,1.0,47865866666.666664,1.0,47865866666.666664,25363133333.333332,0.5,18375644444.444443,0.6666667,18375644444.444443,0.2354828,0.4529128,12432466666.666666,5356000000.0,5356000000.0,42666066666.666664,1.0,19716000000.0,1.0,19716000000.0,1e-05,None
JWN,"Nordstrom, Inc.",Consumer Cyclical,United States,1629356491933942.8, ,13872000000.0,1.0,14666666.6666667,-10356800000.0,0.25,14789000000.0,1.0,44500000.0,0.25,-30442666666.666668,0.375,44500000.0,-30442666666.666668,14789000000.0,13872000000.0,1.0,14666666.6666667,14789000000.0,1.0,44500000.0,0.25,44500000.0,14789000000.0,0.545,0.545,430.1613,13.009756,378.017357,0.2872998,378.017357,7.284,7.0172942,1194524296.5403624,1282000000.0,1005933333.3333334,1282000000.0,0.01204,-0.0113724,0.1,0.0027709,0.1,0.0021462,0.58802,0.29434,2.05,0.062,26.8,0.0023134,11.832298,159312992,178000000,1.1172975,10000000,8063741952,4248877568,17.8,5.061,0.231,0.2684904,0.1257309,0.2684904,0.1257309,3.8628726,19.9041919,0.2046827,4.7741875,97.8591315,97.8591315,267200000.0,0.5,352500000.0,0.5,30.178675,22.8758637,22.8758637,17.4089301,1.0,22.5634922,1.0,22.5634922,4.7511044,USD,USD,1.0,1.0,0.37,0.37,0.37,0.37,26.8,18.65,43.8,26.92985,-0.4821787,43.6997319,-38.8127854,0.6481113,0.6491113,1.0693997,1.0,2.1060319,2.0,0.0,1.0,0.0,1.0,3.5206572,6.0,2.6894082,4.0,0.9350861,1.0,1.8693508,2.0,2.1160319,0.01,2.6994082,1.8793508,1.9976914,9097600000.0,1.0,9125400000.0,1.0,9125400000.0,579933333.3333334,1.0,678600000.0,1.5,678600000.0,0.1048765,0.1655762,-242333333.3333333,-245533333.3333333,-245533333.3333333,8517666666.666667,1.0,8673000000.0,1.0,8673000000.0,1e-05,None
MAR,Marriott International,Consumer Cyclical,United States,2815508273768218.5, ,3591400000.0,1.0,548600000.0,9162000000.0,1.0,8553000000.0,3.0,116750000.0,0.25,37857000000.0,1.0,116750000.0,37857000000.0,8553000000.0,3591400000.0,1.0,548600000.0,8553000000.0,3.0,116750000.0,0.25,116750000.0,8553000000.0,22.67,22.67,121.17647,32.526314,110.0952005,19.767164,110.0952005,39.099,39.2120589,1643504737.6147728,1634000000.0,1721733333.3333333,1634000000.0,0.1638,-0.2963172,0.1,0.2320724,0.999,0.034185,0.6121,0.16378,5.32,1.428,178.14,0.0080162,61.38347,325683008,467000000,1.4339096,121000,64631017472,56356184064,3859.5041322,1.2,1.142,-0.6225513,-0.3311803,-0.6225513,-0.3311803,0.7443622,8.8776426,0.7737049,9.0460498,147.9054204,147.9054204,1786200000.0,1.0,1141500000.0,1.5,36.1835279,56.6193758,56.6193758,41.0032089,1.0,78.3229105,2.0,78.3229105,8.8510232,USD,USD,1.0,1.0,0.48,0.48,0.48,0.48,178.14,127.23,195.9,157.3987,13.1775548,40.0141476,-9.0658499,1.4827436,10.6266474,0.3475833,0.3333333,2.0643671,2.0,0.0373934,1.0,0.0041494,1.0,0.1245348,1.0,0.4898059,1.0,0.4743315,1.0,0.4798631,1.0,2.0743671,0.0141494,0.4998059,0.4898631,1.2821151,24603333333.333332,1.0,24500200000.0,1.0,24500200000.0,476133333.3333333,0.5,761733333.3333334,1.0,761733333.3333334,0.1047653,0.2532689,-3209666666.6666665,-3128733333.3333335,-3128733333.3333335,23651066666.666668,1.0,15825644444.444445,0.6666667,15825644444.444445,2.1718896,None
R,"Ryder System, Inc.",Industrials,United States,2895536.2669374, ,8478126533.333333,1.0,14215333.3333333,1038658966.6666666,0.5,27827508000.0,3.0,363612000.0,1.0,11947168500.0,1.5,363612000.0,11947168500.0,27827508000.0,8478126533.333333,1.0,14215333.3333333,27827508000.0,3.0,363612000.0,1.0,363612000.0,27827508000.0,1.092,1.092,10.707991,8.284091,10.4050035,0.4219826,10.4050035,3.989,4.0014241,2524149356.9817,2508426000.0,2186774066.6666665,2508426000.0,0.0392,-1.3906934,0.00625,1.3861285,27.4725,0.0125451,0.9141001,0.00733,8.8,6.808,71.05,0.0958198,1.5571933,53693300,363827008,6.7760225,39000,10131552256,3914241536,9328.897641,2.853,0.143,-0.8294025,0.0072557,-0.8294025,0.0072557,1.9323994,14.1510769,0.1090639,3.5524828,5.3844995,5.3844995,4143540133.3333335,2.0,2169817000.0,1.0,2.445144,4.6693119,4.6693119,2.2935885,0.5,4.2826341,1.0,4.2826341,2.0704526,USD,USD,1.0,1.0,0.58,0.58,0.58,0.56,71.05,61.71,93.05,78.60015,-9.6057705,15.1353103,-23.6432026,0.5960434,0.5970434,1.2209632,1.0,2.4679044,2.0,0.2218507,0.3333333,0.0554627,1.0,4.2661844,1.0,2.0181172,0.5,0.6999473,1.0,0.1520532,0.25,2.4779044,0.0654627,2.0281172,0.1620532,1.3199788,13301105533.333334,1.0,12870814666.666666,1.0,12870814666.666666,1195483433.3333333,0.5,3659699500.0,1.5,3659699500.0,0.1282509,0.1993557,-700287600.0,-1170450866.6666667,-1170450866.6666667,10910138666.666666,1.0,10431015000.0,1.0,10431015000.0,2.0554308,None
SON,Sonoco Products Company,Consumer Cyclical,United States,6.683028377269768e+26, ,5280993200.0,1.0,241953933.3333333,4573345600.0,2.0,5527599000.0,1.0,-649100000.0,0.25,8728721000.0,1.0,-649100000.0,8728721000.0,5527599000.0,5280993200.0,1.0,241953933.3333333,5527599000.0,1.0,-649100000.0,0.25,-649100000.0,5527599000.0,1.314,1.314,10751.6102735,15.505051,9409.5971207,1.0921985,9409.5971207,35.751,35.9284075,201132160.1074096,199136000.0,738729400.0,199136000.0,-0.02936,0.2051611,4.75,-0.159824,0.1,0.0063257,0.79049,0.00569,3.96,-1.627,60.42,-0.0269282,3.2633536,98326304,-162276000,-1.6503824,19000,7262040576,6037235200,-8540.8421053,0.332,0.078,-0.07237,-0.0053797,-0.07237,-0.0053797,0.2309075,5.0552836,0.0571551,2.6407127,40750.5037272,40750.5037272,591761200.0,1.0,218099000.0,0.5,12.2719107,33.2969916,33.2969916,3.5169601,2.0,0.8522721,0.5,0.8522721,0.9241858,USD,USD,1.0,1.0,0.45,0.45,0.45,0.45,60.42,54.34,69.83,60.474,-0.0892946,11.1888112,-13.4755836,0.7850226,0.7860226,3.147508,2.0,3.1812578,2.0,0.0,1.0,0.0,1.0,0.2755545,1.0,4.2661677,8.0,0.6129912,0.5,1.1959583,1.0,3.1912578,0.01,4.2761677,1.2059583,2.1986081,10193050533.333334,2.0,5014408466.666667,1.0,5014408466.666667,3684374133.3333335,2.0,1850007666.6666667,1.0,1850007666.6666667,1e-06,1e-06,296968400.0,275874000.0,275874000.0,3241747933.3333335,1.0,3153627666.6666665,1.0,3153627666.6666665,2.2105145,None
VNO,Vornado Realty Trust,Real Estate,United States,7.380288138089686e+22, ,1823567066.6666667,1.0,756202133.3333334,0,1.0,1652940000.0,1.0,-185580000.0,0.25,0,1.0,-185580000.0,0,1652940000.0,1823567066.6666667,1.0,756202133.3333334,1652940000.0,1.0,-185580000.0,0.25,-185580000.0,1652940000.0,10.956,10.956,2501.087918,54.521126,2195.267069,4.4889536,2195.267069,24.899,24.8989554,727337396.120326,727340000.0,794080200.0,727340000.0,-0.02807,0.016806,0.1,0.0094304,0.1,0.0003888,0.79092,0.08513,0.71,-0.627,37.89,-0.0165479,1.4515524,191680992,-119351000,-0.6226543,2899,18109908992,7419971072,-41169.7136944,-0.033,0.116,1.2815445,-0.1286462,1.2815445,-0.1286462,0.2956361,5.6872432,0.0548384,2.591761,7425.5708834,7425.5708834,283650000.0,0.5,710983000.0,1.0,63.8459686,25.4716484,25.4716484,1.9662787,1.0,3.7099778,2.0,3.7099778,1.9271303,USD,USD,1.0,1.0,0.53,0.53,0.53,0.53,37.89,37,50.91,43.0199,-11.9244815,2.4054054,-25.5745433,0.1279655,0.1289655,3.572466,2.0,0.8947391,0.5,3.3033045,0.3333333,0.8258261,1.0,1.9915713,1.0,1.1851576,0.5,5.0457357,1.0,7.1124719,1.0,0.9047391,0.8358261,1.1951576,7.1224719,4.0136055,16978810000.0,1.0,17003311200.0,1.0,17003311200.0,5117578266.666667,1.0,5130453000.0,1.0,5130453000.0,8.91e-05,6.38e-05,2047969466.6666667,2642469733.3333335,2642469733.3333335,4789055800.0,0.5,9512233866.666666,1.0,9512233866.666666,0.2232231,None
