Symbol,Name,Sector,Value,Close,MA,Grade
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,269.26225,957.5, ,110.7244
TLV:CPTP,CAPITAL POINT LTD,Financial Services,5.28231,86.3, ,104.72
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,1986.89166,3592.0, ,71.6685
TLV:PLRM,PALRAM INDUSTRIES,Industrials,16.35007,4696.0, ,70.8413
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,0.00088,8732.0, ,64.9744
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,156.84347,660.5, ,64.3015
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,468.74946,783.2, ,61.6706
TLV:HRON,HIRON TRADE INVS,Real Estate,12008.87564,209470.0, ,60.6019
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,12374.21478,2180.0, ,53.0568
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,10113.69775,4737.0, ,50.4566
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,142539.04026,24500.0, ,49.887
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,6703.29731,2676.0, ,49.3781
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,2870.69602,1556.0, ,49.0551
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,2.23247,5972.0, ,48.5946
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,36602.3671,2560.0,r+,47.408
TLV:SPRG,SPRING VENTURES,Financial Services,155.4365,2444.0, ,42.4853
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,20187539.24883,6185.0, ,39.7444
TLV:VILR,VILLAR INTL LTD,Real Estate,1108365.29128,18020.0, ,38.0856
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,204293.56947,79670.0, ,34.6945
TLV:JBNK,BANK OF JERUSALEM,Financial Services,13139680.25558,1351.0, ,32.2327
TLV:AZRM,AZORIM INV DEV,Consumer Cyclical,2203.99414,1691.0, ,30.9831
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,3590.81425,22100.0,r+,30.9007
TLV:DRAL,DOR ALON ENERGY IN,Energy,21544059.30013,10680.0,r+,29.549
TLV:HOD,HOD-ASSAF INDS,Basic Materials,12.75503,4795.0,r+,26.7046
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,114702.27416,36560.0, ,26.2666
TLV:BLSR,BLUE SQUARE REAL,Real Estate,2905423333.58404,25950.0, ,25.8196
TLV:ASPF,ALTSHULER SHAHM,Financial Services,4.98301,1434.0, ,25.3269
TLV:KEN,KENON HLDGS LTD,Utilities,326328.79871,18120.0, ,24.6307
TLV:IDIN,I.D.I. INSURANCE,Financial Services,14375.89097,11490.0, ,21.7083
TLV:MLTM,MALAM TEAM LTD,Technology,99707116.37421,10690.0, ,21.1296
TLV:AFHL,AFCON HOLDINGS LTD,Technology,1373.89873,21140.0, ,20.0899
TLV:EXPO,EXPORT INVESTMENT,Financial Services,52174725940.73734,4358.0, ,19.4513
TLV:FORTY,FORMULA SYST(1985),Technology,276571.46631,32820.0, ,18.9342
TLV:MTRX,MATRIX IT LTD,Technology,529696.43318,8847.0, ,18.7867
TLV:AFPR,AFI PROPERTIES,Real Estate,26739853.09746,20160.0, ,18.786
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,65548.04396,3951.0, ,18.7127
TLV:MTRN,MAYTRONICS LTD,Technology,59994.69933,6951.0, ,18.2745
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,2454.06261,4969.0, ,17.41
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,76879.98768,5822.0, ,17.272
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,21772403.06649,271.9,r+,17.041
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,11652991.77734,13140.0, ,16.7406
TLV:SMNIN,SHEMEN INDUSTRIES,Consumer Defensive,9275.7703,1535.0,r+,16.625
TLV:SALG,SHALAG INDUSTRIES,Consumer Cyclical,6087.84774,1477.0,r+,16.391
TLV:ARPT,AIRPORT CITY,Real Estate,1842113.34415,7430.0, ,15.3859
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,964543.55956,56960.0,r+,14.7883
TLV:EMCO,E & M COMPUTING,Technology,118917.10733,2216.0, ,14.7785
TLV:PPIL,PLASTOPIL HAZOREA,Consumer Cyclical,12449065.98104,575.9, ,14.6765
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,475787.34824,1107.0, ,14.1226
TLV:EQTL,EQUITAL,Industrials,1611496.73405,14000.0, ,13.7378
TLV:AVIV,MORDECHAI AVIV,Real Estate,20848266.98096,2117.0, ,13.7048
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,62081.38159,24960.0, ,12.7891
TLV:GNRS,GENERATION CAPITAL,Energy,6751920.13367,106.1, ,12.2481
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,17223.2014,8740.0, ,11.0163
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,2890.22343,8327.0, ,10.7053
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,3964.13538,326.1, ,10.6677
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,50794.68547,3993.0, ,10.3712
TLV:VTNA,VITANIA LTD,Real Estate,81.63388,2911.0, ,10.0669
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,471.71062,510.8, ,9.6483
TLV:IBI,IBI INV HOUSE,Financial Services,167783750.68181,10220.0, ,9.5677
TLV:MRHL,MERCHAVIA HOLD,Healthcare,5380.50517,59.1, ,9.3293
TLV:HAMAT,HAMAT GROUP LTD,Industrials,17778.31681,3118.0,r+,9.2446
TLV:SHAN,SHANIV PAPER IND,Basic Materials,1897.15656,527.9, ,8.9275
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,2634014606.66911,1085.0, ,8.8412
TLV:SCOP,SCOPE METALS GROUP,Industrials,1736.21185,14490.0,r+,8.6625
TLV:HLAN,HILAN LTD,Technology,511267.60415,20220.0, ,8.6106
TLV:ARAD,ARAD INVESTMENT &,Industrials,41095412.26656,45220.0, ,8.5957
TLV:HNMR,HANAN MOR GRP HLDG,Real Estate,355702.83105,5035.0, ,8.161
TLV:CMDR,COMPUTER DIRECT,Technology,11607.94193,29010.0, ,8.0745
TLV:ORTC,O.R.T. TECHNOLOGIE,Technology,33052792022.40718,2717.0, ,7.8551
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,106531.60641,184.1, ,7.6146
TLV:MLSR,MELISRON,Real Estate,19821060.33458,26100.0, ,7.182
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,791.68988,6311.0, ,6.8312
TLV:SPNS,SAPIENS INTL CP NV,Technology,6935.75103,8253.0, ,6.7129
TLV:VISN,VISION SIGMA,Industrials,2590213181594.5454,6100.0,r+,6.315
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,16938.53718,396.3, ,6.2623
TLV:BIG,BIG SHOPPING CENTE,Real Estate,3042347.90423,48880.0, ,6.2384
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,40111150753389.61,1328.0, ,5.854
TLV:TAYA,TAYA INVESTMENT CO,Communication Services,48735.77951,6467.0, ,5.6604
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,3904598.33571,42270.0, ,5.6559
TLV:AMRK,AMIR MARKETING AND,Basic Materials,1843.61161,3900.0, ,5.6469
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,25267.73276,6779.0, ,5.4223
TLV:ASGR,ASPEN GROUP LTD,Real Estate,128462155258.29053,946.2, ,5.2246
TLV:MVNE,MIVNE REAL ESTATE,Real Estate,28912333.05039,1280.0, ,5.188
TLV:ICL,ICL GROUP LTD,Basic Materials,86807.05939,3460.0,r+,5.116
TLV:BVC,BATM ADVANCED COMM,Technology,12663906492.90177,228.8, ,4.9299
TLV:NTGR,NETANEL GROUP,Real Estate,18835970.11689,1502.0, ,4.9141
TLV:GOLF,GOLF & CO,Consumer Cyclical,139603.23531,1011.0, ,4.908
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,530.39467,1465.0, ,4.6423
TLV:LHIS,LACHISH INDUSTRIES,Industrials,10867556.178,862.5, ,4.4279
