Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-1.31149,66.37, ,42.4224
DHI,D.R. Horton  Inc.,Consumer Cyclical,-1.07497,70.76, ,34.2406
FOX,Fox Corporation,Communication Services,-0.82402,33.86, ,24.4979
LEN,Lennar Corporation,Consumer Cyclical,-0.69086,77.88, ,21.1641
TSN,Tyson Foods  Inc.,Consumer Defensive,-0.69939,92.9, ,20.6894
LYB,LyondellBasell Industries NV,Basic Materials,-0.90544,108.01,r+,16.4044
EBAY,eBay Inc.,Consumer Cyclical,-1.08053,53.15, ,14.1058
CI,Cigna Corporation,Healthcare,-0.45502,246.11, ,11.7701
FOXA,Fox Corporation,Communication Services,-0.39189,36.57, ,8.188
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.80941,652.02, ,5.673
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.77427,93.81, ,5.3887
VMW,Vmware  Inc.,Technology,-0.72712,109.74, ,5.1218
ON,ON Semiconductor Corporation,Technology,-0.79658,55.62, ,3.837
TROW,T. Rowe Price Group  Inc.,Financial Services,-0.66973,125.28, ,3.4128
DISCK,Discovery  Inc. - Series C,Communication Services,-0.37639,23.08, ,3.2961
DISH,DISH Network Corporation,Communication Services,-0.4558,27.73, ,3.0763
SSNC,SS&C Technologies Holdings  Inc,Technology,-0.38157,64.74, ,2.7945
JBHT,J.B. Hunt Transport Services  I,Industrials,-1.01493,170.13, ,2.6325
DISCA,Discovery  Inc. - Series A,Communication Services,-0.36013,23.07, ,2.5561
FDX,FedEx Corporation,Industrials,-0.62849,197.01, ,2.5357
FTV,Fortive Corporation,Technology,-0.16328,58.77, ,1.8358
AFL,AFLAC Incorporated,Financial Services,-0.25439,57.3, ,1.6984
OMF,OneMain Holdings  Inc.,Financial Services,-0.52467,46.81, ,1.6056
MET,MetLife  Inc.,Financial Services,-0.34943,66.14, ,1.5937
SCCO,Southern Copper Corporation,Basic Materials,-1.41387,61.87, ,1.5837
GLW,Corning Incorporated,Technology,-0.58389,35.96, ,1.5804
GM,General Motors Company,Consumer Cyclical,-0.27428,38.45, ,1.4809
AGR,Avangrid  Inc.,Utilities,-1.01058,43.83, ,1.4052
ACI,Albertsons Companies  Inc.,Consumer Defensive,-0.58377,31.0, ,1.3425
GD,General Dynamics Corporation,Industrials,-0.50347,233.25, ,1.1945
PCAR,PACCAR Inc.,Industrials,-0.53695,84.01, ,1.0277
TDY,Teledyne Technologies Incorpora,Technology,-0.25325,428.46, ,0.9499
CHTR,Charter Communications  Inc.,Communication Services,-0.52302,432.54, ,0.9494
EPAM,EPAM Systems  Inc.,Technology,-0.68857,288.5, ,0.9477
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-0.52932,36.53, ,0.8732
HRL,Hormel Foods Corporation,Consumer Defensive,-0.91976,51.82, ,0.8201
MS,Morgan Stanley,Financial Services,0.07051,81.96, ,0.7082
ZM,Zoom Video Communications  Inc.,Technology,-0.65275,104.79, ,0.5899
CRM,Salesforce  Inc.,Technology,-0.29396,177.57, ,0.5844
BLK,BlackRock  Inc.,Financial Services,-0.05768,624.8, ,0.4756
SCHW,Charles Schwab Corporation (The,Financial Services,0.29798,67.89, ,0.4151
KKR,KKR & Co. Inc.,Financial Services,0.07952,52.94, ,0.3714
MCHP,Microchip Technology Incorporat,Technology,-0.56916,67.86, ,0.305
NFLX,Netflix  Inc.,Communication Services,-0.35942,199.46, ,0.2508
DHR,Danaher Corporation,Healthcare,-0.36795,250.52, ,0.1965
MNST,Monster Beverage Corporation,Consumer Defensive,-0.75257,84.75, ,0.1876
FLT,FleetCor Technologies  Inc.,Technology,-0.2007,248.38, ,0.1767
ROST,Ross Stores  Inc.,Consumer Cyclical,-0.58266,101.32, ,0.168
NDAQ,Nasdaq  Inc.,Financial Services,-0.42185,156.69, ,0.1475
GNRC,Generac Holdlings Inc.,Industrials,-0.42645,226.69, ,0.1464
CPRT,Copart  Inc.,Industrials,-0.46738,114.96, ,0.1099
CRL,Charles River Laboratories Inte,Healthcare,-0.17431,245.88, ,0.0641
IBKR,Interactive Brokers Group  Inc.,Financial Services,0.56848,59.9, ,0.0575
ALGN,Align Technology  Inc.,Healthcare,-0.34761,308.88, ,0.0426
AVTR,Avantor  Inc.,Basic Materials,-0.39601,31.44, ,0.0235
ARES,Ares Management Corporation,Financial Services,-0.3366,67.62, ,0.0153
APO,Apollo Global Management  Inc. ,Financial Services,-0.10634,51.92, ,0.0142
CTRA,Coterra Energy Inc.,Energy,-0.198,28.92,r+,0.0095
