Symbol,Name,Sector,Value,Close,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,1884.86384,90.49,908.4776
CI,Cigna Corporation,Healthcare,24358.0019,216.98,625.0153
DHI,D.R. Horton  Inc.,Consumer Cyclical,9450.04295,101.54,533.4449
LEN,Lennar Corporation,Consumer Cyclical,5784.80067,110.38,445.1927
FOX,Fox Corporation,Communication Services,76923.6925,37.54,436.9974
UHS,Universal Health Services  Inc.,Healthcare,18728.00247,127.26,398.9734
LYB,LyondellBasell Industries NV,Basic Materials,1.95813,91.99,379.9962
MS,Morgan Stanley,Financial Services,53202013077.09888,97.68,297.5111
CNC,Centene Corporation,Healthcare,7398704.74594,76.18,262.6828
AFL,AFLAC Incorporated,Financial Services,8917803.02517,56.92,262.3196
FOXA,Fox Corporation,Communication Services,2167674.90878,40.29,248.2348
JEF,Jefferies Financial Group Inc.,Financial Services,437557.6915,40.54,235.6868
THO,Thor Industries  Inc.,Consumer Cyclical,58.82549,111.56,230.885
DOW,Dow Inc.,Basic Materials,7167.56261,57.98,223.4225
BRK.B,Berkshire Hathaway Inc. New,Financial Services,3211447891549.7314,281.59,219.0165
FDX,FedEx Corporation,Industrials,6039.66643,247.35,213.755
INTC,Intel Corporation,Technology,263218.47575,50.23,210.1898
TRV,The Travelers Companies  Inc.,Financial Services,11236921.14479,156.42,181.7239
PGR,Progressive Corporation (The),Financial Services,20642571910.83815,90.73,181.4137
COF,Capital One Financial Corporati,Financial Services,60448383852.01231,151.95,165.8206
RJF,Raymond James Financial  Inc.,Financial Services,865802166.49725,98.54,162.4483
BEN,Franklin Resources  Inc.,Financial Services,3337.47754,35.0,156.9066
KMPR,Kemper Corporation,Financial Services,174374.89401,59.46,148.9639
CINF,Cincinnati Financial Corporatio,Financial Services,361323.74416,118.75,141.1842
SEB,Seaboard Corporation,Industrials,392.2297,3944.01,137.5162
CACI,CACI International  Inc.,Technology,411336.58744,278.7,136.0969
DISH,DISH Network Corporation,Communication Services,1276655615.8387,35.46,134.6689
SRE,DBA Sempra,Utilities,13198507.20092,124.24,133.0891
HUN,Huntsman Corporation,Basic Materials,407605.48807,33.14,130.5101
TSN,Tyson Foods  Inc.,Consumer Defensive,2845760.67328,82.59,130.0328
FHN,First Horizon Corporation,Financial Services,63010873661114.14,17.16,128.9874
PHM,PulteGroup  Inc.,Consumer Cyclical,847.28402,52.36,127.5197
GL,Globe Life Inc.,Financial Services,16273454.27278,94.2,125.3015
JD,JD.com  Inc.,Consumer Cyclical,3427.55413,83.15,125.2696
BIO,Bio-Rad Laboratories  Inc.,Healthcare,20057.46636,779.99,125.132
VMW,Vmware  Inc.,Technology,121349.49405,123.3,117.5128
STLD,Steel Dynamics  Inc.,Basic Materials,66.21911,62.96,117.3896
LAD,Lithia Motors  Inc.,Consumer Cyclical,4402.31654,299.44,116.6477
BBY,Best Buy Co.  Inc.,Consumer Cyclical,27493.25975,132.86,116.0993
WLK,Westlake Chemical Corporation,Basic Materials,15.67398,101.33,111.2804
SCCO,Southern Copper Corporation,Basic Materials,520.8633,60.02,110.579
MET,MetLife  Inc.,Financial Services,9063465.03982,63.13,105.6608
NTES,NetEase  Inc.,Communication Services,2.2808400529505687e+18,112.49,95.5558
ALL,Allstate Corporation (The),Financial Services,641614944.01069,113.23,95.0707
GM,General Motors Company,Consumer Cyclical,2327887.72582,64.61,91.8994
NEU,NewMarket Corp,Basic Materials,27143.06191,352.17,91.1119
IVZ,Invesco Ltd,Financial Services,15512.19564,24.94,90.18
NUE,Nucor Corporation,Basic Materials,1529.30835,109.11,89.0116
ORI,Old Republic International Corp,Financial Services,29747175.00344,25.71,87.6182
SF,Stifel Financial Corporation,Financial Services,223625293476.98877,74.96,83.8091
SSNC,SS&C Technologies Holdings  Inc,Technology,158194966.25633,79.24,83.6034
GRMN,Garmin Ltd.,Technology,30889.26671,144.83,83.0005
GS,Goldman Sachs Group  Inc. (The),Financial Services,212165303966.14255,391.55,81.9711
ADM,Archer-Daniels-Midland Company,Consumer Defensive,6341172.2698,65.66,79.6293
CB,Chubb Limited,Financial Services,4119689192.30838,191.78,77.8151
DOX,Amdocs Limited,Technology,1062990.31756,73.45,77.0847
ZION,Zions Bancorporation N.A.,Financial Services,1.7630326489669007e+19,66.29,76.673
CAG,ConAgra Brands  Inc.,Consumer Defensive,215324753.54605,31.81,70.1712
HUM,Humana Inc.,Healthcare,24107565.43694,438.4,69.9986
RS,Reliance Steel & Aluminum Co.,Basic Materials,2809.53479,158.5725,68.8314
PINC,Premier  Inc.,Healthcare,5478242.00195,41.25,68.1122
