Symbol,Name,Sector,Value,Close,MA,Grade
TSN,Tyson Foods  Inc.,Consumer Defensive,2.869911715538125e+18/-1.56289,59.61, ,44.7801
LEN,Lennar Corporation,Consumer Cyclical,2.614135000693893e+17/-1.31944,102.06, ,37.3633
DHI,D.R. Horton  Inc.,Consumer Cyclical,3.41003636156063e+23/-1.42942,95.64, ,21.8986
FOXA,Fox Corporation,Communication Services,1.695665068815776e+20/-1.39323,33.45, ,21.812
FOX,Fox Corporation,Communication Services,1.3191446540662995e+19/-1.84013,30.74, ,20.4869
CI,The Cigna Group,Healthcare,3.761413130140228e+19/-1.41075,265.29, ,19.3185
WBA,Walgreens Boots Alliance  Inc.,Healthcare,3.074726293546474e+19/-2.15773,35.78, ,19.0753
UHAL,U-Haul Holding Company,Industrials,3.266286827404955e+18/-2.05473,57.68, ,18.0041
LSXMK,Liberty Media Corporation - Ser,Communication Services,1.9687305188192678e+18/-1.37697,28.16, ,17.6591
CTRA,Coterra Energy Inc.,Energy,3.935650667024865e+22/-1.72562,24.94, ,16.371
PCAR,PACCAR Inc.,Industrials,2.6815598216280843e+21/-1.58341,68.49, ,13.999
DISH,DISH Network Corporation,Communication Services,8.18579194194073e+22/-1.28834,8.77, ,11.3012
WLK,Westlake Corporation,Basic Materials,2.2019876581457132e+23/-2.28075,112.94, ,10.6122
LSXMA,Liberty Media Corporation - Ser,Communication Services,6.792139414782712e+18/-1.30441,28.3, ,10.5051
WAB,Westinghouse Air Brake Technolo,Industrials,1.72907553570244e+22/-1.44919,96.36, ,10.2095
SSNC,SS&C Technologies Holdings  Inc,Technology,2.1847543227524432e+20/-2.06908,56.29, ,9.1657
ACGL,Arch Capital Group Ltd.,Financial Services,9.881848742630368e+20/-1.07934,68.94,r+,8.6483
TTWO,Take-Two Interactive Software  ,Communication Services,2.8526995347920654e+22/-2.4212,119.0, ,8.2482
JPM,JP Morgan Chase & Co.,Financial Services,5.299569527120927e+25/-1.16735,127.47, ,8.1086
TDY,Teledyne Technologies Incorpora,Technology,1.1074443223905511e+22/-1.98846,433.83,r+,7.0817
STLD,Steel Dynamics  Inc.,Basic Materials,2.8897852502186472e+23/-1.50898,103.43, ,6.1699
GPN,Global Payments Inc.,Industrials,4.741171396946026e+21/-1.23968,105.1, ,5.2962
LYB,LyondellBasell Industries NV,Basic Materials,3.083281509409104e+21/-1.56319,94.35, ,5.139
AMCR,Amcor plc,Consumer Cyclical,2.1594579649906297e+21/-1.41326,11.25, ,4.3032
AGR,Avangrid  Inc.,Utilities,3.038074351805685e+21/-2.20949,40.88, ,4.1452
KHC,The Kraft Heinz Company,Consumer Defensive,5.707258048699309e+21/-1.36782,39.14, ,3.8906
CHTR,Charter Communications  Inc.,Communication Services,3.4110889351424113e+24/-1.56374,350.27, ,3.8401
PARAA,Paramount Global,Communication Services,4.980758016195417e+23/-2.09837,24.98, ,3.8157
SCHW,Charles Schwab Corporation (The,Financial Services,6.460455621874377e+25/-1.36865,49.35, ,3.6368
IBKR,Interactive Brokers Group  Inc.,Financial Services,9.21445569200986e+22/-1.16182,79.4, ,3.4665
PARA,Paramount Global,Communication Services,3.7934942973195534e+24/-1.32929,21.66, ,3.2536
HRL,Hormel Foods Corporation,Consumer Defensive,3.4921195904838415e+20/-1.95924,40.31, ,3.0625
MET,MetLife  Inc.,Financial Services,7.855193392182444e+22/-1.3035,59.07, ,2.9182
