"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol,Name,Sector,Country,sss_value,MA,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
EC,Ecopetrol S.A.,Energy,Colombia,0.0000001, ,2.24762606580651E+017,1,2.47839325344111E+016,4.84871917067769E+016,1,8.54618936155669E+017,3,8.57349323322595E+016,2,3.67410183280449E+017,1.5,8.57349323322595E+016,3.67410183280449E+017,8.54618936155669E+017,2.24762606580651E+017,1,2.47839325344111E+016,8.54618936155669E+017,3,8.57349323322595E+016,2,8.57349323322595E+016,8.54618936155669E+017,0,0,6.8457937,7.2524753,6.8966289,0,6.8966289,0,100000,0,32028924000000,22927138466666.7,32028924000000,0.15048,0.3286722,4.75,14.7029669,89.285625,5.0617064,0.01442,0.0000123,2.02,2.14,14.61,0.146475,1.6609977,2055830016,0,0,13977,26890317824,30117908480,0,3.453,0.893,-0.3434159,-0.1233084,-0.3434159,-0.1233084,2.503896,16.0737039,0.6389229,8.2432652,2.7543591,2.7543591,6.28845376967951E+016,1,6.45894932673881E+016,1,0.0000004,0.0000004,0.0000004,1.5266235,1,2.0006026,1,2.0006026,1.4154266,COP,USD,3830.487998,1,0.093278,0.894,0.535,0.3196,14.61,11.38,15.91,13.6317,7.1766544,28.3831283,-8.1709617,1.4260486,8.4101917,3.4168595,2,1.6479273,1,0.5864075,1,1.0022853,2,0.4182704,1,0.3804129,0.5,1.2467846,1,6.2690872,4,1.6579273,1.0122853,0.3904129,6.2790872,3.9685073,1.02526493844011E+018,2,1.13340612479337E+018,1.5,1.13340612479337E+018,1.9860218128928E+017,1,3.40321437562885E+017,1.5,3.40321437562885E+017,0.1756436,0.3519234,4512898733333.33,14107986600000,14107986600000,3.01254396958849E+017,1,6.8904250787145E+017,1.5,6.8904250787145E+017,0.3019681,None
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,South Africa,0.0000001, ,24911102264.608,4,962344776.82,-66686328.128,0.25,10400093109.63,1,2867909763.81,1,5230982223.18,1,2867909763.81,5230982223.18,10400093109.63,24911102264.608,4,962344776.82,10400093109.63,1,2867909763.81,1,2867909763.81,10400093109.63,0.011,0.011,3.6685624,9.39735,4.3846608,0.0615011,4.3846608,0.025,0.0249782,72349411920,72475300000,31230686666.6667,72475300000,0.27576,2.1045213,12.3834375,0.7588528,2.75,1.0473781,0.08951,0.0025,1.51,3.868,14.58,0.2652949,0.1272007,703540992,44762898432,63.6251461,80000,1805588096,9983246336,559536.2304,1.646,0.635,269.5457618,0.5671586,269.5457618,0.5671586,68.6209405,83.0877574,0.6180397,8.1115498,0.0638968,0.0638968,1267173070.618,1,2383612948.71,1,1.4248946,0.7575005,0.7575005,1.6043899,1,0.8008053,1,0.8008053,0.8958773,ZAR,USD,0.0640689,1,0.807477,0.861536,0.118795,0.162484,14.58,11.15,20.68,15.5463,-6.2156269,30.7623318,-29.4970986,0.7198321,0.7208321,3.5984364,2,2.2794188,1,0,1,0,1,0.4414929,2,0.2347288,1,4.6272522,2,2.7842385,1,2.2894188,0.01,0.2447288,2.7942385,2.5418287,14719016527.096,2,9225038730.558,1,9225038730.558,3152531580.8,1,5081128910.214,1,5081128910.214,0.4108832,0.6644237,22005580000,39328700000,39328700000,4097426552.016,1,4047349018.398,1,4047349018.398,5.8649887,None
PKX,POSCO,Basic Materials,South Korea,0.0000202, ,50097400535.6052,1,1448789303.90624,74913388122.6176,2,173983464208.316,3,9607351092.46919,2,237052885443.524,1.5,9607351092.46919,237052885443.524,173983464208.316,50097400535.6052,1,1448789303.90624,173983464208.316,3,9607351092.46919,2,9607351092.46919,173983464208.316,0.134,0.134,3.459941,3.620735,3.4800403,0.0002376,3.4800403,0.837,0.8371172,11252758765347.1,11249607899000,6807866655376,11249607899000,0.08283,0.1330254,4.75,19.8120964,200.8926563,6.6769839,0.0362,0.0000123,15.24,15.94825,54.58,0.2921995,0.0003395,302502016,5808138485760,19200.3298443,10000000,9421196361728,16692061184,580813.848576,4.22,0.447,-0.1044143,-0.0508678,-0.1044143,-0.0508678,3.1388964,17.966931,0.3225331,5.9291994,1.1086827,1.1086827,12199552519.6155,2,5370621767.48193,1,772.2575354,1754.2096185,1754.2096185,0.7102936,1,1.4587504,2,1.4587504,1.2087874,KRW,USD,0.0008254,1,0.674472,1.0048,0.338661,0.105256,54.58,54.2,92.19,70.40115,-22.4728573,0.701107,-40.7961818,0.0200053,0.0210053,2.5153604,1,4.9837332,2,0.2083898,1,0.1659065,1,4.764557,2,2.6187089,1,4.0940129,2,9.152789,4,4.9937332,0.1759065,2.6287089,9.162789,7.0782611,65176440971.7484,1,107276500188.637,1.5,107276500188.637,36483433282.5866,1,59037037905.557,1.5,59037037905.557,0.1895569,0.2627343,17792259332732,24075439570498.7,24075439570498.7,25911685686.8111,1,28723584108.5214,1,28723584108.5214,24.9103661,None
PAM,Pampa Energia S.A. Pampa Energi,Utilities,Argentina,0.0000375, ,1646666666.66667,0.25,738600000,2479475520,1,311220000000,3,45154000000,2,274402000000,1,45154000000,274402000000,311220000000,1646666666.66667,0.25,738600000,311220000000,3,45154000000,2,45154000000,311220000000,0.602,0.602,0.0239717,4.5957446,0.5954433,0.0069464,0.5954433,1.328,1.4112168,62762851807.2289,54897000000,1839333333.33333,54897000000,-0.1336,-7.588371,0.02,16.7613269,73.051875,3.0141187,0.12182,0.05268,4.23,-3.5,18.85,-0.1856764,0.0063317,55680000,43002175488,772.3091862,10000000,93794918400,1082419200,4300.2175488,1.078,0.977,-0.1143837,-0.2738837,-0.1143837,-0.2738837,0.7799041,9.0812178,0.6642791,8.4003317,0.7634828,0.7634828,1773800000,1,72305000000,1,52.877956,1.2972121,1.2972121,4.3269773,2,1.4191651,1,1.4191651,1.1922872,USD,USD,1,1,0.075,0.088,0.079,0,18.85,12.61,21.38,17.13265,10.0238434,49.4845361,-11.8334892,1.4230331,8.3040499,3.1916411,2,3.5379467,2,0.9392119,1,2.1081878,1,0.9248689,2,0.0996969,0.25,1.5773178,1,6.296142,2,3.5479467,2.1181878,0.1096969,6.306142,4.9270443,19098006461.0667,1,352342933333.333,1,352342933333.333,5220463036.26667,1,222650000000,1.5,222650000000,0.2281536,0.3028026,2423103762.66667,74549200000,74549200000,6160557281.33333,0.5,198946866666.667,1,198946866666.667,1.4092938,None
AKO.A,Embotelladora Andina S.A.,Consumer Defensive,Chile,0.0001369, ,1.3007237921466E+015,1,99545729769205.2,894280677767007,2,1.53082213794463E+015,1,98495039069819.6,1,2.07502817783924E+015,1,98495039069819.6,2.07502817783924E+015,1.53082213794463E+015,1.3007237921466E+015,1,99545729769205.2,1.53082213794463E+015,1,98495039069819.6,1,98495039069819.6,1.53082213794463E+015,0,0.0000012,11.572327,11.572327,11.572327,0.0000013,11.572327,0,100000,0,384549357000,329475406266.667,384549357000,0.06434,0.3607038,4.75,0.1576583,2.75,0.195234,0.00206,0.0000123,0,0.954,11.14,0.0856373,1.4638027,157762000,0,0,10000000,1768509440,1998273152,0,0.528,0.365,0.032214,-0.0214091,0.032214,-0.0214091,0.4040535,6.6065202,0.2683977,5.4307116,28.6405817,28.6405817,199363064616794,1,223725133967785,1,0.0000089,0.0000079,0.0000079,0.8928278,0.5,3.4653736,2,3.4653736,1.8625514,CLP,USD,753.400442,1,0.208158,0.212875,0.200488,0.215603,11.14,9.3,15.06,11.6148,-4.0878879,19.7849462,-26.0292165,0.6388889,0.6398889,1.5829565,1,1.5926685,1,0.1752951,2,0.2820244,2,0.7745784,1,2.3812299,2,10.1917219,6,2.0843833,1,1.6026685,0.2920244,2.3912299,2.0943833,1.8485259,3585400331066448,2,1.99601310409409E+015,1,1.99601310409409E+015,641042518118061,1,1088955047953762,1.5,1088955047953762,0.1493459,0.1904491,268024445200,428249956533.333,428249956533.333,2272598719326394,2,1.25243147927278E+015,1,1.25243147927278E+015,1.1113097,None
UMC,United Microelectronics Corpora,Technology,Taiwan,0.0001803, ,4592816143066.53,1,449237735491.067,3914504625481.47,2,16742119310560.5,3,2504383345536,2,9803578297323,1,2504383345536,9803578297323,16742119310560.5,4592816143066.53,1,449237735491.067,16742119310560.5,3,2504383345536,2,2504383345536,16742119310560.5,-0.21,0.0013737,13.969924,9.107843,13.3621639,0.1154513,1.9088806,-0.495,0.3457483,19383779913.1313,85229758000,62359160800,85229758000,0.22438,0.5265627,4.75,53.3994372,200.8926563,18.0511266,0.04878,0.0000123,1.02,0.665,9.36,0.071047,0.0895422,2475650048,44697985024,18.0550498,10000000,22998788096,22998788096,4469.7985024,0.917,0.246,1.0186799,0.1064687,1.0186799,0.1064687,0.94242,9.9578318,0.2111172,4.844749,14.1785661,14.1785661,1680725211725.83,1,2230010285029,1,0.0136838,0.0103133,0.0103133,0.7180856,1,0.676299,1,0.676299,0.823374,TWD,USD,28.0145,1,0.285,0.136148,0.094,0.118,9.36,7.9,12.68,10.52305,-11.052404,18.4810127,-26.1829653,0.6108787,0.6118787,2.4128623,1,4.9790388,2,0.1673219,1,0.0223438,1,0.317427,1,0.4389048,1,4.2932729,2,9.7148407,4,4.9890388,0.0323438,0.4489048,9.7248407,7.3569397,10303773463291.6,1,17570775734497.8,1.5,17570775734497.8,6004494737861.2,1,6988898841901,1,6988898841901,0.2425312,0.4583373,82344080533.3333,119580611066.667,119580611066.667,4290991192160.13,1,4721275562662.63,1,4721275562662.63,0.437174,None
AKO.B,Embotelladora Andina S.A.,Consumer Defensive,Chile,0.000256, ,1.3007237921466E+015,1,99545729769205.2,894280677767007,2,1.53082213794463E+015,1,98495039069819.6,1,2.07502817783924E+015,1,98495039069819.6,2.07502817783924E+015,1.53082213794463E+015,1.3007237921466E+015,1,99545729769205.2,1.53082213794463E+015,1,98495039069819.6,1,98495039069819.6,1.53082213794463E+015,0,0.0000014,13.501048,11.298245,13.2256976,0.0000013,13.2256976,0,100000,0,384549357000,329475406266.667,384549357000,0.06434,0.3607038,4.75,0.1576583,2.75,0.195234,0.03216,0.0000123,1.14,0.954,12.88,0.0740683,1.7077699,157762000,0,0,10000000,2115585280,2031974528,0,0.528,0.365,0.032214,-0.0214091,0.032214,-0.0214091,0.4040535,6.6065202,0.2683977,5.4307116,32.7325415,32.7325415,199363064616794,1,223725133967785,1,0.0000106,0.0000095,0.0000095,0.8928278,0.5,3.4653736,2,3.4653736,1.8625514,CLP,USD,753.400442,1,0.228974,0.234162,0.220537,0.237163,12.88,11.27,17.25,13.3903,-3.8109676,14.2857143,-25.3333333,0.5384615,0.5394615,1.5829565,1,1.5926685,1,0.1752951,2,0.2820244,2,0.7745784,1,2.3812299,2,10.1917219,6,2.0843833,1,1.6026685,0.2920244,2.3912299,2.0943833,1.8485259,3585400331066448,2,1.99601310409409E+015,1,1.99601310409409E+015,641042518118061,1,1088955047953762,1.5,1088955047953762,0.1493459,0.1904491,268024445200,428249956533.333,428249956533.333,2272598719326394,2,1.25243147927278E+015,1,1.25243147927278E+015,1.1113097,None
SHEN,Shenandoah Telecommunications C,Communication Services,United States,0.0021401, ,239400333.333333,1,93145866.6666667,947804133.333333,2,722301000,3,2094552000,2,2376747000,1,2094552000,2376747000,722301000,239400333.333333,1,93145866.6666667,722301000,3,2094552000,2,2094552000,722301000,2.809,2.809,1.0777842,90.12,12.2080612,4.6755595,12.2080612,10.638,10.6379803,63570764.8994172,63571000,59187066.6666667,63571000,4.34975,8.8306455,17.8125,1618.8715254,200.8926563,544.018307,0.57618,0.03961,0.25,20.904,21.89,0.9549566,1.7352126,49965400,13237000,0.2649233,1139,676263296,1125720448,11621.5978929,24.574,0.128,0.7374858,-0.0384214,0.7374858,-0.0384214,18.6148715,43.394955,0.0863946,3.1892966,0.655823,0.655823,280916000,1,114103500,0.5,2.4073506,5.9267533,5.9267533,5.2976181,2,1.5536475,1,1.5536475,1.247454,USD,USD,1,1,18.75,0.34,0.29,0.27,21.89,21.55,61.53,36.5763,-40.1525031,1.5777262,-64.4238583,0.0170085,0.0180085,2.7623711,2,7.0025945,4,3.6194995,2,0.5738649,0.5,0.6388016,1,0.2685808,2,2.8843802,2,2.3922403,2,7.0125945,0.5838649,0.2785808,2.4022403,4.7074174,3764087466.66667,2,1666798200,1,1666798200,1037810666.66667,2,652771866.666667,1,652771866.666667,1.356632,3.3087045,149131533.333333,163191066.666667,163191066.666667,1363138400,1,676017555.555556,0.6666667,676017555.555556,1.9162826,None
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,Taiwan,0.0102912, ,2393136652926.53,4,64853638470.0667,367291135757.133,2,2262361849846.5,3,242493287884,2,971432398826.5,1,242493287884,971432398826.5,2262361849846.5,2393136652926.53,4,64853638470.0667,2262361849846.5,3,242493287884,2,242493287884,2262361849846.5,0.242,0.242,7.407583,30.950495,10.350447,0.0422259,1.4786353,0.675,0.6709017,9770714993.33333,9889363000,6777927066.66667,9889363000,0.16078,3.9340673,36.9075,36.2087235,200.8926563,13.4355236,0.07561,0.0000123,1.01,4.22,31.3,0.1348243,0.0497628,36362000,4327995904,119.0252435,10000000,6515145216,1136676096,432.7995904,2.304,0.259,0.1481198,0.1081337,0.1481198,0.1081337,1.76503,13.535443,0.2212834,4.9540772,5.8641764,5.8641764,156711316336.733,1,202580693560,1,0.0415742,0.0321607,0.0321607,1.4623522,2,0.6997602,1,0.6997602,0.8375167,TWD,USD,28.0145,1,1.209,0.773,0.969,0.194,31.3,24.15,44.72,35.0432,-10.6816729,29.6066253,-30.0089445,0.6951872,0.6961872,4.7522018,2,4.8628513,2,0,1,0,1,0.3996341,1,1.3939321,2,2.2513613,1,2.2190672,1,4.8728513,0.01,1.4039321,2.2290672,3.5509592,966308701790.067,1,1615623002464.9,1.5,1615623002464.9,559211006591.433,1,633685636782,1,633685636782,0.2500927,0.4826713,6792418733.33333,8062460200,8062460200,203548847599.317,0.5,443396364861.267,1,443396364861.267,1.1347853,None
SB,"Safe Bulkers, Inc",Industrials,Monaco,0.0109412, ,776192533.333333,4,-4559933.3333333,100172733.333333,1,866457000,3,233514000,2,630717000,1.5,233514000,630717000,866457000,776192533.333333,4,-4559933.3333333,866457000,3,233514000,2,233514000,866457000,2.734,2.734,3.622291,3.0258622,3.5477374,1.4782957,3.5477374,4.144,4.1440741,190516814.671815,190510000,78457533.3333333,190510000,0.40426,-0.043444,0.777,96.5426573,200.8926563,32.3021578,0.3001,0.41418,1.16,0.969,3.46,0.2800578,0.6923077,121641000,105419000,0.8666404,9,789529920,426959904,11713222.2222222,15.726,0.781,-0.5487646,0.0514861,-0.5487646,0.0514861,11.6573088,34.3928014,0.5986215,7.9870636,0.3043359,0.3043359,64076200,1,274785000,1.5,12.3217344,2.8732643,2.8732643,1.3777354,1,1.826498,2,1.826498,1.3524799,USD,USD,1,1,0.01,0.01,0.02,0.04,3.46,1.79,5.44,3.8681,-10.5503994,93.2960894,-36.3970588,0.9150685,0.9160685,0.8771291,0.5,8.6638417,4,0.6134105,1,1.350968,1,4.1604801,0.1666667,6.426247,1,0.2490164,0.1666667,2.0512119,1,8.6738417,1.360968,6.436247,2.0612119,5.3675268,1099406600,1,1076817000,1,1076817000,455742066.666667,1,854713200,1.5,854713200,0.3168558,0.3732074,38162466.6666667,72675400,72675400,1254192933.33333,2,337168711.111111,0.6666667,337168711.111111,1.7462215,None
