pb,pi,ev,pe,evr / pm,0.03888,17.52878,36.64527,69.44714,117.66874,212.90985,413.23007,1411.81758
3685.637000,0.000010,431.000000,15739449.297016,0.922105,289.000000,159.000000,120.000000,93.000000,69.000000,46.000000,28.000000,12.000000
3685.637000,0.000010,431.000000,22.865386,11778.568000,1583.000000,1289.000000,1112.000000,932.000000,717.000000,534.000000,343.000000,166.000000
3685.637000,0.000010,431.000000,22.865386,8.255286,1235.000000,948.000000,777.000000,617.000000,444.000000,329.000000,217.000000,101.000000
3685.637000,0.000010,431.000000,22.865386,4.501429,1040.000000,762.000000,599.000000,473.000000,343.000000,252.000000,162.000000,74.000000
3685.637000,0.000010,431.000000,22.865386,2.876602,814.000000,554.000000,430.000000,335.000000,237.000000,175.000000,109.000000,51.000000
3685.637000,0.000010,431.000000,22.865386,1.797286,553.000000,346.000000,265.000000,196.000000,140.000000,108.000000,70.000000,29.000000
3685.637000,0.000010,431.000000,22.865386,0.922105,258.000000,142.000000,109.000000,82.000000,61.000000,41.000000,27.000000,11.000000
3685.637000,0.000010,431.000000,15.485006,11778.568000,1228.000000,1016.000000,891.000000,758.000000,593.000000,447.000000,286.000000,141.000000
3685.637000,0.000010,431.000000,15.485006,8.255286,933.000000,724.000000,605.000000,488.000000,352.000000,268.000000,179.000000,86.000000
3685.637000,0.000010,431.000000,15.485006,4.501429,786.000000,582.000000,467.000000,375.000000,269.000000,201.000000,130.000000,60.000000
3685.637000,0.000010,431.000000,15.485006,2.876602,636.000000,442.000000,346.000000,272.000000,194.000000,147.000000,91.000000,42.000000
3685.637000,0.000010,431.000000,15.485006,1.797286,455.000000,291.000000,220.000000,166.000000,121.000000,95.000000,63.000000,25.000000
3685.637000,0.000010,431.000000,15.485006,0.922105,223.000000,123.000000,94.000000,70.000000,52.000000,37.000000,24.000000,10.000000
3685.637000,0.000010,431.000000,11.389946,11778.568000,898.000000,747.000000,657.000000,566.000000,454.000000,353.000000,227.000000,111.000000
3685.637000,0.000010,431.000000,11.389946,8.255286,667.000000,517.000000,430.000000,350.000000,257.000000,198.000000,135.000000,64.000000
3685.637000,0.000010,431.000000,11.389946,4.501429,564.000000,417.000000,333.000000,268.000000,196.000000,152.000000,102.000000,49.000000
3685.637000,0.000010,431.000000,11.389946,2.876602,467.000000,326.000000,255.000000,201.000000,143.000000,112.000000,71.000000,34.000000
3685.637000,0.000010,431.000000,11.389946,1.797286,344.000000,227.000000,173.000000,135.000000,97.000000,76.000000,54.000000,23.000000
3685.637000,0.000010,431.000000,11.389946,0.922105,186.000000,106.000000,84.000000,66.000000,48.000000,35.000000,23.000000,10.000000
3685.637000,0.000010,431.000000,7.874777,11778.568000,599.000000,489.000000,431.000000,371.000000,307.000000,245.000000,161.000000,78.000000
3685.637000,0.000010,431.000000,7.874777,8.255286,437.000000,328.000000,271.000000,218.000000,166.000000,126.000000,90.000000,41.000000
3685.637000,0.000010,431.000000,7.874777,4.501429,372.000000,265.000000,211.000000,167.000000,125.000000,96.000000,68.000000,32.000000
3685.637000,0.000010,431.000000,7.874777,2.876602,311.000000,210.000000,166.000000,128.000000,93.000000,74.000000,51.000000,26.000000
3685.637000,0.000010,431.000000,7.874777,1.797286,241.000000,157.000000,122.000000,92.000000,70.000000,53.000000,38.000000,18.000000
3685.637000,0.000010,431.000000,7.874777,0.922105,139.000000,78.000000,61.000000,47.000000,35.000000,26.000000,17.000000,8.000000
3685.637000,0.000010,431.000000,4.618511,11778.568000,288.000000,237.000000,207.000000,179.000000,149.000000,123.000000,93.000000,42.000000
3685.637000,0.000010,431.000000,4.618511,8.255286,223.000000,172.000000,142.000000,116.000000,90.000000,68.000000,46.000000,19.000000
3685.637000,0.000010,431.000000,4.618511,4.501429,183.000000,133.000000,104.000000,85.000000,66.000000,51.000000,35.000000,15.000000
3685.637000,0.000010,431.000000,4.618511,2.876602,151.000000,105.000000,81.000000,67.000000,50.000000,42.000000,29.000000,15.000000
3685.637000,0.000010,431.000000,4.618511,1.797286,112.000000,74.000000,57.000000,45.000000,35.000000,28.000000,20.000000,9.000000
3685.637000,0.000010,431.000000,4.618511,0.922105,66.000000,40.000000,29.000000,28.000000,23.000000,19.000000,15.000000,7.000000
3685.637000,0.000010,693.000000,15739449.297016,11778.568000,2081.000000,1638.000000,1386.000000,1148.000000,893.000000,657.000000,431.000000,200.000000
3685.637000,0.000010,693.000000,15739449.297016,8.255286,1569.000000,1166.000000,938.000000,739.000000,545.000000,384.000000,247.000000,106.000000
3685.637000,0.000010,693.000000,15739449.297016,4.501429,1221.000000,854.000000,659.000000,512.000000,370.000000,257.000000,165.000000,67.000000
3685.637000,0.000010,693.000000,15739449.297016,2.876602,909.000000,594.000000,458.000000,352.000000,250.000000,176.000000,111.000000,46.000000
3685.637000,0.000010,693.000000,15739449.297016,1.797286,586.000000,357.000000,273.000000,202.000000,146.000000,108.000000,71.000000,29.000000
3685.637000,0.000010,693.000000,15739449.297016,0.922105,253.000000,141.000000,106.000000,82.000000,60.000000,38.000000,22.000000,9.000000
3685.637000,0.000010,693.000000,22.865386,11778.568000,1405.000000,1150.000000,983.000000,817.000000,616.000000,452.000000,290.000000,136.000000
3685.637000,0.000010,693.000000,22.865386,8.255286,1119.000000,869.000000,708.000000,559.000000,395.000000,284.000000,185.000000,83.000000
3685.637000,0.000010,693.000000,22.865386,4.501429,933.000000,691.000000,538.000000,421.000000,298.000000,211.000000,134.000000,58.000000
3685.637000,0.000010,693.000000,22.865386,2.876602,726.000000,501.000000,385.000000,299.000000,207.000000,147.000000,89.000000,39.000000
3685.637000,0.000010,693.000000,22.865386,1.797286,489.000000,312.000000,238.000000,176.000000,124.000000,94.000000,61.000000,24.000000
3685.637000,0.000010,693.000000,22.865386,0.922105,222.000000,124.000000,95.000000,71.000000,52.000000,33.000000,21.000000,8.000000
3685.637000,0.000010,693.000000,15.485006,11778.568000,1075.000000,891.000000,773.000000,653.000000,500.000000,371.000000,235.000000,113.000000
3685.637000,0.000010,693.000000,15.485006,8.255286,835.000000,654.000000,542.000000,435.000000,307.000000,225.000000,147.000000,68.000000
3685.637000,0.000010,693.000000,15.485006,4.501429,697.000000,520.000000,412.000000,328.000000,228.000000,162.000000,102.000000,44.000000
3685.637000,0.000010,693.000000,15.485006,2.876602,563.000000,395.000000,306.000000,240.000000,167.000000,120.000000,71.000000,30.000000
3685.637000,0.000010,693.000000,15.485006,1.797286,403.000000,262.000000,197.000000,150.000000,108.000000,82.000000,54.000000,20.000000
3685.637000,0.000010,693.000000,15.485006,0.922105,190.000000,106.000000,81.000000,60.000000,44.000000,29.000000,18.000000,7.000000
3685.637000,0.000010,693.000000,11.389946,11778.568000,777.000000,649.000000,566.000000,485.000000,384.000000,293.000000,187.000000,89.000000
3685.637000,0.000010,693.000000,11.389946,8.255286,589.000000,462.000000,382.000000,311.000000,226.000000,169.000000,114.000000,52.000000
3685.637000,0.000010,693.000000,11.389946,4.501429,492.000000,367.000000,290.000000,233.000000,167.000000,125.000000,83.000000,38.000000
3685.637000,0.000010,693.000000,11.389946,2.876602,407.000000,287.000000,223.000000,177.000000,124.000000,93.000000,59.000000,27.000000
3685.637000,0.000010,693.000000,11.389946,1.797286,298.000000,199.000000,151.000000,120.000000,85.000000,64.000000,46.000000,18.000000
3685.637000,0.000010,693.000000,11.389946,0.922105,157.000000,90.000000,72.000000,57.000000,41.000000,28.000000,18.000000,7.000000
3685.637000,0.000010,693.000000,7.874777,11778.568000,523.000000,431.000000,377.000000,325.000000,267.000000,211.000000,135.000000,64.000000
3685.637000,0.000010,693.000000,7.874777,8.255286,393.000000,302.000000,249.000000,203.000000,154.000000,114.000000,80.000000,36.000000
3685.637000,0.000010,693.000000,7.874777,4.501429,332.000000,242.000000,192.000000,154.000000,114.000000,85.000000,59.000000,27.000000
3685.637000,0.000010,693.000000,7.874777,2.876602,273.000000,188.000000,148.000000,116.000000,83.000000,64.000000,43.000000,22.000000
3685.637000,0.000010,693.000000,7.874777,1.797286,212.000000,141.000000,109.000000,84.000000,63.000000,46.000000,33.000000,15.000000
3685.637000,0.000010,693.000000,7.874777,0.922105,120.000000,68.000000,53.000000,40.000000,29.000000,20.000000,13.000000,0.000000
3685.637000,0.000010,693.000000,4.618511,11778.568000,248.000000,208.000000,181.000000,157.000000,130.000000,105.000000,78.000000,35.000000
3685.637000,0.000010,693.000000,4.618511,8.255286,199.000000,159.000000,132.000000,110.000000,87.000000,65.000000,44.000000,18.000000
3685.637000,0.000010,693.000000,4.618511,4.501429,161.000000,121.000000,95.000000,80.000000,63.000000,48.000000,33.000000,14.000000
3685.637000,0.000010,693.000000,4.618511,2.876602,130.000000,93.000000,72.000000,62.000000,47.000000,39.000000,27.000000,14.000000
3685.637000,0.000010,693.000000,4.618511,1.797286,95.000000,64.000000,49.000000,41.000000,32.000000,25.000000,18.000000,8.000000
3685.637000,0.000010,693.000000,4.618511,0.922105,57.000000,34.000000,25.000000,24.000000,20.000000,16.000000,13.000000,0.000000
3685.637000,0.000010,1114.000000,15739449.297016,11778.568000,1871.000000,1467.000000,1227.000000,1013.000000,790.000000,582.000000,388.000000,174.000000
3685.637000,0.000010,1114.000000,15739449.297016,8.255286,1423.000000,1055.000000,837.000000,658.000000,490.000000,340.000000,219.000000,87.000000
3685.637000,0.000010,1114.000000,15739449.297016,4.501429,1108.000000,774.000000,587.000000,457.000000,333.000000,227.000000,147.000000,56.000000
3685.637000,0.000010,1114.000000,15739449.297016,2.876602,816.000000,532.000000,402.000000,311.000000,222.000000,155.000000,99.000000,40.000000
3685.637000,0.000010,1114.000000,15739449.297016,1.797286,528.000000,317.000000,238.000000,177.000000,129.000000,95.000000,64.000000,27.000000
3685.637000,0.000010,1114.000000,15739449.297016,0.922105,226.000000,125.000000,93.000000,74.000000,54.000000,35.000000,21.000000,9.000000
3685.637000,0.000010,1114.000000,22.865386,11778.568000,1234.000000,999.000000,842.000000,695.000000,523.000000,386.000000,252.000000,112.000000
3685.637000,0.000010,1114.000000,22.865386,8.255286,998.000000,768.000000,616.000000,484.000000,344.000000,244.000000,159.000000,66.000000
3685.637000,0.000010,1114.000000,22.865386,4.501429,839.000000,616.000000,471.000000,368.000000,262.000000,182.000000,116.000000,47.000000
3685.637000,0.000010,1114.000000,22.865386,2.876602,648.000000,442.000000,332.000000,259.000000,179.000000,126.000000,77.000000,33.000000
3685.637000,0.000010,1114.000000,22.865386,1.797286,435.000000,273.000000,204.000000,151.000000,107.000000,81.000000,54.000000,22.000000
3685.637000,0.000010,1114.000000,22.865386,0.922105,196.000000,108.000000,82.000000,63.000000,46.000000,30.000000,20.000000,8.000000
3685.637000,0.000010,1114.000000,15.485006,11778.568000,932.000000,763.000000,655.000000,548.000000,418.000000,311.000000,201.000000,93.000000
3685.637000,0.000010,1114.000000,15.485006,8.255286,736.000000,570.000000,467.000000,372.000000,262.000000,189.000000,124.000000,54.000000
3685.637000,0.000010,1114.000000,15.485006,4.501429,618.000000,456.000000,356.000000,282.000000,195.000000,136.000000,87.000000,36.000000
3685.637000,0.000010,1114.000000,15.485006,2.876602,498.000000,345.000000,262.000000,205.000000,141.000000,101.000000,61.000000,26.000000
3685.637000,0.000010,1114.000000,15.485006,1.797286,356.000000,228.000000,168.000000,127.000000,91.000000,69.000000,47.000000,18.000000
3685.637000,0.000010,1114.000000,15.485006,0.922105,166.000000,92.000000,70.000000,52.000000,38.000000,26.000000,17.000000,7.000000
3685.637000,0.000010,1114.000000,11.389946,11778.568000,675.000000,559.000000,481.000000,410.000000,322.000000,244.000000,159.000000,72.000000
3685.637000,0.000010,1114.000000,11.389946,8.255286,521.000000,406.000000,331.000000,269.000000,196.000000,144.000000,97.000000,41.000000
3685.637000,0.000010,1114.000000,11.389946,4.501429,438.000000,325.000000,253.000000,204.000000,146.000000,107.000000,72.000000,31.000000
3685.637000,0.000010,1114.000000,11.389946,2.876602,362.000000,254.000000,194.000000,155.000000,108.000000,80.000000,51.000000,23.000000
3685.637000,0.000010,1114.000000,11.389946,1.797286,263.000000,174.000000,130.000000,104.000000,74.000000,55.000000,40.000000,16.000000
3685.637000,0.000010,1114.000000,11.389946,0.922105,138.000000,79.000000,63.000000,50.000000,36.000000,25.000000,17.000000,7.000000
3685.637000,0.000010,1114.000000,7.874777,11778.568000,458.000000,374.000000,323.000000,276.000000,224.000000,174.000000,114.000000,53.000000
3685.637000,0.000010,1114.000000,7.874777,8.255286,352.000000,269.000000,219.000000,178.000000,134.000000,98.000000,70.000000,31.000000
3685.637000,0.000010,1114.000000,7.874777,4.501429,299.000000,217.000000,170.000000,137.000000,101.000000,74.000000,53.000000,24.000000
3685.637000,0.000010,1114.000000,7.874777,2.876602,244.000000,167.000000,129.000000,101.000000,71.000000,54.000000,37.000000,19.000000
3685.637000,0.000010,1114.000000,7.874777,1.797286,190.000000,125.000000,95.000000,73.000000,55.000000,39.000000,29.000000,14.000000
3685.637000,0.000010,1114.000000,7.874777,0.922105,105.000000,58.000000,45.000000,34.000000,25.000000,17.000000,12.000000,0.000000
3685.637000,0.000010,1114.000000,4.618511,11778.568000,220.000000,185.000000,160.000000,137.000000,112.000000,90.000000,68.000000,30.000000
3685.637000,0.000010,1114.000000,4.618511,8.255286,178.000000,143.000000,118.000000,97.000000,76.000000,56.000000,39.000000,15.000000
3685.637000,0.000010,1114.000000,4.618511,4.501429,144.000000,109.000000,85.000000,71.000000,55.000000,41.000000,29.000000,12.000000
3685.637000,0.000010,1114.000000,4.618511,2.876602,115.000000,83.000000,64.000000,55.000000,40.000000,33.000000,23.000000,12.000000
3685.637000,0.000010,1114.000000,4.618511,1.797286,85.000000,57.000000,44.000000,37.000000,28.000000,22.000000,16.000000,8.000000
3685.637000,0.000010,1114.000000,4.618511,0.922105,51.000000,30.000000,23.000000,22.000000,18.000000,15.000000,12.000000,0.000000
3685.637000,0.000010,1761.000000,15739449.297016,11778.568000,1662.000000,1313.000000,1091.000000,904.000000,710.000000,519.000000,347.000000,156.000000
3685.637000,0.000010,1761.000000,15739449.297016,8.255286,1283.000000,965.000000,764.000000,608.000000,458.000000,315.000000,204.000000,81.000000
3685.637000,0.000010,1761.000000,15739449.297016,4.501429,989.000000,703.000000,532.000000,420.000000,310.000000,210.000000,137.000000,52.000000
3685.637000,0.000010,1761.000000,15739449.297016,2.876602,720.000000,480.000000,364.000000,288.000000,207.000000,145.000000,94.000000,39.000000
3685.637000,0.000010,1761.000000,15739449.297016,1.797286,461.000000,283.000000,212.000000,165.000000,122.000000,90.000000,62.000000,26.000000
3685.637000,0.000010,1761.000000,15739449.297016,0.922105,197.000000,112.000000,84.000000,70.000000,51.000000,33.000000,20.000000,9.000000
3685.637000,0.000010,1761.000000,22.865386,11778.568000,1080.000000,874.000000,731.000000,603.000000,456.000000,335.000000,219.000000,96.000000
3685.637000,0.000010,1761.000000,22.865386,8.255286,898.000000,697.000000,559.000000,444.000000,319.000000,225.000000,147.000000,61.000000
3685.637000,0.000010,1761.000000,22.865386,4.501429,755.000000,560.000000,428.000000,338.000000,244.000000,169.000000,108.000000,43.000000
3685.637000,0.000010,1761.000000,22.865386,2.876602,580.000000,400.000000,303.000000,241.000000,169.000000,120.000000,74.000000,32.000000
3685.637000,0.000010,1761.000000,22.865386,1.797286,384.000000,244.000000,183.000000,141.000000,102.000000,77.000000,52.000000,21.000000
3685.637000,0.000010,1761.000000,22.865386,0.922105,172.000000,96.000000,74.000000,60.000000,44.000000,29.000000,19.000000,8.000000
3685.637000,0.000010,1761.000000,15.485006,11778.568000,803.000000,657.000000,561.000000,471.000000,357.000000,263.000000,170.000000,78.000000
3685.637000,0.000010,1761.000000,15.485006,8.255286,653.000000,510.000000,419.000000,339.000000,241.000000,171.000000,113.000000,49.000000
3685.637000,0.000010,1761.000000,15.485006,4.501429,547.000000,408.000000,319.000000,256.000000,179.000000,123.000000,79.000000,32.000000
3685.637000,0.000010,1761.000000,15.485006,2.876602,442.000000,310.000000,238.000000,190.000000,132.000000,95.000000,58.000000,25.000000
3685.637000,0.000010,1761.000000,15.485006,1.797286,314.000000,204.000000,151.000000,119.000000,86.000000,65.000000,45.000000,17.000000
3685.637000,0.000010,1761.000000,15.485006,0.922105,144.000000,80.000000,62.000000,49.000000,36.000000,25.000000,16.000000,7.000000
3685.637000,0.000010,1761.000000,11.389946,11778.568000,585.000000,485.000000,416.000000,355.000000,275.000000,203.000000,134.000000,62.000000
3685.637000,0.000010,1761.000000,11.389946,8.255286,469.000000,370.000000,304.000000,250.000000,183.000000,131.000000,90.000000,39.000000
3685.637000,0.000010,1761.000000,11.389946,4.501429,393.000000,296.000000,232.000000,189.000000,136.000000,97.000000,66.000000,29.000000
3685.637000,0.000010,1761.000000,11.389946,2.876602,327.000000,234.000000,182.000000,147.000000,104.000000,76.000000,49.000000,23.000000
3685.637000,0.000010,1761.000000,11.389946,1.797286,236.000000,160.000000,121.000000,99.000000,72.000000,53.000000,39.000000,16.000000
3685.637000,0.000010,1761.000000,11.389946,0.922105,122.000000,72.000000,59.000000,48.000000,35.000000,24.000000,16.000000,7.000000
3685.637000,0.000010,1761.000000,7.874777,11778.568000,393.000000,321.000000,275.000000,236.000000,187.000000,141.000000,92.000000,45.000000
