Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,18.72635,77.19, ,222.5116
DHI,D.R. Horton  Inc.,Consumer Cyclical,158.32549,84.02, ,131.9957
LEN,Lennar Corporation,Consumer Cyclical,1105.77438,91.73, ,121.0939
STLD,Steel Dynamics  Inc.,Basic Materials,0.51483,54.34, ,101.7095
CI,Cigna Corporation,Healthcare,1869179.87739,227.43, ,83.1663
LYB,LyondellBasell Industries NV,Basic Materials,5.15952,95.85, ,81.9117
BEN,Franklin Resources  Inc.,Financial Services,29.43954,31.33, ,65.7204
WLK,Westlake Chemical Corporation,Basic Materials,5.10454,99.27, ,60.5834
TOL,Toll Brothers  Inc.,Consumer Cyclical,1039.45603,54.89, ,56.784
NUE,Nucor Corporation,Basic Materials,50.38074,96.74, ,54.0281
JEF,Jefferies Financial Group Inc.,Financial Services,5786925.28211,34.86, ,49.6724
TSN,Tyson Foods  Inc.,Consumer Defensive,376359.55978,90.02,r+,44.6318
BBY,Best Buy Co.  Inc.,Consumer Cyclical,7446.68593,96.1, ,44.5891
INTC,Intel Corporation,Technology,151040.30767,48.05, ,39.1609
FOX,Fox Corporation,Communication Services,37448124.79351,35.01, ,38.8168
BRK.B,Berkshire Hathaway Inc. New,Financial Services,4657734583.94393,307.67, ,36.1328
MS,Morgan Stanley,Financial Services,494001429612.20435,100.45,r+,30.4309
WDC,Western Digital Corporation,Technology,20206.79166,53.84, ,29.107
THO,Thor Industries  Inc.,Consumer Cyclical,106.83804,90.86, ,26.5315
VMW,Vmware  Inc.,Technology,7156190.24492,124.76, ,26.3798
IP,International Paper Company,Consumer Cyclical,7789.24235,46.39, ,24.3243
VIACA,ViacomCBS Inc.,Communication Services,28434892.33473,34.46, ,23.5392
UHS,Universal Health Services  Inc.,Healthcare,7709878.84892,126.49, ,23.4235
SEB,Seaboard Corporation,Industrials,28.92199,3643.31, ,22.4494
DOW,Dow Inc.,Basic Materials,565936.94129,60.18, ,20.5847
WBA,Walgreens Boots Alliance  Inc.,Healthcare,1588840.964,50.0, ,18.4462
JBL,Jabil Inc.,Technology,2103.09759,58.22, ,18.2333
HUN,Huntsman Corporation,Basic Materials,175766.8373,35.49, ,17.6533
HPE,Hewlett Packard Enterprise Comp,Technology,736462189.31494,15.81, ,17.601
MET,MetLife  Inc.,Financial Services,1146606751.07425,65.31,r+,17.5198
VIAC,ViacomCBS Inc.,Communication Services,498622220.45743,31.41, ,17.3106
AFG,American Financial Group  Inc.,Financial Services,521927.28975,125.46, ,15.9105
LAD,Lithia Motors  Inc.,Consumer Cyclical,318.71576,280.06, ,15.8376
IVZ,Invesco Ltd,Financial Services,169038.69791,21.58, ,15.8142
FNF,FNF Group of Fidelity National ,Financial Services,394239.47382,49.02, ,15.7229
UHAL,Amerco,Industrials,62689.80065,588.25, ,14.59
CB,Chubb Limited,Financial Services,16040784430.93273,192.77, ,14.5827
RS,Reliance Steel & Aluminum Co.,Basic Materials,866.07539,150.6, ,14.342
DISH,DISH Network Corporation,Communication Services,1106605.01293,30.27, ,13.7642
MU,Micron Technology  Inc.,Technology,123863.24078,78.72, ,13.3904
FDX,FedEx Corporation,Industrials,12754181.8307,241.93, ,13.0697
TRV,The Travelers Companies  Inc.,Financial Services,190689927398.8797,165.66,r+,12.8245
GM,General Motors Company,Consumer Cyclical,226413752805.3434,51.45, ,12.499
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,378466.95201,608.72, ,12.218
GRMN,Garmin Ltd.,Technology,4990514.72961,118.86, ,12.1863
SSNC,SS&C Technologies Holdings  Inc,Technology,47682953.37758,76.41, ,12.1565
BIO,Bio-Rad Laboratories  Inc.,Healthcare,14.34072,564.67, ,11.8901
FOXA,Fox Corporation,Communication Services,2180377423.64958,38.25, ,11.5351
QDEL,Quidel Corporation,Healthcare,1.55778,91.5, ,10.9639
EBAY,eBay Inc.,Consumer Cyclical,82460162.58012,56.7, ,10.9023
IPGP,IPG Photonics Corporation,Technology,1139.37193,142.58, ,10.0308
COF,Capital One Financial Corporati,Financial Services,6885540092371.077,141.68, ,9.6547
BLDR,Builders FirstSource  Inc.,Industrials,5684.38393,64.19, ,9.5998
CACI,CACI International  Inc.,Technology,26421135.53294,243.64, ,9.0215
