"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
AAPL,Apple Inc.,Technology,United States,82865582372.28152,266482666666.66666,56515000000.0,36163333333.333336,347155000000.0,86802000000.0,53761000000.0,86802000000.0,53761000000.0,347155000000.0,266482666666.66666,56515000000.0,347155000000.0,86802000000.0,86802000000.0,347155000000.0,7.171,7.171,33.513153,27.86916,32.8076539,7.1671762,10.9358846,22.441,22.4410475,110935469577.11331,110935000000.0,77317533333.33333,110935000000.0,0.25004,0.5261853,2.5,1.1384204,4.375,0.8465846,0.59054,0.00069,5.35,4.449,148.89,0.0298811,35.962376,16687599616,86801997824,5.2015868,147000,2489513410560,2488121163776,590489.7811156,0.932,0.0483259,0.0348006,0.0483259,0.0348006,0.0483259,0.7077002,8.6624916,0.0483259,2.4483151,1.45,1.45,76136600000.0,104414000000.0,32.6979851,23.8427166,23.8427166,3.2831228,4.0796775,4.0796775,2.0208212,USD,USD,1.0,1.0,0.22,0.205,0.205,0.205,15.1940396,103.1,150,132.27806,12.5583487,44.4131911,-2.69,1.9526652,55.4327953,1.3243572,1.2454597,0.2670767,0.2571134,0.6556137,1.0968419,1.3740836,1.1167823,1.2554597,0.2671134,1.1068419,1.1267823,1.191121,336795800000.0,334623200000.0,334623200000.0,82200333333.33333,65915933333.333336,65915933333.333336,0.3594022,1.4168592,39574866666.666664,13012733333.333334,13012733333.333334,254595466666.66666,268707266666.66666,268707266666.66666,2.8211395,None
AMAT,"Applied Materials, Inc.",Technology,United States,241011458.7142984,16277066666.666666,3291400000.0,25015600000.0,19827000000.0,4432000000.0,110871000000.0,4432000000.0,110871000000.0,19827000000.0,16277066666.666666,3291400000.0,19827000000.0,4432000000.0,4432000000.0,19827000000.0,6.511,6.511,27.051228,17.625507,25.8730129,5.9881034,8.6243376,21.316,21.3159653,6055980297.992119,6056000000.0,4529400000.0,6056000000.0,0.22353,0.5116236,2.5,1.4398412,6.25,1.0108774,0.82063,0.00369,7.37,4.802,129.22,0.0371614,9.8994055,913980992,4432000000,4.8491162,24800,129088856064,118726123520,178709.6774194,0.762,0.0851118,0.1420489,0.0851118,0.1420489,0.0851118,0.6070122,8.0410989,0.0851118,3.1673921,0.84,0.84,3652200000.0,4790000000.0,35.3455057,26.9496568,26.9496568,1.2265774,1.0419985,1.0419985,1.0217833,USD,USD,1.0,1.0,0.24,0.22,0.22,0.22,129.22,54.15,146,127.930145,1.0082495,138.6334257,-11.4931507,1.6346217,19.0767112,1.8282376,1.9623064,0.0514956,0.0595495,1.0495122,1.1697223,2.7808307,3.0909915,1.9723064,0.0695495,1.1797223,3.1009915,2.536649,20640333333.333332,23451800000.0,23451800000.0,9367933333.333334,11504066666.666666,11504066666.666666,0.2889834,0.4852551,7765533333.333333,9735666666.666666,9735666666.666666,11272400000.0,11947733333.333334,11947733333.333334,3.8440463,None
APH,Amphenol Corporation,Technology,United States,12929264660.911943,8340540000.0,1153846666.6666667,3469046666.6666665,9114000000.0,1290900000.0,14519000000.0,1290900000.0,14519000000.0,9114000000.0,8340540000.0,1153846666.6666667,9114000000.0,1290900000.0,1290900000.0,9114000000.0,4.711,4.711,35.48681,29.245058,34.706591,4.8516135,11.5688637,20.408,20.4079913,2103698203.8416307,2103700000.0,1935713333.3333333,2103700000.0,0.14164,0.7864293,5.625,0.354315,2.5,0.5808553,0.96489,0.00525,2.53,2.085,73.91,0.02821,8.089875,597616000,1290899968,2.1600827,80000,42932236288,44217606144,16136.2496,0.361,0.0510235,0.1338647,0.0510235,0.1338647,0.0510235,0.3042162,5.7655795,0.0510235,2.5088375,2.5,2.5,1474320000.0,1528700000.0,29.1200257,28.0841475,28.0841475,1.3451508,1.3498391,1.3498391,1.1628258,USD,USD,1.0,1.0,0.145,0.29,0.29,0.125,73.91,50.845,74.115,67.24133,9.9175165,45.3633592,-0.8333339,1.9823807,60.6907393,1.7558146,1.7506973,0.9269901,0.2317475,0.1456182,0.322733,2.2426023,2.4061038,1.7606973,0.2417475,0.332733,2.4161038,2.0884005,11464940000.0,12605926666.666666,12605926666.666666,4881613333.333333,5336440000.0,5336440000.0,0.2024042,0.3419028,2741546666.6666665,3355546666.6666665,3355546666.6666665,6520153333.333333,7206466666.666667,7206466666.666667,2.6243259,None
BIO,"Bio-Rad Laboratories, Inc.",Healthcare,United States,354322.1095689,2423375133.3333335,2555887533.3333335,7020119800.0,2700778000.0,4097769000.0,35065456000.0,4097769000.0,35065456000.0,2700778000.0,2423375133.3333335,2555887533.3333335,2700778000.0,4097769000.0,4097769000.0,2700778000.0,6.426,6.426,5.7281857,61.917263,12.7518204,8.629523,12.7518204,26.791,26.4062864,666990294.0166473,686146000.0,489793333.3333333,686146000.0,1.51726,44.4525147,34.8046875,3.4784822,2.5,26.6220404,0.81258,0.14342,12.57,135.872,766.55,0.1772513,2.183482,24692600,4097768960,165.9512955,7800,17356136448,23306426368,525354.9948718,0.425,0.0691597,2.0383212,0.0691597,2.0383212,0.0691597,0.8283303,9.3512653,0.0691597,2.8798241,2.56,2.56,473955800.0,626130000.0,36.6197364,27.7197011,27.7197011,0.3546853,0.3237407,0.3237407,0.5699822,USD,USD,1.0,1.0,0,0,0,0,766.55,472.84,778.51,622.26685,23.1867004,62.1161492,-6.0293472,1.9217457,50.3704084,3.8671913,4.1009229,0.0896251,0.0973206,0.067651,0.0382497,3.3097779,3.2732245,4.1109229,0.1073206,0.0482497,3.2832245,3.6970737,10087435200.0,13166328066.666666,13166328066.666666,7535377333.333333,9959728266.666666,9959728266.666666,0.411231,0.5114338,1452290066.6666667,1495779533.3333333,1495779533.3333333,2552057866.6666665,3206599800.0,3206599800.0,2.9322628,None
BOKF,BOK Financial Corporation,Financial Services,United States,767471727959376.6,1708166733.3333333,447280533.3333333,3766420466.6666665,1851210000.0,519011000.0,15651126000.0,519011000.0,15651126000.0,1851210000.0,1708166733.3333333,447280533.3333333,1851210000.0,519011000.0,519011000.0,1851210000.0,0.972,0.972,11.864796,13.696261,12.0937291,3.3039074,24.1874582,0,100000,0.0,100733000.0,89994666.6666667,100733000.0,0.28036,0.6463154,2.5,1.313527,4.375,0.9852998,0.41675,0.56149,6.42,7.411,88.68,0.0835701,1.1673416,69557904,516399008,7.4240162,4902,1799545728,6116226560,105344.5548756,1.353,0.0241798,0.0077156,0.0241798,0.0077156,0.0241798,1.0166789,10.3330496,0.0241798,1.8049847,1.73,1.73,-407589666.6666667,1107669000.0,2264.9586522,1.6246241,1.6246241,7.7980524,7.9648933,7.9648933,2.8232143,USD,USD,1.0,1.0,0.52,0.52,0.52,0.51,88.68,48.41,98.95,87.604965,-2.4501076,83.1852923,-10.3789793,1.5935892,16.3779042,1.1287681,1.1260585,0.9594079,1.7780211,102.826807,71.5776227,0.1707499,0.1995147,1.1360585,1.7880211,71.5876227,0.2095147,0.6727866,43357997066.666664,46945251866.666664,46945251866.666664,4927526200.0,5234355266.666667,5234355266.666667,0.1110557,0.1991547,-28478822000.0,-31217197866.666668,-31217197866.666668,38411824533.333336,41690476066.666664,41690476066.666664,1e-05,None
BXP,"Boston Properties, Inc.",Real Estate,United States,2343217853033580.0,2790165533.3333335,713072333.3333334,0,2752285000.0,315089000.0,0,315089000.0,0,2752285000.0,2790165533.3333335,713072333.3333334,2752285000.0,315089000.0,315089000.0,2752285000.0,12.089,12.089,40.283566,39.04305,40.1285015,6.70045,40.1285015,21.099,21.0660634,1578544631.5702167,1583473000.0,1620260533.3333333,1583473000.0,0.11491,0.7129846,2.5,0.3327311,2.5,0.5289015,0.9793699,0.00169,3.02,2.927,117.64,0.024881,3.1862402,156074000,301963008,1.9347425,750,33201729536,18402684928,402617.344,-0.585,-0.0130537,0.3919319,-0.0130537,0.3919319,-0.0130537,-0.340767,0.2159233,-0.0130537,0.2486946,6.06,6.06,1146123266.6666667,1163044000.0,28.9687248,28.5472687,28.5472687,2.3975274,2.4338553,2.4338553,1.5610818,USD,USD,1.0,1.0,0.98,0.98,0.98,0.98,117.64,69.69,124.24,108.86108,8.064333,68.8047066,-5.3122988,1.7580202,29.521819,1.6062679,1.5843464,0.615614,1.1196483,2.389416,2.8018982,3.9977796,4.0625365,1.5943464,1.1296483,2.8118982,4.0725365,2.8334414,21859355133.333332,22266827400.0,22266827400.0,5685847400.0,5774602266.666667,5774602266.666667,0.1141506,0.1545646,1880817400.0,1749921333.3333333,1749921333.3333333,13639073000.0,14054854466.666666,14054854466.666666,0.309366,None
CDNS,"Cadence Design Systems, Inc.",Technology,United States,29387420678.89941,2468498666.6666665,638448200.0,1849055800.0,2800962000.0,653825000.0,9079395000.0,653825000.0,9079395000.0,2800962000.0,2468498666.6666665,638448200.0,2800962000.0,653825000.0,653825000.0,2800962000.0,12.411,12.411,65.24359,45.573135,62.7847831,15.167188,20.928261,40.017,39.998206,869517261.9386761,870334000.0,695681266.6666666,870334000.0,0.23343,1.4303772,5.625,1.6680893,6.875,1.4052202,0.89556,0.0138,3.35,2.34,152.26,0.0153684,16.708984,278264992,653825024,2.3496489,8800,34762788864,42482716672,74298.2981818,0.51,0.1256019,0.4004827,0.1256019,0.4004827,0.1256019,0.4826207,7.1970906,0.1256019,3.794036,3.32,3.32,789201200.0,895645000.0,44.0480689,38.8131334,38.8131334,0.6894046,0.6100455,0.6100455,0.7820541,USD,USD,1.0,1.0,0,0,0,0,152.26,97.45,153.33,135.24194,12.583419,56.2442278,-2.049929,1.9617037,56.990229,2.5508381,2.6564321,0.0,0.0,4.2706764,3.9791029,1.7339949,1.7053726,2.6664321,0.01,3.9891029,1.7153726,2.1909024,3492746800.0,4004974200.0,4004974200.0,2128114933.3333333,2490639666.6666665,2490639666.6666665,0.2632532,0.3625129,550923333.3333334,594086800.0,594086800.0,1364631866.6666667,1514334533.3333333,1514334533.3333333,4.6475703,None
CDW,CDW Corporation,Technology,United States,1052708551.0616198,17812233333.333332,737620000.0,-1879893333.3333333,18915800000.0,853200000.0,-7544500000.0,853200000.0,-7544500000.0,18915800000.0,17812233333.333332,737620000.0,18915800000.0,853200000.0,853200000.0,18915800000.0,1.442,1.442,33.511322,24.636024,32.4019098,1.4699489,10.8006366,16.581,16.5809465,1644689377.3596287,1644700000.0,1476160000.0,1644700000.0,0.04511,1.4658819,34.8046875,0.1169232,2.5,0.8874977,0.9432499,0.00905,8.05,5.918,197.91,0.0299025,23.793642,140204000,853200000,6.0854184,10186,27270418432,27805257728,83762.0263106,0.385,0.058869,0.1145201,0.058869,0.1145201,0.058869,0.31738,5.8836492,0.058869,2.6762931,2.01,2.01,1147513333.3333333,1435900000.0,23.7647944,18.9918646,18.9918646,6.5148854,6.5926145,6.5926145,2.5686087,USD,USD,1.0,1.0,0.4,0.4,0.4,0.38,197.91,105.87,198.54,168.39474,17.527424,86.9368093,-0.748494,1.9864034,61.4334147,1.1543247,1.1519835,0.0,0.0,0.2606233,0.3969507,1.4159139,1.491888,1.1619835,0.01,0.4069507,1.501888,1.3319357,8537153333.333333,9133580000.0,9133580000.0,1143600000.0,1205560000.0,1205560000.0,0.1934135,0.8077209,1511600000.0,1855006666.6666667,1855006666.6666667,7393553333.333333,7928020000.0,7928020000.0,1.9638916,None
CRUS,"Cirrus Logic, Inc.",Technology,United States,1607031.8186519,1332104666.6666667,181248066.6666667,-152829400.0,1369230000.0,217344000.0,-540236000.0,217344000.0,-540236000.0,1369230000.0,1332104666.6666667,181248066.6666667,1369230000.0,217344000.0,217344000.0,1369230000.0,3.317,3.317,22.058012,15.474807,21.2351114,3.3547344,7.0783705,15.955,15.9550809,284619886.7753055,284617000.0,268448533.3333333,284617000.0,0.15873,0.3694218,2.5,0.3413842,2.5,0.3413123,0.88581,0.00692,5.16,3.62,79.2,0.0457071,3.3142405,57525400,217344000,3.7782267,1481,4541156352,4593402880,146754.895341,1.489,0.0300165,0.3644247,0.0300165,0.3644247,0.0300165,1.2078562,11.2402511,0.0300165,1.9825265,1.88,1.88,313794600.0,348945000.0,14.4717479,13.0139602,13.0139602,0.2884935,0.3088099,0.3088099,0.5567066,USD,USD,1.0,1.0,0,0,0,0,79.2,55.84,103.25,81.97827,-1.4821288,41.8338109,-23.2929782,0.9854461,0.9864461,4.5855307,4.2421509,0.9233329,0.8328563,0.6129552,0.7786259,4.2095616,4.0759894,4.2521509,0.8428563,0.7886259,4.0859894,4.1690702,1676734466.6666667,1799413000.0,1799413000.0,1298224266.6666667,1374627933.3333333,1374627933.3333333,0.2207861,0.2581111,565990600.0,606355133.3333334,606355133.3333334,378510200.0,424785066.6666667,424785066.6666667,2.7847869,None
CSCO,"Cisco Systems, Inc.",Technology,United States,89603268184.3415,49912600000.0,9735000000.0,-1494133333.3333333,48846000000.0,10218000000.0,-9326000000.0,10218000000.0,-9326000000.0,48846000000.0,49912600000.0,9735000000.0,48846000000.0,10218000000.0,10218000000.0,48846000000.0,4.57,4.57,23.344358,16.608824,22.5024162,4.8719625,7.5008054,14.631,14.6372628,15244050421.43394,15231000000.0,15637733333.333334,15231000000.0,0.20919,0.5396713,2.5,0.5369166,2.5,0.5016726,0.75508,0.00059,3.4,2.419,56.39,0.0428977,5.919908,4214200064,10218000384,2.4246595,77500,223226642432,237975879680,131845.1662452,0.032,-0.0098059,29.7374665,-0.0098059,29.7374665,-0.0098059,7.4583666,27.5600103,-0.0098059,0.2490194,2.78,2.78,15196000000.0,14752000000.0,14.6898291,15.1319579,15.1319579,1.5774638,1.3959555,1.3959555,1.1825056,USD,USD,1.0,1.0,0.37,0.37,0.36,0.36,56.39,35.28,56.62,51.36079,9.7919249,59.8356009,-0.9786271,1.9784442,59.9712199,1.6516978,1.71798,0.1334738,0.1560349,0.58008,0.5577767,1.8262616,1.5711271,1.72798,0.1660349,0.5677767,1.5811271,1.6545535,99825466666.66667,94562066666.66667,94562066666.66667,39345933333.333336,39490533333.333336,39490533333.333336,0.208056,0.3587456,22388800000.0,14612933333.333334,14612933333.333334,60479533333.333336,55071533333.333336,55071533333.333336,1.92058,None
