Symbol,Name,Sector,Value,Close,MA,Grade
PKX,POSCO,Basic Materials,0.0/0.00389,59.21, ,3.4203
PAM,Pampa Energia S.A. Pampa Energi,Utilities,2e-05/0.11786,19.01, ,2.2719
TSM,Taiwan Semiconductor Manufactur,Technology,0.00738/0.01346,124.71, ,2.1243
UMC,United Microelectronics Corpora,Technology,0.0/0.01248,9.93, ,2.0025
WIT,Wipro Limited,Technology,0.00036/0.01064,7.49, ,1.9572
SKM,SK Telecom Co.  Ltd.,Communication Services,0.00027/0.0005,25.69, ,1.5939
LEN,Lennar Corporation,Consumer Cyclical,0.01207/0.01046,91.98, ,1.5354
LEN.B,Lennar Corporation,Consumer Cyclical,0.00876/0.01232,76.74, ,1.5205
MT,Arcelor Mittal NY Registry Shar,Basic Materials,0.00039/0.10313,33.2, ,1.4738
GGB,Gerdau S.A.,Basic Materials,8e-05/0.0125,5.5, ,1.3067
ASX,ASE Technology Holding Co.  Ltd,Technology,0.00276/0.0098,7.56, ,1.249
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,0.03244/0.45764,12.36, ,1.19
NUE,Nucor Corporation,Basic Materials,0.00622/0.50177,121.59, ,1.0294
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,0.00816/0.00151,43.95, ,1.0194
TX,Ternium S.A. Ternium S.A.,Basic Materials,0.00508/0.03173,44.46, ,1.0091
STLD,Steel Dynamics  Inc.,Basic Materials,0.00279/0.05801,61.34, ,0.9925
JBL,Jabil Inc.,Technology,0.00094/0.08362,61.93, ,0.9827
CDW,CDW Corporation,Technology,0.03311/0.03441,183.37, ,0.971
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,1e-05/0.01338,34.23, ,0.9328
PBR,Petroleo Brasileiro S.A.- Petro,Energy,0.03921/0.50164,13.59, ,0.8853
MTH,Meritage Homes Corporation,Consumer Cyclical,0.00865/0.00797,91.76, ,0.8397
X,United States Steel Corporation,Basic Materials,0.00018/0.02711,24.23,r+,0.8296
