"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:DUNI,DUNIEC BROS,Real Estate,Israel,0.0001393,72168341.2006933,1.0,14230876.9119467,188763193.0381333,2.0,415337744.6124001,3.0,68175633.9128,2.0,611456006.2896,1.5,68175633.9128,611456006.2896,415337744.6124001,72168341.2006933,1.0,14230876.9119467,415337744.6124001,3.0,68175633.9128,2.0,68175633.9128,415337744.6124001,0.4517076,0.4517076,10.340073,10.340073,10.340073,0.0060317,10.340073,1.3631781,1.3636001,147949603.6363636,147858000.0,63957933.3333333,147858000.0,0.24622,1.9447745,10.0,604.7095037,2500.0,202.301166,0.03857,0.42147,0,21.76,22250,0.000978,2.628996,3866740,110027000,28.454719,42,201806528,269539803,2619690.4761905,13.407,7.882,-0.1656159,-0.1337305,-0.1656159,-0.1337305,10.013846,31.8946615,5.8780674,24.494726,1.0325776,1.0325776,4142780.8019733,0.5,66880614.7368,0.75,48.7128184,3.0174144,3.0174144,3.3172354,2.0,2.5256033,2.0,2.5256033,1.5902147,ILS,ILS,0.3098132,0.3098132,0,0,0,0,22250,56.14,23060,95.6,23174.0585774,39533.0602066,-3.5125759,1.929577,51.6146197,1.6274212,1.0,1.8284566,1.0,0.6572112,1.0,0.2489389,0.5,8.1993441,1.0,14.3724265,2.0,1.2943549,1.0,2.8318898,2.0,1.8384566,0.2589389,14.3824265,2.8418898,2.3401732,221700859.4708533,1.0,218033703.89352,1.0,218033703.89352,170020320.6066667,2.0,145610995.72852,1.5,145610995.72852,0.4126839,0.5682039,123864066.6666667,143626866.6666667,143626866.6666667,136690699.16752,1.0,120959706.7411733,1.0,120959706.7411733,3.1934069,None
TLV:FORTY,FORMULA SYST(1985),Technology,Israel,0.0007738,7097845066.666667,4.0,40304666.6666667,599962400.0,2.0,6120873000.0,3.0,48174000.0,1.0,324358000.0,1.0,48174000.0,324358000.0,6120873000.0,7097845066.666667,4.0,40304666.6666667,6120873000.0,3.0,48174000.0,1.0,48174000.0,6120873000.0,0.7754624,0.7754624,38.0261686,38.0261686,38.0261686,0.0088251,12.6753895,6.5290034,9.7935051,121160448.7045649,0,231024666.6666667,0,0.02361,330.63966,14000.0,5.6433145,250.0,112.1031948,0.41381,0.37577,0,3.096,37160,8.33e-05,3.6006063,15294300,48174000,3.1498009,15101,1582113957,1800571106,3190.1198596,0.127,0.228,0.4778743,0.1325631,0.4778743,0.1325631,0.2147186,4.8837736,0.2041408,4.7681941,177.097707,177.097707,443487066.6666667,2.0,110871766.6666667,1.0,3.567441,14.2697641,14.2697641,2.7088821,1.0,1.3758869,0.5,1.3758869,1.1739821,USD,ILS,1.0,0.3098132,0,0,0,0,37160,141,38110,266.7,13833.2583427,26254.6099291,-2.492784,1.9499592,54.9734656,1.8093747,1.0,3.5917697,2.0,0.0064887,3.0,0.0016222,1.0,0.8950657,2.0,0.4221079,1.0,1.4825003,1.0,0.745553,0.5,3.6017697,0.0116222,0.4321079,0.755553,2.1786613,4454720933.333333,2.0,2414385733.3333335,1.0,2414385733.3333335,907550666.6666666,2.0,488974133.3333333,1.0,488974133.3333333,0.1199529,0.1985205,333144666.6666667,363359133.3333333,363359133.3333333,2476401466.6666665,2.0,1344035466.6666667,1.0,1344035466.6666667,1.9680586,None
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,Israel,0.0013616,212516880.8953333,1.0,3099371.2528,1133606.4988,0.25,582691709.5488,3.0,3492834.0168,1.0,36140949.0328,1.0,3492834.0168,36140949.0328,582691709.5488,212516880.8953333,1.0,3099371.2528,582691709.5488,3.0,3492834.0168,1.0,3492834.0168,582691709.5488,0.3627913,0.3627913,7.4848486,7.4848486,7.4848486,0.0008279,7.4848486,3.3246054,3.1613749,75832586.9443668,83279000.0,84631266.6666667,83279000.0,0.01798,0.0713075,2.5,4.8610125,250.0,1.6511,0.26217,0.66078,0,0.594,444.6,0.001336,0.5860796,37681700,11275000,0.2992169,380,227357046,51903887,29671.0526316,-0.102,0.123,1.0527826,-0.1047931,1.0527826,-0.1047931,0.1866957,4.5708293,0.0660517,2.8200531,40.0911763,40.0911763,9484724.5758667,1.0,3807604.228,0.5,23.9708644,59.7113126,59.7113126,3.1312881,1.0,5.6241494,2.0,5.6241494,2.3725289,ILS,ILS,0.3098132,0.3098132,13.4824,133.032,91.4596,16.629,444.6,311.9,540.2,440.316,0.9729376,42.5456877,-17.6971492,1.1625055,2.4681414,1.3244497,1.0,1.3556547,1.0,0.4110907,1.0,0.4722992,1.0,11.2997836,2.0,1.342376,0.25,0.9560345,1.0,1.0262252,1.0,1.3656547,0.4822992,1.352376,1.0362252,1.2009399,326592538.3325067,1.0,339054195.9845334,1.0,339054195.9845334,79794207.2307733,1.0,133410582.89384,1.5,133410582.89384,0.1103017,0.1261811,-24997400.0,10507933.3333333,10507933.3333333,246798331.1017333,1.0,250113807.38864,1.0,250113807.38864,1.3837945,None
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,0.0013964,2083425445.8622935,4.0,58269005.7211733,776936737.3477333,2.0,568363158.862,1.0,75513249.7416,1.0,1736617307.0708,1.0,75513249.7416,1736617307.0708,568363158.862,2083425445.8622935,4.0,58269005.7211733,568363158.862,1.0,75513249.7416,1.0,75513249.7416,568363158.862,0.5694367,0.5694367,19.091525,19.091525,19.091525,0.0069569,19.091525,3.1938643,3.1521757,335832931.6131536,344600000.0,298470333.3333333,344600000.0,0.13286,161.0241598,1400.0,1.3243741,10.0,54.1614646,0.00026,0.77477,0,19.197,36680,0.0005234,2.9757553,11240100,243738000,21.6846825,1150,1044603977,1276274456,211946.0869565,0.159,0.083,0.2159564,0.0999062,0.2159564,0.0999062,0.1732391,4.4122002,0.0872266,3.2034142,110.2033201,110.2033201,70456499.3454133,1.0,84662653.164,1.0,14.8262259,12.3384271,12.3384271,0.2930112,1.0,0.2898244,1.0,0.2898244,0.5393534,ILS,ILS,0.3098132,0.3098132,350.0,350.0,700.0,350.0,36680,25370,37100,32196.35,13.9259574,44.5802128,-1.1320755,1.9283887,51.4241984,4.4375425,1.0,4.4804318,1.0,0.5574215,1.0,0.4592017,1.0,0.1235701,0.3333333,0.0827156,0.25,6.6894122,2.0,3.4695325,1.0,4.4904318,0.4692017,0.0927156,3.4795325,3.9849821,1039663577.11792,2.0,589138302.6144,1.0,589138302.6144,800072926.1889068,2.0,455105718.0860267,1.0,455105718.0860267,0.2281758,0.2659246,776506133.3333334,919271133.3333334,919271133.3333334,234921724.6965867,2.0,131725901.3290934,1.0,131725901.3290934,3.8286346,None
TLV:HLAN,HILAN LTD,Technology,Israel,0.002128,1948377045.81376,4.0,37623529.12008,198577166.4287467,2.0,519424446.1636,1.0,43291127.8756,1.0,737878380.6816,1.5,43291127.8756,737878380.6816,519424446.1636,1948377045.81376,4.0,37623529.12008,519424446.1636,1.0,43291127.8756,1.0,43291127.8756,519424446.1636,0.7723643,0.7723643,35.951501,35.951501,35.951501,0.0085229,11.9838337,5.9016316,5.5241775,251613777.0749121,283799000.0,233810066.6666667,283799000.0,0.08334,110.2905642,1400.0,0.838172,10.0,37.0716921,0.35981,0.33362,0,5.691,20050,0.0002838,9.169953,22542700,139732992,6.1985917,4100,1294986499,1428931683,34081.217561,0.169,0.096,0.1125083,0.0557713,0.1125083,0.0557713,0.1548771,4.1854423,0.0859428,3.1816006,232.1292764,232.1292764,65734450.4762933,1.0,88608434.0792,1.0,19.7002712,14.6147092,14.6147092,0.9343009,0.5,1.6039492,1.0,1.6039492,1.2674712,ILS,ILS,0.3098132,0.3098132,100.0,100.0,100.0,100.0,20050,14270,20910,17285.25,15.9948511,40.504555,-4.1128647,1.7409639,27.8444426,1.5504882,1.0,1.6341388,1.0,0.27501,1.0,0.4497162,1.0,0.505821,1.0,0.7077754,2.0,1.2035803,1.0,1.2163369,1.0,1.6441388,0.4597162,0.7177754,1.2263369,1.4352378,790122882.8408533,2.0,419179965.3019467,1.0,419179965.3019467,274740610.80608,2.0,160320544.3615733,1.0,160320544.3615733,0.2032758,0.3700286,128063066.6666667,138747266.6666667,138747266.6666667,508652385.7790934,2.0,256650948.5254933,1.0,256650948.5254933,3.0695511,None
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,Israel,0.0025925,3711331469.7454934,4.0,33032242.0755733,119814637.1539733,1.0,1016720174.704,1.0,25283235.6256,1.0,240424027.7828,1.0,25283235.6256,240424027.7828,1016720174.704,3711331469.7454934,4.0,33032242.0755733,1016720174.704,1.0,25283235.6256,1.0,25283235.6256,1016720174.704,0.1375571,0.1375571,5.0256412,5.0256412,5.0256412,0.0652034,5.0256412,1.6847642,1.6733606,271701892.6075763,275380000.0,211589733.3333333,275380000.0,0.02487,51.8860315,1400.0,0.2463314,10.0,17.3867443,0.06119,0.57932,0,37.05,18440,0.0020092,2.864395,3709300,81608000,22.0009166,1355,451556873,21397920888,60227.3062731,-0.716,0.118,0.3037676,0.1143589,0.3037676,0.1143589,-0.4610581,0.2038942,0.1170897,3.6718377,-10.9002338,9174.1151654,38946658.6804267,1.0,38214528.7804,0.5,11.5942391,11.8163664,11.8163664,1.7163713,1.0,3.356158,1.0,3.356158,1.832982,ILS,ILS,0.3098132,0.3098132,2695.93,4852.67,2695.93,4865.84,18440,11600,18760,14737.8,25.1204386,58.9655172,-1.7057569,1.9106145,48.6450272,4.4058065,2.0,1.9429728,1.0,0.0136829,0.0833333,0.0858515,1.0,0.6093177,1.0,0.1559931,0.25,3.7515036,2.0,1.7455777,1.0,1.9529728,0.0958515,0.1659931,1.7555777,1.8542752,989343551.9402134,2.0,512609402.5863467,1.0,512609402.5863467,147902508.4081067,1.0,81281620.4039733,1.0,81281620.4039733,0.1493226,0.4110572,600717133.3333334,604287666.6666666,604287666.6666666,227158859.2694667,1.0,264133928.7077333,1.0,264133928.7077333,7.3763653,None
TLV:LAHAV,LAHAV L.R. REAL ES,Real Estate,Israel,0.0033093,120668275.79104,4.0,25168067.7320533,13753444.44364,0.5,53409936.8008,1.0,50255108.9852,1.0,191392526.031,1.5,50255108.9852,191392526.031,53409936.8008,120668275.79104,4.0,25168067.7320533,53409936.8008,1.0,50255108.9852,1.0,50255108.9852,53409936.8008,2.6331024,2.6331024,7.620525,7.620525,7.620525,0.0067738,7.620525,3.0113843,3.0053909,150925238.6831276,151526000.0,83381466.6666667,151526000.0,0.94357,0.2843197,0.35,121.9881406,100.0,41.0730101,0.05612,0.70118,0,0.838,638.6,0.0013122,2.5171461,58859100,163948992,2.7854485,1989,452684771,116450592,82427.8491704,2.8188091,5.015,2.8188091,3.8441776,2.8188091,3.8441776,2.8188091,17.0393093,4.7222944,21.9808408,2.7034555,2.7034555,-6510084.1173867,0.5,-7175273.712,0.5,1438.1053937,6308954.7495682,6308954.7495682,1.4234264,2.0,1.0599586,2.0,1.0599586,1.0305429,ILS,ILS,0.3098132,0.3098132,0,0,0,0,638.6,1.509,650,2.378,26754.4995795,42219.4168323,-1.7538462,1.9648415,57.5393663,5.1165405,2.0,2.9296775,1.0,34.585889,1.0,0.1590993,0.5,2.6921561,0.1666667,11.7284362,1.0,1.3004973,1.0,1.8667136,1.0,2.9396775,0.1690993,11.7384362,1.8767136,2.4081956,365431030.8977067,2.0,269679027.3239734,1.0,269679027.3239734,230212109.6638933,2.0,265894018.80536,1.5,265894018.80536,0.2863516,0.2890043,-38015400.0,5726133.3333333,5726133.3333333,67418161.2930133,1.0,92195616.5425067,1.0,92195616.5425067,1.9549432,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,0.0043135,11589905.2698667,1.0,1432059.8814667,4515238.2310133,1.0,16999450.284,1.0,10099290.6936,1.0,36337370.6016,1.0,10099290.6936,36337370.6016,16999450.284,11589905.2698667,1.0,1432059.8814667,16999450.284,1.0,10099290.6936,1.0,10099290.6936,16999450.284,0.2181085,0.2181085,7.033058,7.033058,7.033058,0.0059125,7.033058,0.2847183,0.2838624,42261891.1860718,42516000.0,29734000.0,42516000.0,0.5941,0.0035973,0.025,5.7070717,10.0,2.1025897,0.10928,0.73756,0,0.121,85.8,0.0014103,0.6617418,123048000,32598000,0.264921,37,11960385,32441732,881027.027027,11.648,0.14,0.6489507,0.7140446,0.6489507,0.7140446,8.8982377,30.079914,0.2835111,5.5745765,0.7903877,0.7903877,-3201403.0666667,0.5,-7570595.3552,0.5,26766.7210152,157984.7438206,157984.7438206,0.1575948,1.0,0.1610201,1.0,0.1610201,0.4022731,ILS,ILS,0.3098132,0.3098132,10.0,10.0,0,0,85.8,41.4,121.4,80.969,5.966481,107.2463768,-29.324547,1.11,1.8704146,7.3752733,1.0,7.2153195,1.0,1.7016308,1.0,0.4650659,1.0,7.6001255,1.0,4.3265831,1.0,3.2983629,1.0,3.1365396,1.0,7.2253195,0.4750659,4.3365831,3.1465396,5.1859296,54916888.8598133,1.0,62494837.11496,1.0,62494837.11496,47456587.0038133,1.0,53818394.52368,1.0,53818394.52368,0.261602,0.287655,47728133.3333333,50268600.0,50268600.0,7460301.856,1.0,8676442.59128,1.0,8676442.59128,2.5546668,None
TLV:SCOP,SCOPE METALS GROUP,Industrials,Israel,0.0065903,87553453.0070067,0.25,23343495.1804,33199644.47464,1.0,1036555655.0208001,3.0,48573752.7488,2.0,162775855.28,1.0,48573752.7488,162775855.28,1036555655.0208001,87553453.0070067,0.25,23343495.1804,1036555655.0208001,3.0,48573752.7488,2.0,48573752.7488,1036555655.0208001,0.5598325,0.5598325,18.92044,18.92044,18.92044,0.4285446,18.92044,4.0935618,4.0634773,154799687.8453039,157075000.0,151424733.3333333,157075000.0,0.07029,0.0310356,0.5,2066.2193496,25000.0,688.7745584,0.26204,0.42759,0,7.114,13540,0.0005254,3.255769,11461000,78392000,6.8398918,524,624367959,47793351678,149603.0534351,0.879,0.043,-0.1580669,-0.0315547,-0.1580669,-0.0315547,0.6197333,8.122314,0.0243613,1.8108118,30.5299725,30.5299725,15674627.07816,0.5,16378119.9114,0.5,39.8330344,38.1220777,38.1220777,2.8027761,1.0,2.6600285,1.0,2.6600285,1.6319594,ILS,ILS,0.3098132,0.3098132,200.0,400.0,400.0,600.0,13540,6420,15000,11496.86,17.7712871,110.9034268,-9.7333333,1.6596737,20.899515,0.2272902,0.1666667,2.7598888,2.0,1.9834018,1.0,0.8711442,1.0,0.0412224,0.5,0.0391564,1.0,1.3259982,0.5,10.5651201,4.0,2.7698888,0.8811442,0.0491564,10.5751201,6.6725044,478884851.9340534,1.0,752337982.3520001,1.5,752337982.3520001,126697385.2425333,1.0,137894777.8422133,1.0,137894777.8422133,0.1645637,0.4522523,678939666.6666666,705567266.6666666,705567266.6666666,704374933.38304,2.0,363663877.05912,1.0,363663877.05912,9.0740371,None
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,Israel,0.0073078,17621165066.666668,4.0,231018466.6666667,3786911866.6666665,2.0,4932553000.0,1.0,518108000.0,2.0,2000980000.0,1.0,518108000.0,2000980000.0,4932553000.0,17621165066.666668,4.0,231018466.6666667,4932553000.0,1.0,518108000.0,2.0,518108000.0,4932553000.0,1.4000459,1.4000459,28.6362571,22.7776864,27.9039358,0.0137978,9.3013119,13.2215881,13.242188,520729647.7176868,519107000.0,467660733.3333333,519107000.0,0.05252,7.1912221,140.0,66.5152051,1000.0,24.5873157,0.18524,0.44427,6.76,5.377,49480,0.0001087,3.0681297,44200200,259054000,5.8609237,16676,6906326905,6805821242,15534.5406572,0.139,0.207,0.0344258,0.0964432,0.0344258,0.0964432,0.1128564,3.6094113,0.1793608,4.485101,247.2515969,247.2515969,83387033.3333333,0.5,133345500.0,0.5,82.822552,51.7927257,51.7927257,2.4968309,1.0,2.6008188,1.0,2.6008188,1.6137054,USD,ILS,1.0,0.3098132,46.0,44.0,44.0,44.0,49480,38280,51380,45328.95,9.1576134,29.2580982,-3.6979369,1.7099237,24.9954141,1.4075433,1.0,1.3870511,1.0,0.0154955,1.0,0.0121589,1.0,0.1048513,0.1666667,0.5282779,1.0,1.1712945,1.0,2.3057052,2.0,1.3970511,0.0221589,0.5382779,2.3157052,1.8563782,14856146000.0,2.0,8401035733.333333,1.0,8401035733.333333,4224542933.3333335,2.0,2328376533.3333335,1.0,2328376533.3333335,0.1616719,0.322519,564052600.0,571275333.3333334,571275333.3333334,10600534800.0,2.0,6059170066.666667,1.0,6059170066.666667,0.9403378,None
