Symbol,Name,Sector,Value,Close,Grade
LOGN.SW,LOGITECH N,Technology,-4.02154,92.48,1.6106
ADEN.SW,ADECCO N,Industrials,-1.91006,50.72,1.2033
UBSG.SW,UBS GROUP N,Financial Services,1.48659,15.32,1.1652
SCMN.SW,SWISSCOM N,Communication Services,-1.74157,537.4,1.117
HOLN.SW,HOLCIM N,Basic Materials,-1.28431,47.34,1.0409
ZURN.SW,ZURICH INSURANCE N,Financial Services,-0.00049,400.4,0.9019
SLHN.SW,SWISS LIFE HOLDING AG N,Financial Services,0.44774,477.4,0.7377
NOVN.SW,NOVARTIS N,Healthcare,-1.34303,81.15,0.731
ROG.SW,ROCHE GS,Healthcare,-1.26009,358.65,0.6862
GEBN.SW,GEBERIT N,Industrials,-1.04552,760.0,0.6459
PGHN.SW,PARTNERS GROUP N,Financial Services,-1.03803,1590.0,0.6022
BAER.SW,JULIUS BAER N,Financial Services,3.01346,62.78,0.575
SOON.SW,SONOVA N,Healthcare,-0.84128,363.5,0.5539
UHR.SW,SWATCH GROUP I,Consumer Cyclical,-2.08134,266.6,0.4926
CLN.SW,CLARIANT N,Basic Materials,-2.15356,19.2,0.4795
KNIN.SW,KUEHNE+NAGEL INT N,Industrials,-1.72776,342.0,0.4495
ABBN.SW,ABB LTD N,Industrials,-1.32189,33.61,0.4013
SREN.SW,SWISS RE N,Financial Services,0.14538,82.44,0.3236
SIKA.SW,SIKA N,Basic Materials,-0.61998,324.4,0.3177
NESN.SW,NESTLE N,Consumer Defensive,-0.29001,114.82,0.2966
GIVN.SW,GIVAUDAN N,Basic Materials,-0.1608,4547.0,0.2788
STMN.SW,STRAUMANN N,Healthcare,0.04256,1780.0,0.2545
AMS.SW,AMS,Technology,1.16062,17.51,0.2399
TEMN.SW,TEMENOS N,Technology,0.26546,135.65,0.2276
LONN.SW,LONZA N,Healthcare,1.03917,769.6,0.19
CFR.SW,RICHEMONT N,Consumer Cyclical,-1.60946,104.8,0.1633
CSGN.SW,CS GROUP N,Financial Services,1.6544,9.66,0.1471
SCHP.SW,SCHINDLER PS,Industrials,-0.77636,289.4,0.1333
SGSN.SW,SGS N,Industrials,-0.45947,2871.0,0.1247
ALC.SW,ALCON N,Healthcare,0.38032,77.34,0.0882
