"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,Israel,0.0011927,598369897.3211733,4.0,8698767.87158,50471774.6883933,1.0,162567147.2866,1.0,33742034.129,2.0,319185226.0593,1.5,33742034.129,319185226.0593,162567147.2866,598369897.3211733,4.0,8698767.87158,162567147.2866,1.0,33742034.129,2.0,33742034.129,162567147.2866,0.2602355,0.2602355,7.4917615,7.4917615,7.4917615,0.23745,7.4917615,2.0006366,1.908023,76333714.0458015,83401000.0,52658333.3333333,83401000.0,0.10378,2.4387593,36.9075,2.2439886,20.109375,1.5965093,0.12635,0.67767,0,5.462,4057,0.0013463,1.7244722,10111500,55235000,5.4625921,344,138576950,12637992596,160566.8604651,360.511,0.238,0.8811927,0.0458304,0.8811927,0.0458304,270.6035482,164.7503186,0.1899576,4.6084124,0.0276854,0.0276854,15664607.7503533,1.0,21787696.0124,1.0,8.8464999,6.3603306,6.3603306,1.1660566,1.0,1.0736591,1.0,1.0736591,1.0371752,ILS,ILS,0.3054407,0.3054407,395.589,148.346,79.1177,98.8971,4057,1796,4486,3161.63,28.3198856,125.8908686,-9.5630852,1.6810409,22.5667838,1.8865636,1.0,7.7383061,4.0,0.2054785,1.0,0.1769313,1.0,2.3151708,2.0,0.801833,1.0,1.8011516,1.0,3.754524,2.0,7.7483061,0.1869313,0.811833,3.764524,5.7564151,137253627.09782,1.0,216769798.67464,1.5,216769798.67464,63741014.65578,1.0,104725872.47167,1.5,104725872.47167,0.2556584,0.4221939,140049533.3333333,156114466.6666667,156114466.6666667,73512612.44204,1.0,74695950.80198,1.0,74695950.80198,10.3127675,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,0.4619984,11426332.9598667,1.0,1411848.7289667,4451513.1245133,1.0,16759531.209,1.0,9956755.9386,1.0,35824528.8216,1.0,9956755.9386,35824528.8216,16759531.209,11426332.9598667,1.0,1411848.7289667,16759531.209,1.0,9956755.9386,1.0,9956755.9386,16759531.209,0.2150303,0.2150303,6.1074384,6.1074384,6.1074384,0.0050619,6.1074384,0.2807,0.2798561,42261891.1860718,42516000.0,29734000.0,42516000.0,0.5941,0.0143892,0.1,1.5694447,2.75,0.726978,0.10928,0.73756,0,0.121,74.5,0.0016242,0.5746501,123048000,32598000,0.264921,37,11791584,27774477,881027.027027,11.648,0.14,0.6489507,0.7140446,0.6489507,0.7140446,8.8982377,30.079914,0.2835111,5.5745765,0.6863649,0.6863649,-3156220.5666667,0.5,-7463748.9452,0.5,26766.7210152,157984.7438206,157984.7438206,0.1575948,1.0,0.1610201,1.0,0.1610201,0.4022731,ILS,ILS,0.3054407,0.3054407,10.0,10.0,0,0,74.5,38.4,121.4,80.0055,-6.8814019,94.0104167,-38.6326194,0.8698795,0.8708795,7.3752733,1.0,7.2153195,1.0,1.7016308,1.0,0.4650659,1.0,7.6001255,1.0,4.3265831,1.0,3.2983629,1.0,3.1365396,1.0,7.2253195,0.4750659,4.3365831,3.1465396,5.1859296,54141827.9633133,1.0,61612826.03446,1.0,61612826.03446,46786815.9073133,1.0,53058837.05468,1.0,53058837.05468,0.261602,0.287655,47728133.3333333,50268600.0,50268600.0,7355012.056,1.0,8553988.97978,1.0,8553988.97978,2.5053599,None
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,Israel,0.4944736,68846557.7698467,1.0,6232843.2869133,29545238.1855733,2.0,85129988.3784,1.0,10893542.5655,1.0,67372276.9618,1.0,10893542.5655,67372276.9618,85129988.3784,68846557.7698467,1.0,6232843.2869133,85129988.3784,1.0,10893542.5655,1.0,10893542.5655,85129988.3784,0.1799046,0.1799046,8.068471,8.068471,8.068471,0.2267033,8.068471,0.873255,0.868126,58054058.0622595,58736000.0,36654266.6666667,58736000.0,0.12796,7.4517967,75.703125,0.3396331,2.75,2.6407966,0.12477,0.69876,0,6.28,5067,0.0012394,2.503335,4082590,35665000,8.735876,47,50100485,6318493987,758829.787234,1.472,0.369,0.439933,0.0914062,0.439933,0.0914062,1.2139833,11.2680908,0.2996015,5.723587,6.6462786,6.6462786,12583505.2331733,1.0,15137641.092,1.0,3.9814411,3.3096626,3.3096626,1.6482472,2.0,0.8952896,1.0,0.8952896,0.9471974,ILS,ILS,0.3054407,0.3054407,538.874,221.099,293.937,220.094,5067,2852,5510,4140.45,22.3780024,77.6647966,-8.0399274,1.6666667,21.4334705,2.3001258,1.0,2.1403436,1.0,16.0195001,0.5,0.047191,1.0,24.1662471,2.0,12.5436486,1.0,2.1663978,1.0,2.0470451,1.0,2.1503436,0.057191,12.5536486,2.0570451,2.1036944,40099558.3096533,1.0,45368023.4931,1.0,45368023.4931,44789050.4648933,2.0,23975689.92278,1.0,23975689.92278,0.340115,0.5543578,62437400.0,68608400.0,68608400.0,17705033.0772067,1.0,21392333.57032,1.0,21392333.57032,13.6824873,None
TLV:PLRM,PALRAM INDUSTRIES,Industrials,Israel,8.3958112,486683204.3795667,1.0,39191605.2848333,168555821.2779333,1.0,554115245.905,1.0,70166448.4854,1.0,1184443444.3926,1.5,70166448.4854,1184443444.3926,554115245.905,486683204.3795667,1.0,39191605.2848333,554115245.905,1.0,70166448.4854,1.0,70166448.4854,554115245.905,0.2168629,0.2168629,4.896708,4.896708,4.896708,0.2248374,4.896708,1.0708751,1.0544308,378921585.5675984,390559000.0,258678466.6666667,390559000.0,0.12663,0.4777509,4.75,0.2865104,2.75,0.2979638,0.12092,0.64848,0,10.601,5199,0.002039,1.6970708,25725500,229722000,8.929739,1594,393315471,40788877533,144116.6875784,-0.582,-0.028,14.5787807,0.1288583,14.5787807,0.1288583,3.2081952,18.1614354,0.0112146,1.3089889,1.5263124,1.5263124,34706585.31553,0.5,110454076.8154,1.0,11.3325891,3.5608959,3.5608959,0.8144844,1.0,1.5115003,2.0,1.5115003,1.2304309,ILS,ILS,0.3054407,0.3054407,233.232,77.7439,38.8719,38.872,5199,2849,5480,4018.13,29.3885464,82.4850825,-5.1277372,1.786393,32.4984059,2.4321198,1.0,2.5059298,1.0,0.502902,2.0,0.0700497,1.0,0.4992536,1.0,0.1674211,0.5,7.6303906,3.0,2.8724309,1.0,2.5159298,0.0800497,0.1774211,2.8824309,2.6991803,401506157.7706534,1.0,456878667.4024067,1.0,456878667.4024067,206574676.81376,1.0,362266751.01627,1.5,362266751.01627,0.2535779,0.2936872,550612133.3333334,683407133.3333334,683407133.3333334,165240690.0964133,1.0,182523929.9296333,1.0,182523929.9296333,11.9773547,None
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,Israel,10.1298839,114040296.7995267,1.0,15284598.7941267,66105818.0060333,1.0,353262328.6362,3.0,17311767.9946,1.0,296681271.6054,1.0,17311767.9946,296681271.6054,353262328.6362,114040296.7995267,1.0,15284598.7941267,353262328.6362,3.0,17311767.9946,1.0,17311767.9946,353262328.6362,0.4569393,0.4569393,12.493906,12.493906,12.493906,0.5626337,12.493906,2.1338087,2.1155106,83971823.0747209,85412000.0,80477533.3333333,85412000.0,0.14702,0.634109,4.75,4.0185734,27.4725,1.6009008,0.18707,0.64763,0,24.612,30760,0.0008001,2.0583432,2309420,56678000,24.5420928,343,176106747,21690768115,165241.9825073,1.103,0.267,-0.0500289,-0.0343541,-0.0500289,-0.0343541,0.8147428,9.2763103,0.1916615,4.6279159,15.334786,15.334786,21003670.4609267,1.0,18818506.9677,1.0,8.3845701,9.3581679,9.3581679,0.2907175,1.0,0.1412277,0.5,0.1412277,0.3768027,ILS,ILS,0.3054407,0.3054407,1039.22,783.479,1536.81,762.157,30760,24000,35050,31189,-1.3754849,28.1666667,-12.2396576,1.2235294,3.3549533,4.4915979,1.0,4.5901324,1.0,0.5092574,1.0,0.6453402,1.0,0.1302044,1.0,0.5861368,4.0,3.9166891,1.0,8.2584092,2.0,4.6001324,0.6553402,0.5961368,8.2684092,6.4342708,123305270.2780533,1.0,199353997.57762,1.5,199353997.57762,94568370.7236733,1.0,102962980.7461933,1.0,102962980.7461933,0.1868393,0.2681358,215633333.3333333,237727466.6666667,237727466.6666667,27501106.8448933,1.0,43655020.41529,1.5,43655020.41529,17.4584405,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,11.590192,205558679.2319933,1.0,18196894.4177733,118927612.7148,2.0,216348534.8612,1.0,32916427.9169,1.0,259141998.694,1.0,32916427.9169,259141998.694,216348534.8612,205558679.2319933,1.0,18196894.4177733,216348534.8612,1.0,32916427.9169,1.0,32916427.9169,216348534.8612,0.3204073,0.3204073,4.495364,4.495364,4.495364,0.1942354,4.495364,1.385479,1.385487,163806880.952381,163805000.0,107751333.3333333,163805000.0,0.15214,0.477474,4.75,0.4194206,2.75,0.3506782,0.06082,0.69797,0,1.51,693.7,0.0021767,1.7571835,66357000,107767000,1.6240487,402,226953602,13758005269,268077.1144279,0.345,-0.042,1.3229763,0.1046195,1.3229763,0.1046195,0.5894941,7.9278517,-0.0053451,0.2494655,7.6258002,7.6258002,29804720.24158,1.0,15706524.39575,0.5,7.6146865,14.4496387,14.4496387,1.5147793,1.0,1.3598804,1.0,1.3598804,1.1671391,ILS,ILS,0.3054407,0.3054407,60.0,45.2714,25.0,38.0,693.7,657.5,1080,869.939,-20.2587768,5.5057034,-35.7685185,0.1713609,0.1723609,5.0250036,3.0,1.7380805,1.0,0.0,1.0,0.0,1.0,0.0079437,1.0,0.0019859,1.0,0.9695961,1.0,2.5573127,2.0,1.7480805,0.01,0.0119859,2.5673127,2.1576966,184280865.56146,1.0,190619818.9475533,1.0,190619818.9475533,147588783.3382933,2.0,80883996.11956,1.0,80883996.11956,0.272681,0.5069585,-14053066.6666667,47142866.6666667,47142866.6666667,110486473.8923133,1.0,109735822.8279933,1.0,109735822.8279933,9.021926,None
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,Israel,15.4151232,505321419.8834134,4.0,8403854.6943733,97477815.5674533,2.0,138027125.1265,1.0,12878296.2341,1.0,343459056.64935,1.5,12878296.2341,343459056.64935,138027125.1265,505321419.8834134,4.0,8403854.6943733,138027125.1265,1.0,12878296.2341,1.0,12878296.2341,138027125.1265,0.2348839,0.2348839,13.213042,13.213042,13.213042,0.3721307,13.213042,1.9832265,1.9658617,54483900.0462036,55438000.0,53583866.6666667,55438000.0,0.0933,10.7057469,156.856875,0.2465518,2.75,3.6828662,0.15461,0.62624,0,3.159,4252,0.0007429,1.5405624,13190300,42163000,3.1965156,181,106161716,16816437948,232944.7513812,0.05,0.098,0.3119792,0.1448205,0.3119792,0.1448205,0.1154948,3.6484526,0.1097051,3.5621765,114.4037821,114.4037821,5695624.0023967,0.5,16568630.7715,1.0,18.6391721,6.4073922,6.4073922,0.2563259,2.0,0.2608769,2.0,0.2608769,0.5117611,ILS,ILS,0.3054407,0.3054407,30.0551,60.1101,37.5688,105.219,4252,3195,4725,3759.55,13.0986421,33.0829421,-10.010582,1.3816993,6.9579501,28.5224311,2.0,28.0300199,2.0,1.7172807,2.0,1.3369176,1.0,1.3621106,1.0,0.6431204,1.0,28.2278355,2.0,30.2138317,2.0,28.0400199,1.3469176,0.6531204,30.2238317,29.1319258,348434288.57944,2.0,300073923.63658,1.5,300073923.63658,195195951.8776667,2.0,164775178.1069,1.5,164775178.1069,0.1429171,0.1781568,483274066.6666667,555184800.0,555184800.0,12599856.49198,1.0,14318001.1549067,1.0,14318001.1549067,26.6379331,None
TLV:BRAN,BARAN GROUP LTD,Industrials,Israel,25.0811878,29317628.8666117,0.25,2275573.9404267,122247.5494967,0.25,116676209.3151,1.0,5836971.777,1.0,8809062.50835,1.5,5836971.777,8809062.50835,116676209.3151,29317628.8666117,0.25,2275573.9404267,116676209.3151,1.0,5836971.777,1.0,5836971.777,116676209.3151,0.157302,0.157302,21.47436,21.47436,21.47436,0.1333399,21.47436,2.305161,2.0628355,33029648.9996025,39974000.0,30669333.3333333,39974000.0,0.05003,0.0216367,0.95,0.2134328,2.75,0.0960331,0.16766,0.5184,0,0.39,804.5,0.0004848,1.4333391,19911500,19110000,0.9597469,769,60130810,5093492753,24850.4551365,2.039,0.21,2.3692467,-0.0768373,2.3692467,-0.0768373,2.1215617,14.8155816,0.1382907,3.9687454,10.1219589,10.1219589,783597.9344933,0.5,8968044.3927,1.0,76.7368162,6.7050081,6.7050081,2.3264538,1.0,3.270663,2.0,3.270663,1.8094974,ILS,ILS,0.3054407,0.3054407,100.0,200.0,100.0,0,804.5,702.7,1100,912.089,-11.7958883,14.4869788,-26.8636364,0.5124591,0.5134591,1.4570246,1.0,1.6245241,1.0,1.7351891,0.5,0.9518626,1.0,1.1462275,1.0,1.28347,1.0,1.8055473,1.0,8.5994149,4.0,1.6345241,0.9618626,1.29347,8.6094149,5.1219695,102165658.3429133,1.0,103969611.4798267,1.0,103969611.4798267,31382789.7994867,1.0,58943915.74193,1.5,58943915.74193,0.1561411,0.1990259,117394333.3333333,141426666.6666667,141426666.6666667,70157061.2745533,1.0,64046577.53206,1.0,64046577.53206,7.1859784,None
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,Israel,42.1702579,1040747787.8537934,1.0,90712874.2184267,202281361.6091333,2.0,1339374574.1792,1.0,442774780.1782,2.0,839295606.11295,1.5,442774780.1782,839295606.11295,1339374574.1792,1040747787.8537934,1.0,90712874.2184267,1339374574.1792,1.0,442774780.1782,2.0,442774780.1782,1339374574.1792,0.4419727,0.4419727,7.663416,7.663416,7.663416,0.275594,7.663416,2.590748,2.5603432,766204757.014855,784189000.0,493529600.0,784189000.0,0.16529,0.4378906,4.75,1.6986823,8.9375,0.7682877,0.30877,0.45237,0,5.538,4205,0.001317,3.7042856,93227200,724812992,7.7746944,318,1938450813,120849516754,2279286.1383648,3.468,1.006,0.4938631,-0.0330568,0.4938631,-0.0330568,2.7244658,16.7559559,0.7462358,8.8884941,2.8128142,2.8128142,123022411.82714,1.0,399328131.40845,1.5,15.7568916,4.8542806,4.8542806,8.4972982,2.0,6.0706445,2.0,6.0706445,2.4648678,ILS,ILS,0.3054407,0.3054407,200.0,240.0,125.0,100.0,4205,2091,4600,4122.815,1.9934195,101.0999522,-8.5869565,1.6851335,22.8984404,2.652706,2.0,1.4881019,1.0,0.135466,1.0,0.0656773,1.0,2.3214636,1.0,1.8174228,1.0,0.2675135,0.3333333,0.9024154,1.0,1.4981019,0.0756773,1.8274228,0.9124154,1.2052587,3162170022.07212,2.0,1670526641.061087,1.0,1670526641.061087,565301787.5526534,2.0,577206013.0317401,1.5,577206013.0317401,0.365051,0.8671001,-481773200.0,-252343133.3333333,-252343133.3333333,1192789672.60824,1.0,1127955159.8837466,1.0,1127955159.8837466,8.1927818,None
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,Israel,64.6794681,3889963133.3333335,0.0,136319200.0,980383866.6666666,2.0,4491324000.0,0.0,425812000.0,0.0,2199609000.0,1.0,425812000.0,2199609000.0,4491324000.0,3889963133.3333335,1.0,136319200.0,4491324000.0,1.0,425812000.0,2.0,425812000.0,4491324000.0,0.2816163,0.2816163,12.828467,12.828467,12.828467,0.1310988,12.828467,1.3906715,1.3682506,939348967.9332309,969638000.0,706866600.0,969638000.0,0.0474,0.0346687,0.0,0.2212149,4.0,0.1020945,0.15476,0.67248,0,1.644,2106,0.0007806,1.150071,91404896,212906000,2.3292625,906,1264203751,58880699164,234995.584989,6.066,0.947,-0.0567513,-0.0530469,-0.0567513,-0.0530469,4.5353122,21.5462724,0.6969883,8.5985823,2.8285742,2.8285742,-94581866.6666667,0.5,365727500.0,0.5,7481.5366263,3.4566822,3.4566822,4.7612201,2.0,4.7789231,2.0,4.7789231,2.1870748,USD,ILS,1.0,0.3054407,109.403,68.924,47.043,43.7787,2106,1186,2237,1690.525,24.5766848,77.5716695,-5.8560572,1.7507136,28.7932469,2.8526142,2.0,2.845387,2.0,0.1161917,2.0,0.0387622,1.0,2.9261383,1.0,29.5816255,8.0,1.1176072,1.0,1.9986835,2.0,2.855387,0.0487622,29.5916255,2.0086835,2.4320352,10441066933.333334,2.0,3784460177.7777777,0.6666667,3784460177.7777777,3070499466.6666665,2.0,2516968300.0,1.5,2516968300.0,0.2125159,0.2691765,177794400.0,5062000.0,5062000.0,3685283733.3333335,1.0,2665807600.0,0.6666667,2665807600.0,4.0091922,None
