Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:SLCL,SILVER CASTLE,Financial Services,Israel,200.2924959,-0.27619454123281495, ,90705.51294,1.0,-1628898.12974,-223275334.37776,0.125,148474.5633,1.0,-2931287.2848,0.25,-459072930.456,0.25,-2931287.2848,-459072930.456,148474.5633,90705.51294,1.0,-1628898.12974,148474.5633,1.0,-2931287.2848,0.25,-2931287.2848,148474.5633,4.1798629,4.1798629,0.004767886787002492,136704.3296453,136704.3296453,136704.3296453,14.4418908,1.44418908e-12,136704.3296453,0.7170942535509348,-0.4465814,215472.3269146,1.0,-4452242.0609203,-4103000.0,-4364066.6666667,-4103000.0,0.0,-1398.062297,0.025,124999.8993372,0.025,41200.6133467,1.0,0.01,0.53755,0.5843569953255788,0.0,0.0,200.6,0.0,10000.0,1.0,100000000,-2532000,-0.02532,14,2144253,2144253,-180857.1428571,1.927045,2.9371138,1.927045,2.9371138,1.927045,2.9371138,1.927045,14.1318047,0.17597603288867655,2.9371138,17.3880097,0.5158979557023822,70939.873311,70939.873311,0.21700907838635927,-2370421.96888,0.5,-2233775.2038,0.5,110547.6586729,95992.3555325,95992.3555325,9.599235553250001e-09,5.8022573,1.0,1.2672996,1.0,1.2672996,1.126744,0.05395613621228368,ILS,ILS,0.2894241,0.2894241,0.0,0.0,0.0,0.0,200.6,144.3,1018.0,320.094,-37.330909,39.015939,-80.2946955,0.1288772,0.1298772,0.0019433184278035431,1.694382,1.0,1.8015109,1.0,0.2390835,1.0,0.2943476,1.0,9.4417699,6.0,1.8463808,1.0,0.3548252,0.5,0.3936193,1.0,1.8115109,0.3043476,1.8563808,0.4036193,1.1075651,0.008133179826011012,2214190.8397,1.0,1785630.92736,1.0,1785630.92736,680204.51982,1.0,789548.9448,1.0,789548.9448,1e-06,6.438308864862407e-07,1e-06,2.5982723100067284e-07,-2134600.0,-1740400.0,-1740400.0,1533986.31988,1.0,996081.98256,1.0,996081.98256,1e-05,3.1437540352244377e-07,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,0.0254205,-0.043821455231790124, ,1749051200.0,4.0,658540200.0,182741650.0,0.25,1556289000.0,3.0,2778546000.0,2.0,6920662500.0,1.5,2778546000.0,6920662500.0,1556289000.0,1749051200.0,4.0,658540200.0,1556289000.0,3.0,2778546000.0,2.0,2778546000.0,1556289000.0,5.0715785,5.0715785,0.005785049102781797,3.8153318,3.8153318,3.8153318,3.7304205,3.7304205e-13,3.8153318,2.0013649284327617e-05,34.3416166,33.7391734,0.00015658239683545133,79395388.087312,82181000.0,74594866.6666667,82181000.0,2.67805,0.5933795,0.35,8515.3550985,2500.0,2839.543176,0.06891992485901756,0.23854,0.60451,0.6571475160343515,0.0,9.414,12250.0,0.0007685,1.8137418,0.00018137418,53879100,1389272960,25.7850068,228,2630903560,193520421752,6093302.4561404,2.55,0.27,0.6196997,0.1634262,0.6196997,0.1634262,2.0674249,14.6285428,0.18216165475922638,0.2433566,5.1831182,0.1537818375810896,1.8454512,1.8454512,5.645339432216071e-06,335489733.3333333,2.0,236529000.0,1.0,7.8419793,11.122964,11.122964,1.1122964e-12,0.5398159,0.5,1.663645,2.0,1.663645,1.2908236,0.061813379070694306,USD,ILS,1.0,0.2894241,350.0,350.0,200.0,200.0,12250.0,167.6,23330.0,16576.627,-26.1007683,7209.0692124,-47.4924989,1.043277,1.2894303,0.01929340687478827,2.1457694,1.0,5.1666526,2.0,0.4936167,0.1666667,4.4188784,1.0,0.5049287,0.3333333,0.443129,0.5,1.2154864,0.5,4.2978746,1.0,5.1766526,4.4288784,0.453129,4.3078746,4.7422636,0.03482385156515528,6260077600.0,2.0,6341669200.0,1.5,6341669200.0,1367501533.3333333,1.0,3121475200.0,1.5,3121475200.0,0.5381411,0.3464718614676808,0.9901387,0.25726499672760594,301916066.6666667,683415466.6666666,683415466.6666666,2861995733.333333,2.0,1650503200.0,1.0,1650503200.0,8.5025566,0.2672994662097417,None
TLV:SPNS,SAPIENS INTL CP NV,Technology,Israel,0.1841841,-0.003862732933240358, ,1642919200.0,0.0,38583133.3333333,105272266.6666667,2.0,351443000.0,0.0,37337000.0,0.0,71559000.0,1.0,37337000.0,71559000.0,351443000.0,1642919200.0,4.0,38583133.3333333,351443000.0,1.0,37337000.0,1.0,37337000.0,351443000.0,2.9281036,2.9281036,0.003340029756816768,30.2782151,30.2782151,30.2782151,2.29938,2.2993800000000003e-13,10.0927384,5.294232251466723e-05,16.7463679,17.7996773,8.260771837793676e-05,72866251.7758075,63700000.0,68143666.6666667,63700000.0,0.10927,0.0979937,0.0,1106.6054558,10000.0,368.9385732,0.008954686428947312,0.21964,0.48936,0.5319708663985215,0.0,0.65,6936.0,9.37e-05,2.8183931,0.00028183931000000005,54811000,51262000,0.9352502,4044,1373746480,107872645287,12676.0633037,0.416,0.074,0.4377361,0.1845437,0.4377361,0.1845437,0.421434,6.7417949,0.08395207450405198,0.1016359,3.438039,0.10200576847648422,71.8456838,71.8456838,0.0002197800038227331,69158000.0,1.0,68787000.0,1.0,19.8638839,19.9710189,19.9710189,1.9971018900000002e-12,1.6516874,2.0,1.54707,2.0,1.54707,1.2448127,0.05961006546294511,USD,ILS,1.0,0.2894241,37.0,37.0,14.0,22.0,6936.0,6640.0,11900.0,8477.86,-18.1869009,4.4578313,-41.7142857,0.1125475,0.1135475,0.0016989814161455807,4.4633824,2.0,18.3894076,8.0,0.0304151,0.0833333,0.0047458,1.0,0.7366777,2.0,0.1914389,0.5,1.8423903,1.0,7.5762521,4.0,18.3994076,0.0147458,0.2014389,7.5862521,12.9928299,0.09541021293057418,1314706000.0,2.0,1061623714.285714,1.5,1061623714.285714,723710133.3333334,2.0,597622071.4285715,1.5,597622071.4285715,0.1351697,0.08702642777707922,0.1624759,0.04221566320134223,120870533.3333333,135786428.5714286,135786428.5714286,293293533.3333333,1.0,205292571.4285714,0.6666667,205292571.4285714,17.7786461,0.558916904177022,None
TLV:SHOM,SHOHAM BUSINESS,Industrials,Israel,0.1883083,-0.0010142114872431218, ,15450538.97464,1.0,5692451.08362,-111578238.77368,0.5,59204015.0478,3.0,15826288.6362,2.0,-574237481.1376001,0.375,15826288.6362,-574237481.1376001,59204015.0478,15450538.97464,1.0,5692451.08362,59204015.0478,3.0,15826288.6362,2.0,15826288.6362,59204015.0478,3.4169409,3.4169409,0.0038976367787274565,16.204546,16.204546,16.204546,1.172483,1.1724829999999998e-13,16.204546,8.500233202673328e-05,4.0371768,4.0371797,1.8736418536010382e-05,57709082.8374794,57709000.0,42808400.0,57709000.0,0.40098,3.7744482,10.0,1030.088875,2500.0,344.7557677,0.008367733868399157,0.04894,0.4302,0.467659528209588,0.0,0.44,707.8,0.0006216,2.6644244,0.00026644244,38741600,27341000,0.7057272,11,232982103,7994692582,2485545.4545455,0.993,0.804,0.3302124,0.2025085,0.3302124,0.2025085,0.8273031,9.3456203,0.11637616144510426,0.6536271,8.334721,0.24728911470814935,19.5871939,19.5871939,5.991833221606298e-05,-81404580.0624,0.5,-112107267.4386,0.5,34940.2717927,207820.6957087,207820.6957087,2.078206957087e-08,8.2395591,2.0,4.366889,1.0,4.366889,2.0907103,0.1001173733583001,ILS,ILS,0.2894241,0.2894241,29.2739,9.992,6.6526,70.113,707.8,677.6,946.9,816.887,-13.353989,4.4569067,-25.2508185,0.2242852,0.2252852,0.0033708832702845975,1.2532347,1.0,1.2298713,1.0,0.0382764,12.0,0.0095691,1.0,753.0304826,3.0,100.5586488,0.5,0.8425328,0.5,3.6051281,2.0,1.2398713,0.0195691,100.5686488,3.6151281,2.4274997,0.017825852031350377,152747543.53264,1.0,292319267.15712,1.5,292319267.15712,58641297.41764,2.0,54375639.61473,1.5,54375639.61473,0.1541404,0.09924035037534375,0.3910548,0.10160668585352192,211648666.6666667,283649866.6666667,283649866.6666667,123426894.82382,1.0,237943627.54239,1.5,237943627.54239,4.4076863,0.1385668159162847,None
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,0.0415036,0.0003341279235602537, ,2046774125.08296,4.0,64644435.62514,812934141.95084,2.0,531851804.0661001,1.0,67402820.9526,1.0,2627152770.78135,1.5,67402820.9526,2627152770.78135,531851804.0661001,2046774125.08296,4.0,64644435.62514,531851804.0661001,1.0,67402820.9526,1.0,67402820.9526,531851804.0661001,0.4494756,0.4494756,0.0005127079106637725,12.991613,12.991613,12.991613,0.4415149,4.4151489999999997e-14,12.991613,6.81486171713064e-05,2.9775951,2.9379432,1.3634898003233706e-05,285026723.1726283,292618000.0,306940466.6666667,292618000.0,0.12673,185.0197443,1400.0,1.2094368,10.0,62.1196371,0.0015077357362927588,0.00037,0.77477,0.8422328513968909,0.0,19.197,24360.0,0.0007881,2.0249751,0.00020249751,11240100,232886000,20.7192107,1165,826090436,81133710964,199902.1459227,-0.278,0.017,0.2031299,0.0555208,0.2031299,0.0555208,-0.1577175,0.2342282,0.0029167222659576882,0.0266302,1.881876,0.05583479639336617,-82.3726678,1213.9949174,0.00371367900582151,68407875.08226,1.0,60986578.0797,1.0,12.0759552,13.5454466,13.5454466,1.35454466e-12,0.5529026,2.0,0.5577972,2.0,0.5577972,0.7478582,0.03581251722367573,ILS,ILS,0.2894241,0.2894241,350.0,350.0,700.0,350.0,24360.0,23750.0,38400.0,32818.45,-25.7734597,2.5684211,-36.5625,0.0832765,0.0842765,0.0012610071319737821,9.3056141,2.0,9.2324268,2.0,0.660474,1.0,0.7294189,1.0,1.018075,1.0,1.3410578,1.0,7.15725,2.0,3.560522,1.0,9.2424268,0.7394189,1.3510578,3.570522,6.4064744,0.0470446462658818,1065463268.07032,2.0,875436414.7473001,1.5,875436414.7473001,831568886.2838,2.0,680783917.9257901,1.5,680783917.9257901,0.1769934,0.1139538176242138,0.1990077,0.05170761963881261,879303200.0,977458333.3333334,977458333.3333334,114503235.90804,1.0,126662212.4782,1.0,126662212.4782,19.7877295,0.6220775446355464,None
TLV:SRAC,S.R ACCORD LTD,Financial Services,Israel,0.2159782,0.0005326456058077121, ,115233240.668,4.0,17865011.29154,-60122415.60192,0.5,34106314.7922,1.0,43122454.3554,2.0,-261307513.432,0.375,43122454.3554,-261307513.432,34106314.7922,115233240.668,4.0,17865011.29154,34106314.7922,1.0,43122454.3554,2.0,43122454.3554,34106314.7922,4.1176367,4.1176367,0.004696906593660416,10.365853,10.365853,10.365853,1.5836026,1.5836026e-13,10.365853,5.43749685086092e-05,0.0,100000.0,0.464096719202526,0.0,1640000.0,1206133.3333333,1640000.0,0.63218,874.8999454,1400.0,63.3458803,100.0,312.9603352,0.007596011558528576,0.10021,0.62328,0.6775519078160669,0.0,4.592,4913.0,0.0009347,2.549818,0.0002549818,13545800,74497000,5.4996383,44,485230978,18661489231,1693113.6363636,0.238,0.224,0.3156603,0.2217372,0.3156603,0.2217372,0.2574151,5.3236088,0.06629213870152394,0.2234343,4.9768837,0.1476629108734916,40.269022,40.269022,0.00012318521226319963,-32020223.05916,0.5,-47132135.8368,0.5,6598.9651243,1029511.9669876,1029511.9669876,1.0295119669875999e-07,6.5140571,2.0,6.9640359,2.0,6.9640359,2.639946,0.12641849964949756,ILS,ILS,0.2894241,0.2894241,73.8238,73.8238,59.059,59.059,4913.0,4733.0,6335.0,5482.775,-10.3920916,3.8030847,-22.4467245,0.2247191,0.2257191,0.0033773756020089034,2.6418263,2.0,0.6451061,0.5,0.0241981,0.3333333,0.0374776,1.0,781.4061538,12.0,949.8820403,8.0,3.1017552,2.0,0.7628785,0.5,0.6551061,0.0474776,949.8920403,0.7728785,0.7139923,0.0052430577401610095,577538034.98412,2.0,557532288.6894599,1.5,557532288.6894599,138300572.97728,2.0,124008097.0065,1.5,124008097.0065,0.1773452,0.11418031733007968,0.447739,0.11633478458101026,337669200.0,424527800.0,424527800.0,219618731.00342,1.0,433524191.68296,1.5,433524191.68296,5.1133504,0.1607511595351649,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,0.246325,0.0005683549517447158, ,194921535.8174,1.0,16427904.8654,124739510.29708,2.0,194704853.6412,1.0,1557101.658,0.25,178082455.7806,0.6666667,1557101.658,178082455.7806,194704853.6412,194921535.8174,1.0,16427904.8654,194704853.6412,1.0,1557101.658,0.25,1557101.658,194704853.6412,0.2144633,0.2144633,0.0002446340367687542,3.0242188,3.0242188,3.0242188,0.110575,1.1057500000000001e-14,3.0242188,1.5863798378497543e-05,2.6632806,2.6215822,1.2166676981397403e-05,55913159.7478809,57664000.0,102352000.0,57664000.0,0.03199,0.8384493,10.0,6.5e-06,0.025,0.2911486,7.066608391239393e-06,0.08215,0.69791,0.7586802913360148,0.0,1.28,373.1,0.0034307,1.00259,0.000100259,66395900,21520000,0.3241164,402,144249453,7438735726,53532.3383085,0.4008608,0.026,0.4008608,0.0012018,0.4008608,0.0012018,0.4008608,6.5813569,0.08195422331915742,0.0198004,1.6571405,0.0491669495825979,7.5443115,7.5443115,2.3078474900810803e-05,16853879.25578,1.0,-11426463.468,0.5,8.558828,1262415.56231,1262415.56231,1.26241556231e-07,2.8592281,2.0,1.4609385,1.0,1.4609385,1.2096929,0.057928291508481486,ILS,ILS,0.2894241,0.2894241,60.0,45.2714,25.0,38.0,373.1,368.0,876.8,574.763,-35.0862877,1.3858696,-57.4475365,0.0200472,0.0210472,0.00031492372497764605,1.7043667,1.0,0.4218915,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.5159669,3.0,1.3955033,1.0,0.4318915,0.01,0.01,1.4055033,0.9186974,0.006746268151541403,177530524.0219,1.0,188351396.50306,1.0,188351396.50306,146446202.02744,2.0,76555568.691,1.0,76555568.691,0.108267,0.06970563858720583,0.1203395,0.031267479065005474,27331200.0,75557800.0,75557800.0,104307423.00818,1.0,167693741.71809,1.5,167693741.71809,5.5166877,0.1734310921794802,None
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,Israel,0.0360438,0.0007029415799751163,r+,2400125216.95408,4.0,41131216.5474,109124732.79316,2.0,671496906.3474001,1.0,49203254.6964,1.0,373637975.0890501,1.5,49203254.6964,373637975.0890501,671496906.3474001,2400125216.95408,4.0,41131216.5474,671496906.3474001,1.0,49203254.6964,1.0,49203254.6964,671496906.3474001,0.3250233,0.3250233,0.00037074763804763723,15.171417,15.171417,15.171417,0.2480718,2.480718e-14,15.171417,7.95829654931416e-05,2.9602297,2.8648199,1.3295535166961086e-05,272219446.8126711,289767000.0,263416133.3333333,289767000.0,0.07327,101.0059279,1400.0,0.7320426,10.0,33.9380802,0.0008237275478016228,0.4287,0.04125,0.04484183063376454,0.0,24.21,35660.0,0.0006789,6.536983,0.0006536983,5414160,170004000,31.3998847,3870,753887301,57555482677,43928.6821705,-0.103,0.056,0.400876,0.1574843,0.400876,0.1574843,0.022969,1.7655529,0.0219855143623021,0.0813711,3.1025617,0.09205223979547855,660.5168875,660.5168875,0.002020558457816916,63525464.16972,1.0,68033476.0665,1.0,11.867482,11.0811228,11.0811228,1.10811228e-12,2.1006642,1.0,4.2120095,2.0,4.2120095,2.0533181,0.09832678149672643,ILS,ILS,0.2894241,0.2894241,500.0,500.0,500.0,500.0,35660.0,34070.0,78900.0,53544.25,-33.4008787,4.6668623,-54.8035488,0.0709346,0.0719346,0.001076338524211153,1.5338139,1.0,1.5232208,1.0,1.0610434,6.0,0.204347,1.0,0.239824,1.0,0.6878618,2.0,0.5344197,0.5,0.4948309,0.5,1.5332208,0.214347,0.6978618,0.5048309,1.0190258,0.007483009421969628,588086462.91248,2.0,336781774.39046,1.0,336781774.39046,183620064.97072,2.0,157720708.19547,1.5,157720708.19547,0.2460983,0.15844568665175682,0.4119645,0.1070395953055767,20933733.3333333,-5369800.0,-5369800.0,384467346.99128,2.0,221127074.34804,1.0,221127074.34804,12.7422428,0.4005847722030953,None
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,Israel,1.6761517,0.000777870896822281, ,2727716133.333333,0.0,75542933.3333333,336304200.0,1.0,2738773000.0,0.0,101994000.0,0.0,1797093000.0,1.5,101994000.0,1797093000.0,2738773000.0,2727716133.333333,1.0,75542933.3333333,2738773000.0,1.0,101994000.0,1.0,101994000.0,2738773000.0,0.177417,0.177417,0.0002023760564227169,12.114286,12.114286,12.114286,0.1164978,1.164978e-14,12.114286,6.354652335454548e-05,3.0644224,2.9355937,1.3623994050816043e-05,173022252.7389498,187570000.0,173496666.6666667,187570000.0,0.03724,0.029598,0.0,0.3783072,10.0,0.1493817,3.6257154412475478e-06,0.12471,0.73342,0.7972823132949233,0.0,3.5,4234.0,0.0008266,1.5672359,0.00015672359,26000000,101994000,3.9228462,2303,485632819,31906112191,44287.4511507,1.376,0.005,0.2133396,0.0031383,0.2133396,0.0031383,1.0853349,10.6679408,0.13284233266224338,0.0045346,0.9233919,0.02739680974080308,11.1617954,11.1617954,3.414456242784852e-05,141506066.6666667,1.0,47386500.0,0.5,3.4318869,10.248337,10.248337,1.0248337e-12,1.6412118,1.0,0.5871859,0.5,0.5871859,0.7672806,0.036742593319017226,USD,ILS,1.0,0.2894241,80.7692,384.615,0.0,0.0,4234.0,4198.0,6350.0,5306.0,-20.2035432,0.8575512,-33.3228346,0.0334572,0.0344572,0.0005155740324746164,5.0964157,3.0,1.8644539,1.0,0.4597736,1.0,0.5337097,2.0,0.9297813,0.5,1.3621126,0.5,10.2361823,6.0,1.9345959,1.0,1.8744539,0.5437097,1.3721126,1.9445959,1.9095249,0.014022209072808179,1250248866.6666667,1.0,2134197800.0,1.5,2134197800.0,973418266.6666666,2.0,650143066.6666666,1.0,650143066.6666666,0.1477903,0.09515195986306747,0.2568793,0.06674423722039113,357812800.0,477555933.3333333,477555933.3333333,736832400.0,1.0,1144759300.0,1.5,1144759300.0,4.4408413,0.13960912756666335,None
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,Israel,0.432061,0.0008872051904806303, ,303704866.6666667,0.0,36777333.3333333,251041333.3333333,2.0,1342437000.0,0.0,59369000.0,0.0,539904000.0,1.0,59369000.0,539904000.0,1342437000.0,303704866.6666667,1.0,36777333.3333333,1342437000.0,3.0,59369000.0,1.0,59369000.0,1342437000.0,0.4743661,0.4743661,0.000541100010814207,27.615063,27.615063,27.615063,0.1449078,1.449078e-14,27.615063,0.00014485717489802906,2.570086,2.6308921,1.2209883921858438e-05,86725713.5135135,82622000.0,52807533.3333333,82622000.0,0.12901,0.1203872,0.0,12.9279781,100.0,4.3934584,0.00010663575231342758,0.00045,0.77012,0.8371779541254484,0.0,0.239,661.7,0.0003612,1.7689627,0.00017689627000000001,37333400,63489000,1.7005952,99,233439439,7131422271,641303.030303,0.411,1.0,3.0213912,0.845721,3.0213912,0.845721,1.0635978,10.5630878,0.13153665264697426,0.9614302,10.0552549,0.29833693082057344,25.9638212,25.9638212,7.942479521071465e-05,24635533.3333333,1.0,-66614000.0,0.5,9.475721,350436.0037182,350436.0037182,3.5043600371820006e-08,1.9385001,0.5,2.1164843,0.5,2.1164843,1.4558142,0.06971424678096959,USD,ILS,1.0,0.2894241,9.3749,16.071,0.0,0.0,661.7,658.0,1036.0,812.7385,-18.5838988,0.56231,-36.1293436,0.0195767,0.0205767,0.00030788375706733103,3.7942149,3.0,1.2427844,1.0,0.2545911,0.5,0.2704705,1.0,37.5605734,2.0,10.3105492,0.5,1.5700003,1.0,1.5970771,1.0,1.2527844,0.2804705,10.3205492,1.6070771,1.4299308,0.010500407005558217,1469345066.6666667,2.0,1425355800.0,1.5,1425355800.0,312065200.0,2.0,181332533.3333333,1.0,181332533.3333333,0.1416521,0.09119999711563763,0.427404,0.11105119783861159,173071866.6666667,202890000.0,202890000.0,1157279866.6666667,2.0,1153357000.0,1.5,1153357000.0,2.3566159,0.07408620745099069,None
