"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,South Africa,0.0009788,6704514284.378667,1036012655.5866667,-17947798.3253333,11196224409.78,3087449406.86,5631416011.08,3087449406.86,5631416011.08,11196224409.78,6704514284.378667,1036012655.5866667,11196224409.78,3087449406.86,3087449406.86,11196224409.78,0.019,0.019,3.1427007,3.1427007,3.1427007,0.0597742,3.1427007,0.042,0.0420667,72706386000.0,72475300000.0,31230686666.666668,72475300000.0,0.27576,2.3659733,13.921875,0.6898662,2.5,1.5984837,0.09656,0.0025,0,0,13.06,0.0,1000.0,738145984,44762898432,60.6423382,80000,3063373824,9702929408,559536.2304,1.646,0.635,269.5457618,0.5671586,269.5457618,0.5671586,68.6209405,83.0877574,0.6180397,8.1115498,0.12,0.12,1364175677.5746667,2566079476.26,2.245586,1.1937954,1.1937954,1.6043899,0.8008053,0.8008053,0.8958773,ZAR,USD,0.0689734,1.0,0.807477,0.861536,0.118795,0.162484,13.06,10.26,20.68,17.60007,-25.7957497,27.2904483,-36.8471954,0.537428,0.538428,1.7992182,2.2794188,0.0,0.0,0.2207465,0.2347288,2.3136261,2.7842385,2.2894188,0.01,0.2447288,2.7942385,2.5418287,7922881573.821334,9931219146.548,9931219146.548,3393859138.133333,5470091366.884001,5470091366.884001,0.4108832,0.6644237,22005580000.0,39328700000.0,39328700000.0,4411086198.496,4357175209.588,4357175209.588,5.6717522,None
ONEW,OneWater Marine Inc.,Consumer Cyclical,United States,0.0079023,856756600.0,18665866.6666667,16757000.0,1218937000.0,64739000.0,145217000.0,64739000.0,145217000.0,1218937000.0,856756600.0,18665866.6666667,1218937000.0,64739000.0,64739000.0,1218937000.0,0.522,0.522,0.1624633,0.1624633,0.1624633,0.5054796,0.1624633,4.272,4.2726595,148943988.7640449,148898000.0,71505266.6666667,148898000.0,0.05311,0.0484377,2.25,0.8112181,12.03125,0.4956472,0.76266,0.17957,0,252.18,40.99,6.1522323,0.0983577,10968200,64738000,5.9023358,1169,636485184,616147840,55378.956373,1.402,-0.01,8.6937384,0.3453168,8.6937384,0.3453168,3.2249346,18.2081029,0.0788292,3.0576537,0.0503772,0.0503772,111662000.0,213076000.0,5.7001055,2.9871275,2.9871275,7.1255883,2.3325776,2.3325776,1.5282778,USD,USD,1.0,1.0,1.8,0,0,0,40.99,18.01,56.775,43.7055,-6.2131768,127.5957801,-27.8027301,1.1856056,2.7774189,1.5024046,1.5749945,0.1312489,0.1040125,0.4162141,0.5809005,1.277066,1.2135196,1.5849945,0.1140125,0.5909005,1.2235196,1.404257,446174856.5333334,602884066.6666666,602884066.6666666,77876582.5333333,166050266.6666667,166050266.6666667,0.2073822,0.4898759,54494836.4,52339600.0,52339600.0,300571168.0666667,383172800.0,383172800.0,2.0599327,None
ESGR,Enstar Group Limited,Financial Services,Bermuda,0.1034845,2160909200.0,1186914933.3333333,3654403600.0,3171856000.0,2455062000.0,16485203000.0,2455062000.0,16485203000.0,3171856000.0,2160909200.0,1186914933.3333333,3171856000.0,2455062000.0,2455062000.0,3171856000.0,0.24,0.24,2.1167474,15.592667,3.8012374,1.6367809,3.8012374,0.329,0.3304472,2293949142.8571424,2273768000.0,1148514800.0,2273768000.0,0.77401,0.5695176,1.0,4.7095193,4.375,3.0036593,0.83081,0.09973,15,110.495,236.07,0.4680603,0.7582384,18597600,2401041920,129.104934,1189,761348864,5191632896,2019379.2430614,0.640498,0.762363,0.640498,0.762363,0.640498,0.762363,0.640498,8.253112,0.762363,8.9813402,1.38,1.38,1969526200.0,4222602000.0,0.3865645,0.1803032,0.1803032,2.610134,2.366475,2.366475,1.5393352,USD,USD,1.0,1.0,3.0,0,0,0,236.07,148.56,269.12,248.08986,-8.8745354,58.9054927,-12.2807669,1.4517253,9.3606637,1.4270108,1.4509438,4.8865913,439.1283879,0.2394077,0.2654605,9.6056364,8.7446774,1.4609438,439.1383879,0.2754605,8.7546774,5.1078106,19946775333.333332,21860170866.666668,21860170866.666668,5525466133.333333,6418668066.666667,6418668066.666667,0.2123075,0.4824878,9999926666.666666,8701452400.0,8701452400.0,13948194933.333334,15074117600.0,15074117600.0,1.1157322,None
PKX,POSCO,Basic Materials,South Korea,0.2182418,51717948868.89898,1495654671.5029197,38668341421.906,54437786981.71596,3285316359.928044,158995745718.90646,3285316359.928044,158995745718.90646,54437786981.71596,51717948868.89898,1495654671.5029197,54437786981.71596,3285316359.928044,3285316359.928044,54437786981.71596,0.134,0.134,16.537498,10.314147,15.7595791,0.0003508,15.7595791,0.968,0.9679466,8830896958000.744,8831871366580.0,6807866655376.0,8831871366580.0,0.06035,0.0700134,2.5,2.2206856,30.078125,1.3075884,0.04219,1.23e-05,7.21,4.49675,76.4,0.058858,0.0005101,302502016,3850527309824,12728.9310688,17397,8547365027840,22408925184,221332833.8118066,40.317,0.333,-0.1044143,-0.0508678,-0.1044143,-0.0508678,30.2116464,55.2151221,0.2370331,5.1186041,0.5216392,0.5216392,6297091532.568677,6007717509.670866,1357.3512444,1422.7308481,1422.7308481,0.7102936,0.7159564,0.7159564,0.8471421,KRW,USD,0.0008521,1.0,0.674472,1.0048,0.338661,0.105256,76.4,39.02,92.19,75.269646,1.5017395,95.7970272,-17.1276711,1.406056,7.7270869,2.5153604,2.5173838,0.2083898,0.1659989,2.3822785,2.3620436,2.0470064,2.203052,2.5273838,0.1759989,2.3720436,2.213052,2.3702179,67284765388.93487,70401209497.03827,70401209497.03827,37663597649.73596,39094364492.145546,39094364492.145546,0.1466656,0.1840355,17792259332732.0,21429536699029.332,21429536699029.332,26749875664.807053,27975507681.683044,27975507681.683044,27.9933341,None
YY,JOYY Inc.,Communication Services,Singapore,0.2559705,9603902666.666666,6411047933.333333,14533700533.333334,9136531000.0,9184798000.0,60215624000.0,9184798000.0,60215624000.0,9136531000.0,9603902666.666666,6411047933.333333,9136531000.0,9184798000.0,9184798000.0,9136531000.0,0.066,0.066,2.9666,19.29123,5.0071787,1.8530905,5.0071787,-0.868,0.0167893,-88828571.4285714,0,-1392130333.3333333,0,0.58588,1.8611371,2.5,0.1135958,1.0,1.2571292,0.87287,0.01438,2.85,18.533,54.31,0.3412447,0.1080302,78205400,-46687088,-0.5969804,7931,154206400,4299732992,-5886.6584289,1.3069323,0.881,1.3069323,2.3711186,1.3069323,2.3711186,1.3069323,11.6821139,1.2535296,11.4461138,-4.16,24038.4615385,3891179466.6666665,972794866.6666666,0.0396297,0.1585189,0.1585189,0.3249541,0.4806732,0.4806732,0.694306,USD,USD,1.0,1.0,0.51,0.51,0.51,0.31,54.31,39.11,148.88,78.47564,-30.7938107,38.8647405,-63.5209565,0.2769427,0.2779427,4.3778637,3.4211864,0.9706876,2.3318501,0.7601016,0.3563566,3.9946988,3.0345044,3.4311864,2.3418501,0.3663566,3.0445044,3.2378454,46492206200.0,30001648600.0,30001648600.0,33693254600.0,22340113533.333332,22340113533.333332,0.4061431,0.5111348,18084670466.666668,10375230800.0,10375230800.0,10964961866.666666,7646843400.0,7646843400.0,1.9639326,None
HIMX,"Himax Technologies, Inc.",Technology,Taiwan,3.0856955,794531533.3333334,24495600.0,256479466.6666667,1189968000.0,218244000.0,1252341000.0,218244000.0,1252341000.0,1189968000.0,794531533.3333334,24495600.0,1189968000.0,218244000.0,218244000.0,1189968000.0,2.038,2.038,16.791862,6.6234565,15.5208113,1.5697689,15.5208113,8.362,8.3433076,291375322.4109065,292678000.0,49551800.0,292678000.0,0.1834,0.0372158,1.0,7.0839075,30.078125,4.1156637,0.2007,0.21394,1.62,0.639,11.16,0.0572581,3.4171972,174088992,218244000,1.2536347,2000,2425587456,1867974784,109122.0,77.735,0.953,0.187082,0.1708212,0.187082,0.1708212,58.3480205,76.635876,0.7574553,8.9531908,0.07,0.07,59261000.0,246698000.0,40.930586,9.8322137,9.8322137,0.879064,0.8769467,0.8769467,0.9374543,USD,USD,1.0,1.0,0.272,0.1,0.24,0.13,11.16,3.28,17.88,13.124572,-14.9686557,240.2439024,-37.5838926,1.0794521,1.5820498,2.1424162,2.1489202,12.057868,2.0613221,5.527179,2.0265308,1.8263402,1.9688401,2.1589202,2.0713221,2.0365308,1.9788401,2.0688801,868601133.3333334,1064630800.0,1064630800.0,461451666.6666667,564848466.6666666,564848466.6666666,0.304995,0.4863762,298525266.6666667,399813066.6666667,399813066.6666667,405619133.3333333,495719000.0,495719000.0,2.5257302,None
TSM,Taiwan Semiconductor Manufactur,Technology,Taiwan,8.8120598,33681599137574.203,12272961645108.133,41090128822227.8,40691467208119.5,15523561902521.5,133515265775002.02,15523561902521.5,133515265775002.02,40691467208119.5,33681599137574.203,12272961645108.133,40691467208119.5,15523561902521.5,15523561902521.5,40691467208119.5,0.101,0.101,31.739141,25.984241,31.0197785,0.4221241,31.0197785,0.147,0.157391,871624414302.7212,748398751000.0,786245434000.0,748398751000.0,0.38149,2.092904,5.625,2.3354725,6.25,1.9970268,0.17505,6e-05,4.55,3.725,120.79,0.0308386,0.3162242,5186079744,554125950976,106.8487139,10000000,146242961408,613141381120,55412.5950976,0.112,0.198,0.2834628,0.1623678,0.2834628,0.1623678,0.1548657,4.1852979,0.1890919,4.5984704,3.3,3.3,20123957385371.734,18969108679996.5,0.0072671,0.0077095,0.0077095,0.4231253,0.5256458,0.5256458,0.7260144,TWD,USD,28.0145,1.0,0.496676,0.451263,0.439846,0.442,120.79,76.17,142.2,117.482574,2.8152482,58.5794932,-15.0562588,1.3515069,6.0941001,3.499926,2.9087838,0.0249974,0.0209551,1.7626936,2.7205959,1.8355125,1.8161544,2.9187838,0.0309551,2.7305959,1.8261544,2.3724691,69694285298262.54,83251774498439.06,83251774498439.06,48801783196118.2,54524025808420.836,54524025808420.836,0.2864652,0.3847105,428024940133.3333,525224903933.3333,525224903933.3333,20869126216907.465,28707060736292.1,28707060736292.1,1.3944829,None
WLK,Westlake Chemical Corporation,Basic Materials,United States,10.6451403,7854333333.333333,508000000.0,5739933333.333333,9079000000.0,934000000.0,24579000000.0,934000000.0,24579000000.0,9079000000.0,7854333333.333333,508000000.0,9079000000.0,934000000.0,934000000.0,9079000000.0,1.534,1.534,25.4043,10.618355,23.5560569,1.1927396,23.5560569,6.596,6.5960222,2112014204.9727106,2112000000.0,1397800000.0,2112000000.0,0.10287,0.1255237,2.5,4.043275,30.078125,2.3710025,0.26936,0.74159,7.9,3.302,86.75,0.0380634,1.7167037,128133000,930000000,7.2580834,9220,13930939392,10828882944,100867.6789588,33.8,0.673,-0.3222033,-0.0497731,-0.3222033,-0.0497731,25.2694492,50.518727,0.4923067,7.2664573,0.14,0.14,1328400000.0,1670000000.0,10.4870065,8.3418799,8.3418799,1.1761038,1.1298999,1.1298999,1.0639675,USD,USD,1.0,1.0,0.2975,0.27,0.27,0.27,86.75,59.75,106.47,91.38207,-5.0689047,45.1882845,-18.5216493,1.1558219,2.3842158,1.9323776,1.9631556,0.0,0.0,0.1375203,0.1253133,2.3934316,2.8740321,1.9731556,0.01,0.1353133,2.8840321,2.4285938,13266933333.333334,14354400000.0,14354400000.0,5855866666.666667,6483133333.333333,6483133333.333333,0.1650672,0.2440661,1851866666.6666667,2647666666.6666665,2647666666.6666665,6883133333.333333,7310666666.666667,7310666666.666667,2.1506586,None
HMY,Harmony Gold Mining Company Lim,Basic Materials,South Africa,18.5630942,1848514709.3600001,-119719429.4933333,-782599785.7600001,2438623530.4,246579905.0,-2673546930.8,246579905.0,-2673546930.8,2438623530.4,1848514709.3600001,-119719429.4933333,2438623530.4,246579905.0,246579905.0,2438623530.4,0.084,0.084,7.239819,6.530612,7.1511681,0.0552006,7.1511681,0.392,0.3920577,7613242367.346939,7611000000.0,4544000000.0,7611000000.0,0.10111,-0.0509132,0.0,0.1822749,1.0,0.1357724,0.30421,1.23e-05,0.49,0.442,3.21,0.1376947,0.0619027,609897984,3575000064,5.8616361,33093,2985270016,1951673600,108028.8902185,3.343,0.395,1.186932,0.1468037,1.186932,0.1468037,2.803983,16.9950978,0.3329509,6.0201901,2.5503607,2.5503607,313010485.6533334,535854344.6,9.5372844,5.5710475,5.5710475,0.7490932,0.6985409,0.6985409,0.8367876,ZAR,USD,0.0689734,1.0,0.076997,0.027,0.038,0.037,3.21,3.11,6.02,4.298857,-25.3289886,3.2154341,-46.6777409,0.0687285,0.0697285,2.4547807,2.4610966,1.5545292,0.2919183,0.7275891,0.7357434,1.3185762,1.3055901,2.4710966,0.3019183,0.7457434,1.3155901,1.8933433,2861959268.4666667,3429854056.4800005,3429854056.4800005,1643769470.5733335,2031004531.0800002,2031004531.0800002,0.1718922,0.2214079,1845000000.0,2108400000.0,2108400000.0,1218042654.64,1396366483.0,1396366483.0,2.9190729,None
LYB,LyondellBasell Industries NV,Basic Materials,United States,29.9260268,31561600000.0,2611666666.6666665,5502133333.333333,35356000000.0,4091000000.0,20375000000.0,4091000000.0,20375000000.0,35356000000.0,31561600000.0,2611666666.6666665,35356000000.0,4091000000.0,4091000000.0,35356000000.0,1.304,1.304,13.173448,6.815362,12.3786872,0.8726718,12.3786872,7.185,7.1816338,6421982639.387613,6428000000.0,4625266666.666667,6428000000.0,0.11571,0.1605516,2.5,4.2629743,30.078125,2.5083872,0.78745,0.2129,13.54,7.005,93.87,0.0746245,3.5056794,334353984,4083000064,12.2116088,19200,46098710528,30854184960,212656.2533333,5.575,1.085,-0.4167693,-0.1273614,-0.4167693,-0.1273614,4.0770577,20.4417252,0.7819096,9.0925655,0.1,0.1,4214933333.3333335,3871000000.0,10.9369964,11.9087343,11.9087343,2.9253666,2.8411798,2.8411798,1.68658,USD,USD,1.0,1.0,1.13,1.13,1.05,1.05,93.87,66.72,118.02,104.40429,-10.0899015,40.692446,-20.4626335,1.0584795,1.4063544,1.3684177,1.3621919,0.9155975,0.4276065,0.0928928,0.1084761,2.0349695,1.938957,1.3721919,0.4376065,0.1184761,1.948957,1.6605745,32515066666.666668,36254066666.666664,36254066666.666664,8360466666.666667,9509333333.333334,9509333333.333334,0.2128425,0.5302089,5558066666.666667,5934200000.0,5934200000.0,24029066666.666668,26614133333.333332,26614133333.333332,1.7996119,None
