"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
AEF,27762,Financial Services,United Kingdom,30970890762041.96,16654691.4666667,37559035.4,3599976.6,16909090.0,52086110.0,-123361884.0,52086110.0,-123361884.0,16909090.0,16654691.4666667,37559035.4,16909090.0,52086110.0,52086110.0,16909090.0,29.167,29.167,8.68421,8.68421,8.68421,26.742926,8.68421,0,100000,0.0,0,0,0,3.0803602,2.9530328,1.0,7.1958271,1.0,5.4238659,0.63619,1.23e-05,0,1.026,8.83,0.1161948,0.9470663,50751800,52086112,1.0262909,10000000,493190336,452198528,5.2086112,4.244,0.412,-0.0494216,1.0060938,-0.0494216,1.0060938,3.1706446,18.0563039,0.5605235,7.7368114,2.7389415,2.7389415,52086110.0,52086110.0,9.4687497,9.4687497,9.4687497,0.1042806,0.1075162,0.1075162,0.3288967,USD,USD,1.0,1.0,0.16,0.063,0.134,0.0437,8.83,6.27,9.22,8.768417,0.7023275,40.8293461,-4.2299349,1.7355932,27.3330232,11.6733981,10.3160937,0.0,0.0,0.0,0.0,0.1394153,0.097173,10.3260937,0.01,0.01,0.107173,5.2166333,483936933.6,502866846.4,502866846.4,436710935.0666667,454236845.4,454236845.4,0.2035783,0.2146673,-43110729.9333333,-43242112.6,-43242112.6,47225998.5333333,48630001.0,48630001.0,2.2729377,None
AFL,AFLAC Incorporated,Financial Services,United States,6745286.0127791,22105800000.0,4125600000.0,35633800000.0,22854000000.0,5506000000.0,149925000000.0,5506000000.0,149925000000.0,22854000000.0,22105800000.0,4125600000.0,22854000000.0,5506000000.0,5506000000.0,22854000000.0,1.774,1.774,7.090348,10.733463,7.5457374,1.6407293,7.5457374,7.605,8.2673918,4541045736.226167,3750000000.0,4480733333.333333,3750000000.0,0.24088,0.4978388,2.5,0.5704075,2.5,0.5125983,0.61488,0.09015,5.14,7.781,55.25,0.1408326,1.1698225,679667008,5504999936,8.0995544,12003,40550555648,37497229312,458635.3358327,1.284,0.137,0.2402498,0.0037105,0.2402498,0.0037105,1.0230624,10.3646549,0.1036776,3.4699011,1.64,1.64,5842666666.666667,5910000000.0,6.9404192,6.8613461,6.8613461,4.2001783,3.9560192,3.9560192,1.9899744,USD,USD,1.0,1.0,0.33,0.33,0.33,0.28,55.25,33.37,57.64,53.8782,2.5461133,65.5678753,-4.1464261,1.803049,34.3593724,1.2397643,1.2529371,0.2406595,0.2746648,0.1002597,0.1154573,0.6040061,0.6393179,1.2629371,0.2846648,0.1254573,0.6493179,0.9561275,156652600000.0,160306466666.66666,160306466666.66666,30388666666.666668,32362533333.333332,32362533333.333332,0.1343467,0.270135,-6011533333.333333,-5435733333.333333,-5435733333.333333,126263933333.33333,127943933333.33333,127943933333.33333,0.4201339,None
ALGN,"Align Technology, Inc.",Healthcare,United States,1637892980.072953,2320607266.6666665,1134006400.0,1367307200.0,3474243000.0,698449000.0,9147743000.0,698449000.0,9147743000.0,3474243000.0,2320607266.6666665,1134006400.0,3474243000.0,698449000.0,698449000.0,3474243000.0,16.003,16.003,83.20073,54.71664,79.6402187,16.626179,79.6402187,56.424,56.4239951,985382827.9455551,985383000.0,510646400.0,985383000.0,0.20104,9.0798755,15.46875,1.2696929,6.25,5.5899897,0.86681,0.06773,13.34,8.773,716.21,0.0122492,17.026756,79136600,698449024,8.825866,20395,55599230976,57763385344,34246.0909046,1.8550411,1.869,1.8550411,0.1272466,1.8550411,0.1272466,1.8550411,13.8699894,1.4335616,12.2231434,2.1,2.1,655624866.6666666,1137181000.0,84.8034201,48.8921561,48.8921561,0.6133497,0.544805,0.544805,0.7391091,USD,USD,1.0,1.0,0,0,0,0,1.2257051,297.44,733.33,607.55554,17.8838728,140.7914201,-2.3345561,1.9214481,50.3236243,2.7228387,2.8539519,0.0337294,0.0109014,4.4512412,6.9404192,1.5980979,1.3799202,2.8639519,0.0209014,6.9504192,1.3899202,2.1269361,3635279800.0,5167875266.666667,5167875266.666667,2327711066.6666665,3343385666.6666665,3343385666.6666665,0.2351521,0.3089047,581361333.3333334,571208733.3333334,571208733.3333334,1307568733.3333333,1824489600.0,1824489600.0,4.7862635,None
ALL,Allstate Corporation (The),Financial Services,United States,34825229341.893585,43737666666.666664,4791333333.333333,49710666666.666664,48615000000.0,4021000000.0,206674000000.0,4021000000.0,206674000000.0,48615000000.0,43737666666.666664,4791333333.333333,48615000000.0,4021000000.0,4021000000.0,48615000000.0,0.896,0.896,11.68573,10.077391,11.4846876,0.8012698,11.4846876,4.005,3.9905218,11185131068.164795,11266000000.0,7673600000.0,11266000000.0,0.08104,0.6624543,5.625,0.1868788,2.5,0.4535164,0.78324,0.00479,13.18,11.366,131.47,0.0864532,1.6165428,299339008,7363999744,24.6008691,41860,44472569856,39758209024,175919.7263258,0.3,0.216,0.385334,0.0378384,0.385334,0.0378384,0.3213335,5.9186286,0.1714596,4.390768,-715.737,604.411081,5273866666.666667,5531000000.0,8.4326307,8.040602,8.040602,3.7766947,3.9577991,3.9577991,1.9904218,USD,USD,1.0,1.0,0.81,0.81,0.81,0.54,131.47,86.51,140,127.04849,3.4801752,51.9708704,-6.0928571,1.6810619,22.5684744,1.2900427,1.2744049,0.6295803,0.8472106,0.3234738,0.7168293,0.5077673,0.6867046,1.2844049,0.8572106,0.7268293,0.6967046,0.9905548,121641066666.66667,130340800000.0,130340800000.0,25369666666.666668,25911933333.333332,25911933333.333332,0.1308499,0.2551795,-21872666666.666668,-22639933333.333332,-22639933333.333332,94247533333.33333,102314066666.66667,102314066666.66667,1.4503942,None
ANTM,"Anthem, Inc.",Healthcare,United States,72895175.0687836,111068200000.0,4476466666.666667,22582533333.333332,124632000000.0,4714000000.0,98619000000.0,4714000000.0,98619000000.0,124632000000.0,111068200000.0,4476466666.666667,124632000000.0,4714000000.0,4714000000.0,124632000000.0,0.636,0.636,19.84645,13.098517,19.0029584,0.7287356,19.0029584,8.711,8.7109227,9097838638.043854,9098000000.0,7998333333.333333,9098000000.0,0.03782,0.221335,5.625,0.238575,6.25,0.21497,0.92929,0.00217,28.32,18.691,377.71,0.0494851,2.6839592,244840992,4713999872,19.2533114,83400,79249866752,90823770112,56522.7802398,0.093,0.093,0.0491408,0.1376588,0.0491408,0.1376588,0.0820352,3.1141786,0.1041647,3.4774557,1.1,1.1,8105800000.0,10678000000.0,9.7769334,7.4217894,7.4217894,1.5542156,1.7126475,1.7126475,1.3096816,USD,USD,1.0,1.0,1.13,1.13,1.13,0.95,377.71,244.1,406,372.6085,1.3691314,54.735764,-6.9679803,1.650525,20.2177427,1.6450727,1.5874319,0.5963449,0.4980864,0.3438698,0.2840829,1.5826275,1.572109,1.5974319,0.5080864,0.2940829,1.582109,1.5897705,81094266666.66667,91536533333.33333,91536533333.33333,31739266666.666668,33727800000.0,33727800000.0,0.1514986,0.239766,15333800000.0,18345333333.333332,18345333333.333332,49355000000.0,57774066666.666664,57774066666.666664,2.0932257,None
APH,Amphenol Corporation,Technology,United States,15955186377.920042,8340540000.0,1153846666.6666667,3469046666.6666665,9114000000.0,1290900000.0,14519000000.0,1290900000.0,14519000000.0,9114000000.0,8340540000.0,1153846666.6666667,9114000000.0,1290900000.0,1290900000.0,9114000000.0,4.711,4.711,36.239807,29.865612,35.4430326,4.9545603,35.4430326,20.408,20.4079913,2103698203.8416307,2103700000.0,1935713333.3333333,2103700000.0,0.14164,0.7864293,5.625,0.354315,2.5,0.5808553,0.96489,0.00525,2.53,2.085,75.98,0.0274414,8.261535,597616000,1290899968,2.1600827,80000,42932236288,45155864576,16136.2496,0.361,0.277,0.1338647,0.0510235,0.1338647,0.0510235,0.3042162,5.7655795,0.2205059,4.9458052,2.44,2.44,1474320000.0,1528700000.0,29.1200257,28.0841475,28.0841475,1.3451508,1.3498391,1.3498391,1.1628258,USD,USD,1.0,1.0,0.145,0.29,0.29,0.125,75.98,50.845,77.25,68.59694,10.7629582,49.434556,-1.6440129,1.9038061,47.6141768,1.7558146,1.7506973,0.9269901,0.2317475,0.1456182,0.322733,2.2426023,2.4061038,1.7606973,0.2417475,0.332733,2.4161038,2.0884005,11464940000.0,12605926666.666666,12605926666.666666,4881613333.333333,5336440000.0,5336440000.0,0.2024042,0.3419028,2741546666.6666665,3355546666.6666665,3355546666.6666665,6520153333.333333,7206466666.666667,7206466666.666667,2.6391673,None
ATVI,"Activision Blizzard, Inc",Communication Services,United States,5691527.9662508,7510733333.333333,1837133333.3333333,8458800000.0,8937000000.0,2608000000.0,39640000000.0,2608000000.0,39640000000.0,8937000000.0,7510733333.333333,1837133333.3333333,8937000000.0,2608000000.0,2608000000.0,8937000000.0,6.154,6.154,24.103872,18.247726,23.3718537,6.9861465,23.3718537,16.241,16.2421631,3386485033.680192,3386000000.0,2647600000.0,3386000000.0,0.2919,0.6505746,2.5,0.8119637,2.5,0.7015577,0.89157,0.00721,4.4,3.331,78.47,0.0424493,3.8341055,777708032,2608999936,3.3547293,9500,55007780864,62442180608,274631.5722105,0.51,0.188,1.0346896,0.1119526,1.0346896,0.1119526,0.6411724,8.2573241,0.1689881,4.3608168,1.53,1.53,2075533333.3333333,2568000000.0,26.5029619,21.4204754,21.4204754,0.573824,0.4843147,0.4843147,0.6969273,USD,USD,1.0,1.0,0.47,0.41,0.37,0.34,0.0151726,71.19,104.53,91.31964,-14.0710585,10.2261554,-24.9306419,0.4367127,0.4377127,2.7808373,3.0788699,0.3571265,0.4479198,1.3281242,1.4394062,2.9115272,4.221607,3.0888699,0.4579198,1.4494062,4.231607,3.6602385,21246666666.666668,23338066666.666668,23338066666.666668,13584133333.333334,15737866666.666666,15737866666.666666,0.2117488,0.265715,5800866666.666667,8118733333.333333,8118733333.333333,7662533333.333333,7600200000.0,7600200000.0,2.9303019,None
AZPN,"Aspen Technology, Inc.",Technology,United States,53861131.6276843,579068200.0,241644666.6666667,1248819733.3333333,719282000.0,325949000.0,6252252000.0,325949000.0,6252252000.0,719282000.0,579068200.0,241644666.6666667,719282000.0,325949000.0,325949000.0,719282000.0,12.407,12.407,27.652733,26.219511,27.4735803,12.299517,27.4735803,23.209,22.9843056,388865514.6494894,396395000.0,267499866.6666667,396395000.0,0.44703,2.2591521,5.625,1.0567592,2.5,1.6667367,1.00456,0.00624,4.92,4.665,127.89,0.0364767,11.971046,68014896,318888000,4.6885024,1710,8850427904,8773921792,186484.2105263,0.494,0.246,-0.0083678,0.0559095,-0.0083678,0.0559095,0.3684081,6.3196628,0.1984774,4.70508,1.71,1.71,233038266.6666667,272619000.0,37.9784317,32.4644574,32.4644574,1.2501846,1.0284342,1.0284342,1.0151175,USD,USD,1.0,1.0,0,0,0,0,127.89,108.15,162.56,142.11244,-10.0078783,18.2524272,-21.3275098,0.7256019,0.7266019,1.6092959,2.0178371,0.0618249,0.1250744,1.6566623,2.1247388,2.0793997,4.7797519,2.0278371,0.1350744,2.1347388,4.7897519,3.4087945,1012808533.3333334,1324540533.3333333,1324540533.3333333,382248933.3333333,664137933.3333334,664137933.3333334,0.3460846,0.5907851,249674466.6666667,510110533.3333333,510110533.3333333,630559600.0,660402600.0,660402600.0,4.0686479,None
BABA,Alibaba Group Holding Limited,Consumer Cyclical,China,8.395388,90651672003.53334,21082841263.886665,70719548504.43333,111073851414.7,23317349629.4,321987174731.4,23317349629.4,321987174731.4,111073851414.7,90651672003.53334,21082841263.886665,111073851414.7,23317349629.4,23317349629.4,111073851414.7,0.581,0.581,20.235895,14.333334,19.4980749,0.6455569,19.4980749,3.243,3.2431064,128502436057.97101,128494000000.0,124391866666.66667,128494000000.0,0.20993,3.5150485,15.46875,0.126102,1.0,2.0965937,0.35699,0.10184,11.91,8.436,172,0.0490465,0.4939369,2712499968,150307995648,55.4130866,251462,416760758272,463050899456,597736.4200078,0.2574979,0.639,0.2574979,0.4057023,0.2574979,0.4057023,0.2574979,5.324425,0.5806756,7.8702072,1.03,1.03,31016616308.886665,35892595207.8,13.4366932,11.6113297,11.6113297,0.653922,0.6183489,0.6183489,0.7873516,CNY,USD,0.1548523,1.0,0,0,0,0,172,152.8,319.32,214.03087,-19.6377607,12.565445,-46.135538,0.2306029,0.2316029,2.7878032,2.8606408,0.929097,1.4102718,0.9574566,1.3133663,1.7192748,1.7515128,2.8706408,1.4202718,1.3233663,1.7615128,2.3160768,221138994947.2,250852849179.67334,250852849179.67334,122557336660.66667,142170030835.32666,142170030835.32666,0.1929523,0.2640103,217231533333.33334,256632333333.33334,256632333333.33334,79340909012.98666,88130191355.65999,88130191355.65999,2.8827758,None
BBY,"Best Buy Co., Inc.",Consumer Cyclical,United States,1027.7236288,45370466666.666664,1631733333.3333333,3715733333.3333335,50337000000.0,2234000000.0,15067000000.0,2234000000.0,15067000000.0,50337000000.0,45370466666.666664,1631733333.3333333,50337000000.0,2234000000.0,2234000000.0,50337000000.0,0.545,0.545,13.0117235,13.088444,13.0213136,0.5522776,13.0213136,6.971,6.9356025,3978594858.126524,4019000000.0,3124133333.3333335,4019000000.0,0.04438,1.293946,34.8046875,0.1185536,2.5,0.7896102,0.81791,0.10174,8.48,8.53,111.5,0.0765022,6.684131,250472992,2233999872,8.9191248,61200,27453120512,27799996416,36503.2658824,2.742,0.359,0.1766129,0.0549801,0.1766129,0.0549801,2.1006532,14.7436304,0.282995,5.5697277,1.35,1.35,3775533333.3333335,4205000000.0,7.2713225,6.528685,6.528685,3.1731398,3.3785405,3.3785405,1.8390806,USD,USD,1.0,1.0,0.7,0.7,0.55,0.55,111.5,95.93,128.57,114.40504,-2.5392588,16.2305848,-13.2768142,0.9540441,0.9550441,1.3170037,1.2984752,0.2684367,0.2585532,0.378724,0.4150351,1.1699585,1.1617082,1.3084752,0.2685532,0.4250351,1.1717082,1.2400917,16916733333.333334,18514933333.333332,18514933333.333332,4055733333.3333335,4237466666.6666665,4237466666.6666665,0.2206594,0.6272018,1604400000.0,1660466666.6666667,1660466666.6666667,12861000000.0,14277466666.666666,14277466666.666666,2.4172353,None
