3884.892000,0.000010,0.000000,2085748.485068,91626972.000000,3070.000000,2367.000000,2028.000000,1690.000000,1357.000000,1017.000000,674.000000,334.000000
3884.892000,0.000010,0.000000,2085748.485068,10.618000,2392.000000,1788.000000,1483.000000,1207.000000,930.000000,698.000000,458.000000,226.000000
3884.892000,0.000010,0.000000,2085748.485068,5.679000,2041.000000,1495.000000,1216.000000,983.000000,748.000000,551.000000,363.000000,181.000000
3884.892000,0.000010,0.000000,2085748.485068,3.703000,1670.000000,1180.000000,954.000000,771.000000,576.000000,424.000000,282.000000,137.000000
3884.892000,0.000010,0.000000,2085748.485068,2.427000,1280.000000,862.000000,693.000000,558.000000,408.000000,312.000000,212.000000,102.000000
3884.892000,0.000010,0.000000,2085748.485068,1.504000,869.000000,553.000000,440.000000,343.000000,240.000000,185.000000,127.000000,60.000000
3884.892000,0.000010,0.000000,2085748.485068,0.858000,439.000000,255.000000,195.000000,151.000000,107.000000,83.000000,53.000000,23.000000
3884.892000,0.000010,0.000000,39.288354,91626972.000000,2230.000000,1861.000000,1613.000000,1346.000000,1073.000000,803.000000,544.000000,274.000000
3884.892000,0.000010,0.000000,39.288354,10.618000,1861.000000,1504.000000,1265.000000,1035.000000,805.000000,611.000000,411.000000,206.000000
3884.892000,0.000010,0.000000,39.288354,5.679000,1658.000000,1314.000000,1084.000000,878.000000,678.000000,507.000000,337.000000,171.000000
3884.892000,0.000010,0.000000,39.288354,3.703000,1387.000000,1063.000000,866.000000,702.000000,536.000000,400.000000,268.000000,131.000000
3884.892000,0.000010,0.000000,39.288354,2.427000,1088.000000,793.000000,639.000000,516.000000,385.000000,297.000000,203.000000,98.000000
3884.892000,0.000010,0.000000,39.288354,1.504000,752.000000,515.000000,413.000000,324.000000,229.000000,178.000000,122.000000,57.000000
3884.892000,0.000010,0.000000,39.288354,0.858000,379.000000,236.000000,183.000000,142.000000,102.000000,80.000000,52.000000,22.000000
3884.892000,0.000010,0.000000,25.674651,91626972.000000,1784.000000,1501.000000,1318.000000,1110.000000,886.000000,681.000000,474.000000,245.000000
3884.892000,0.000010,0.000000,25.674651,10.618000,1513.000000,1237.000000,1059.000000,871.000000,676.000000,526.000000,357.000000,185.000000
3884.892000,0.000010,0.000000,25.674651,5.679000,1383.000000,1113.000000,937.000000,759.000000,587.000000,456.000000,310.000000,161.000000
3884.892000,0.000010,0.000000,25.674651,3.703000,1172.000000,917.000000,761.000000,615.000000,475.000000,369.000000,250.000000,128.000000
3884.892000,0.000010,0.000000,25.674651,2.427000,944.000000,706.000000,576.000000,462.000000,354.000000,277.000000,192.000000,95.000000
3884.892000,0.000010,0.000000,25.674651,1.504000,672.000000,477.000000,385.000000,304.000000,221.000000,174.000000,122.000000,57.000000
3884.892000,0.000010,0.000000,25.674651,0.858000,348.000000,219.000000,171.000000,132.000000,96.000000,78.000000,52.000000,22.000000
3884.892000,0.000010,0.000000,18.803950,91626972.000000,1339.000000,1123.000000,979.000000,832.000000,669.000000,513.000000,362.000000,196.000000
3884.892000,0.000010,0.000000,18.803950,10.618000,1130.000000,918.000000,779.000000,646.000000,507.000000,391.000000,266.000000,143.000000
3884.892000,0.000010,0.000000,18.803950,5.679000,1035.000000,827.000000,690.000000,565.000000,442.000000,340.000000,235.000000,128.000000
3884.892000,0.000010,0.000000,18.803950,3.703000,894.000000,697.000000,573.000000,469.000000,368.000000,287.000000,197.000000,103.000000
3884.892000,0.000010,0.000000,18.803950,2.427000,746.000000,562.000000,453.000000,366.000000,286.000000,220.000000,153.000000,75.000000
3884.892000,0.000010,0.000000,18.803950,1.504000,549.000000,393.000000,313.000000,253.000000,189.000000,145.000000,103.000000,48.000000
3884.892000,0.000010,0.000000,18.803950,0.858000,298.000000,187.000000,147.000000,117.000000,84.000000,67.000000,43.000000,17.000000
3884.892000,0.000010,0.000000,13.962929,91626972.000000,889.000000,728.000000,627.000000,521.000000,413.000000,318.000000,231.000000,117.000000
3884.892000,0.000010,0.000000,13.962929,10.618000,728.000000,570.000000,473.000000,375.000000,286.000000,223.000000,155.000000,74.000000
3884.892000,0.000010,0.000000,13.962929,5.679000,667.000000,513.000000,417.000000,325.000000,249.000000,193.000000,136.000000,65.000000
3884.892000,0.000010,0.000000,13.962929,3.703000,592.000000,444.000000,356.000000,275.000000,212.000000,167.000000,118.000000,53.000000
3884.892000,0.000010,0.000000,13.962929,2.427000,511.000000,372.000000,296.000000,226.000000,171.000000,132.000000,97.000000,40.000000
3884.892000,0.000010,0.000000,13.962929,1.504000,390.000000,273.000000,214.000000,163.000000,121.000000,94.000000,69.000000,28.000000
3884.892000,0.000010,0.000000,13.962929,0.858000,231.000000,143.000000,110.000000,84.000000,60.000000,48.000000,30.000000,9.000000
3884.892000,0.000010,0.000000,8.539382,91626972.000000,442.000000,356.000000,297.000000,240.000000,196.000000,149.000000,112.000000,58.000000
3884.892000,0.000010,0.000000,8.539382,10.618000,349.000000,264.000000,208.000000,156.000000,120.000000,92.000000,64.000000,31.000000
3884.892000,0.000010,0.000000,8.539382,5.679000,324.000000,240.000000,184.000000,135.000000,104.000000,80.000000,57.000000,29.000000
3884.892000,0.000010,0.000000,8.539382,3.703000,295.000000,213.000000,161.000000,116.000000,88.000000,70.000000,49.000000,25.000000
3884.892000,0.000010,0.000000,8.539382,2.427000,259.000000,183.000000,139.000000,99.000000,74.000000,58.000000,41.000000,19.000000
3884.892000,0.000010,0.000000,8.539382,1.504000,199.000000,137.000000,102.000000,74.000000,57.000000,45.000000,32.000000,15.000000
3884.892000,0.000010,0.000000,8.539382,0.858000,132.000000,82.000000,59.000000,42.000000,30.000000,26.000000,14.000000,0.000000
3884.892000,0.000010,895.000000,2085748.485068,91626972.000000,2053.000000,1633.000000,1387.000000,1126.000000,898.000000,657.000000,435.000000,205.000000
3884.892000,0.000010,895.000000,2085748.485068,10.618000,1656.000000,1287.000000,1065.000000,844.000000,648.000000,467.000000,291.000000,134.000000
3884.892000,0.000010,895.000000,2085748.485068,5.679000,1359.000000,1035.000000,834.000000,653.000000,494.000000,344.000000,211.000000,93.000000
3884.892000,0.000010,895.000000,2085748.485068,3.703000,1064.000000,778.000000,620.000000,482.000000,355.000000,245.000000,153.000000,64.000000
3884.892000,0.000010,895.000000,2085748.485068,2.427000,780.000000,543.000000,432.000000,334.000000,237.000000,172.000000,111.000000,46.000000
3884.892000,0.000010,895.000000,2085748.485068,1.504000,491.000000,324.000000,258.000000,189.000000,127.000000,91.000000,60.000000,22.000000
3884.892000,0.000010,895.000000,2085748.485068,0.858000,224.000000,137.000000,108.000000,77.000000,51.000000,37.000000,20.000000,0.000000
3884.892000,0.000010,895.000000,39.288354,91626972.000000,1459.000000,1242.000000,1066.000000,862.000000,677.000000,490.000000,327.000000,154.000000
3884.892000,0.000010,895.000000,39.288354,10.618000,1263.000000,1053.000000,884.000000,700.000000,537.000000,389.000000,249.000000,115.000000
3884.892000,0.000010,895.000000,39.288354,5.679000,1093.000000,893.000000,732.000000,571.000000,435.000000,306.000000,190.000000,84.000000
3884.892000,0.000010,895.000000,39.288354,3.703000,880.000000,694.000000,556.000000,432.000000,323.000000,224.000000,142.000000,58.000000
3884.892000,0.000010,895.000000,39.288354,2.427000,658.000000,494.000000,393.000000,304.000000,219.000000,159.000000,104.000000,42.000000
3884.892000,0.000010,895.000000,39.288354,1.504000,427.000000,298.000000,239.000000,175.000000,117.000000,84.000000,55.000000,19.000000
3884.892000,0.000010,895.000000,39.288354,0.858000,196.000000,126.000000,101.000000,71.000000,47.000000,34.000000,19.000000,0.000000
3884.892000,0.000010,895.000000,25.674651,91626972.000000,1129.000000,978.000000,855.000000,696.000000,540.000000,402.000000,274.000000,132.000000
3884.892000,0.000010,895.000000,25.674651,10.618000,977.000000,831.000000,712.000000,566.000000,427.000000,317.000000,203.000000,96.000000
3884.892000,0.000010,895.000000,25.674651,5.679000,871.000000,729.000000,612.000000,475.000000,357.000000,262.000000,166.000000,75.000000
3884.892000,0.000010,895.000000,25.674651,3.703000,711.000000,578.000000,474.000000,366.000000,273.000000,198.000000,126.000000,55.000000
