"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
SLGN,Silgan Holdings Inc.,Consumer Cyclical,United States,1e-07,18752761600.0,4.0,264178600.0,4471171066.666667,2.0,5301860000.0,1.0,340707000.0,1.0,14593353000.0,1.5,340707000.0,14593353000.0,5301860000.0,18752761600.0,4.0,264178600.0,5301860000.0,1.0,340707000.0,1.0,340707000.0,5301860000.0,1.451,1.451,22.5731699,11.627451,21.204955,1.4505922,21.204955,9.395,9.3950246,818605289.3560405,818601000.0,696090533.3333334,818601000.0,0.06426,2.1590021,36.9075,0.1780119,2.75,0.8014247,0.70561,0.2442,3.54,2.91,0,0.0,3.5840096,110399000,340707008,3.0861422,15610,7690836992,7690836992,21826.2016656,0.209,0.146,0.2760994,0.0701592,0.2760994,0.0701592,0.2257749,5.0015771,0.1270398,3.8142641,2.3,2.3,1100304133.3333333,2.0,228499000.0,0.5,6.9897374,33.6580772,33.6580772,8.3079846,2.0,3.9744229,1.0,3.9744229,1.9945955,USD,USD,1.0,1.0,0.14,0.14,0.12,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2418362,1.0,2.5039673,2.0,855.8333333,12.0,11.505618,1.0,0.2358283,0.5,0.5755344,1.0,1.4228804,1.0,1.5517349,1.0,2.5139673,11.515618,0.5855344,1.5617349,2.0378511,5708064066.666667,1.0,6602412733.333333,1.0,6602412733.333333,2219315600.0,2.0,1993867300.0,1.5,1993867300.0,0.1516034,0.2708775,477965133.3333333,690414933.3333334,690414933.3333334,4598406266.666667,1.0,5273167866.666667,1.0,5273167866.666667,2.3037307,None
WMK,"Weis Markets, Inc.",Consumer Defensive,United States,1e-07,15349160266.666666,4.0,96477200.0,2469006666.6666665,2.0,4081767000.0,1.0,108483000.0,1.0,7771248000.0,1.5,108483000.0,7771248000.0,4081767000.0,15349160266.666666,4.0,96477200.0,4081767000.0,1.0,108483000.0,1.0,108483000.0,4081767000.0,0.355,0.355,13.3559268,13.3559268,13.3559268,0.3549666,13.3559268,5.796,5.7959664,249984097.6535542,249987000.0,222075866.6666667,249987000.0,0.02658,0.9802016,36.9075,0.0772214,2.75,0.3623343,0.40884,0.39396,0,4.33,0,0.0,1.4363476,26898400,108483000,4.0330652,23000,1448891008,1448891008,4716.6521739,-0.193,-0.047,0.400223,0.0963318,0.400223,0.0963318,-0.0446943,0.2455306,-0.0111671,0.2488833,-298.8286903,334.6398899,224689133.3333333,1.0,238759000.0,1.0,6.4484249,6.0684247,6.0684247,1.1052177,2.0,1.0907714,2.0,1.0907714,1.0454,USD,USD,1.0,1.0,0.32,0.31,0.31,0.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8450506,1.0,2.8352492,1.0,2.0220222,2.0,2.5650151,2.0,0.0030045,0.5,0.0049631,1.0,1.7803157,1.0,1.9610381,1.0,2.8452492,2.5750151,0.0149631,1.9710381,2.4081437,1704758466.6666667,1.0,1809424733.3333333,1.0,1809424733.3333333,2192338933.3333335,2.0,1756464400.0,1.5,1756464400.0,0.1599544,0.1617621,247844666.6666667,296989933.3333333,296989933.3333333,608589000.0,1.0,638448466.6666666,1.0,638448466.6666666,3.2067387,None
WTFC,Wintrust Financial Corporation,Financial Services,United States,1e-07,5517587733.333333,4.0,314048133.3333333,3836457200.0,2.0,1730935000.0,1.0,466776000.0,1.0,12869199000.0,1.5,466776000.0,12869199000.0,1730935000.0,5517587733.333333,4.0,314048133.3333333,1730935000.0,1.0,466776000.0,1.0,466776000.0,1730935000.0,1.415,1.415,5.2483494,16.927273,6.7082148,1.4153065,8.9442864,0,100000,0.0,60633000.0,52917333.3333333,60633000.0,0.26967,8.0418659,36.9075,0.7301138,2.75,3.0148832,0.93322,0.01331,5.32,6.174,0,0.0,1.3825158,57022200,435516992,7.6376743,5096,2449803520,2449803520,85462.5180534,3.853,0.463,-0.0429142,0.0564193,-0.0429142,0.0564193,2.8790215,17.2176794,0.3613548,6.2612795,1.01,1.01,-514068800.0,0.25,249982500.0,0.5,20984.0828378,9.7999001,9.7999001,20.2630989,2.0,10.8329818,1.0,10.8329818,3.2923495,USD,USD,1.0,1.0,0.31,0.31,0.28,0.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690034,0.3333333,1.1021969,1.0,8.2940316,1.0,1866.8265068,2.0,79.6588774,2.0,36.9026911,1.0,0.4403094,3.0,0.0827761,0.5,1.1121969,1866.8365068,36.9126911,0.0927761,0.6024865,79671219200.0,2.0,69052966200.0,1.5,69052966200.0,7070671866.666667,2.0,5784071100.0,1.5,5784071100.0,0.1067597,0.1807003,-28307801533.333332,-32090349200.0,-32090349200.0,72043880666.66667,2.0,62650145100.0,1.5,62650145100.0,1e-05,None
ZEUS,"Olympic Steel, Inc.",Basic Materials,United States,1e-07,1396678000.0,1.0,3809666.6666667,173079000.0,1.0,4952007000.0,3.0,103846000.0,2.0,1144212000.0,1.5,103846000.0,1144212000.0,4952007000.0,1396678000.0,1.0,3809666.6666667,4952007000.0,3.0,103846000.0,2.0,103846000.0,4952007000.0,0.345,0.345,5.4898584,11.757847,6.273357,0.115125,6.273357,6.443,6.2591876,93837800.4035387,99192000.0,32923200.0,99192000.0,0.03146,-0.0185985,0.1,3.0308443,73.051875,1.0155686,0.72237,0.15861,1.6,1.377,0,0.0,0.8970543,11077300,51923000,4.6873336,1705,570099840,570099840,30453.372434,-0.713043,1.24,-0.713043,-0.1062094,-0.713043,-0.1062094,-0.713043,0.1786957,0.9034476,9.7549863,0.09,0.09,29721900.0,0.5,-75208000.0,0.5,19.1811371,758030.8477822,758030.8477822,1.1749437,1.0,2.7362151,2.0,2.7362151,1.6551509,USD,USD,1.0,1.0,0.02,0.02,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8587421,1.0,0.8710361,0.5,1.2804787,1.0,1.0,1.0,0.6663184,1.0,0.6548385,1.0,3.6365195,1.0,3.1032223,1.0,0.8810361,1.01,0.6648385,3.1132223,1.9971292,656579866.6666666,1.0,1195546100.0,1.5,1195546100.0,301870200.0,1.0,502651500.0,1.5,502651500.0,0.1868607,0.3065964,310435000.0,382287066.6666667,382287066.6666667,354709666.6666667,1.0,692894600.0,1.5,692894600.0,2.5726111,None
EC,Ecopetrol S.A.,Energy,Colombia,9.7e-06,2.2476260658065078e+17,1.0,2.4783932534411116e+16,4.848719170677687e+16,1.0,7.280959985072416e+17,3.0,3.1557831606906816e+16,1.0,1.424667540449503e+17,1.0,3.1557831606906816e+16,1.424667540449503e+17,7.280959985072416e+17,2.2476260658065078e+17,1.0,2.4783932534411116e+16,7.280959985072416e+17,3.0,3.1557831606906816e+16,1.0,3.1557831606906816e+16,7.280959985072416e+17,0,0.0,6.892523,9.899329,7.2683738,0.0,7.2683738,0,100000,0.0,27219022000000.0,22927138466666.668,27219022000000.0,0.13003,0.3286722,4.75,4.3932813,27.4725,1.6183278,0.01699,1.23e-05,1.49,2.14,15.19,0.1408822,1.6723356,2055830016,0,0.0,13977,26993111040,30284847104,0.0,147.296,1.303,-0.3434159,-0.1233084,-0.3434159,-0.1233084,110.386146,105.3148114,0.9464229,9.9784269,-0.58,172413.7931034,6.28845376967951e+16,1.0,5.787645962771716e+16,1.0,4e-07,5e-07,5e-07,1.5266235,1.0,1.5739867,1.0,1.5739867,1.2555862,COP,USD,3830.487998,1.0,0.093278,0.894,0.535,0.3196,15.19,10.69,15.91,13.652302,11.2632873,42.0954163,-4.5254557,1.7241379,26.2683043,3.4168595,2.0,1.67871,1.0,0.5864075,1.0,0.9592621,1.0,0.4182704,1.0,0.267226,0.5,1.2467846,1.0,1.4194404,1.0,1.68871,0.9692621,0.277226,1.4294404,1.5590752,1.0252649384401143e+18,2.0,5.6676698538887264e+17,1.0,5.6676698538887264e+17,1.9860218128927997e+17,1.0,2.150291930621158e+17,1.0,2.150291930621158e+17,0.1556804,0.2467607,4512898733333.333,8167030466666.667,8167030466666.667,3.012543969588494e+17,1.0,3.3756603143591686e+17,1.0,3.3756603143591686e+17,0.4091449,None
BSAC,Banco Santander - Chile,Financial Services,Chile,1.4e-05,4533135320376585.0,4.0,406907309455028.7,143333278876488.94,0.5,3848853894220206.0,3.0,494053640848130.0,1.0,1136199439577990.0,1.0,494053640848130.0,1136199439577990.0,3848853894220206.0,4533135320376585.0,4.0,406907309455028.7,3848853894220206.0,3.0,494053640848130.0,1.0,494053640848130.0,3848853894220206.0,0,2.2e-06,9.875,7.596154,9.5901442,2.4e-06,12.786859,0,100000,0.0,85978000000.0,80418600000.0,85978000000.0,0.38284,12.9230376,36.9075,11.006675,27.4725,8.1051842,0.10802,1.23e-05,2.6,2,19.43,0.1029336,1.8287036,471115008,0,0.0,10240,8579010048,9304521728,0.0,1.186,0.404,-0.0483536,0.0076397,-0.0483536,0.0076397,0.8774116,9.6170251,0.3049099,5.7718649,0.56,0.56,-1063796702794563.5,0.5,1171535427108674.0,0.5,12399993668.763256,7.3e-06,7.3e-06,27.3511291,2.0,7.7998409,0.5,7.7998409,2.7938195,CLP,USD,753.400442,1.0,0.928518,0.465,0.415,1.132,19.43,17.02,26.15,20.045755,-3.0717476,14.159812,-25.6978967,0.5279299,0.5289299,0.3585467,0.3333333,1.0660606,1.0,0.7198933,1.0,1.2647337,1.0,29.3364919,0.3333333,65.8701021,1.0,0.3464143,1.0,0.3713527,1.0,1.0760606,1.2747337,65.8801021,0.3813527,0.7287066,7.661981207984578e+16,2.0,4.305275358783873e+16,1.0,4.305275358783873e+16,5192611539247074.0,2.0,1730515611247479.5,0.6666667,1730515611247479.5,0.1114755,0.385495,-23543959333333.332,-25713507866666.668,-25713507866666.668,7.1313723466478056e+16,2.0,4.039143935518312e+16,1.0,4.039143935518312e+16,0.0314073,None
CCU,"Compania Cervecerias Unidas, S.",Consumer Defensive,Chile,0.0003504,5508027793576602.0,4.0,102119606707217.03,1350025068586092.5,2.0,1557744959997934.2,1.0,113406458901753.0,1.0,4164976065552175.5,1.5,113406458901753.0,4164976065552175.5,1557744959997934.2,5508027793576602.0,4.0,102119606707217.03,1557744959997934.2,1.0,113406458901753.0,1.0,113406458901753.0,1557744959997934.2,0,2.3e-06,7.454546,18.490196,8.8340022,2.2e-06,8.8340022,0,100000,0.0,303553864000.0,308036615000.0,303553864000.0,0.0728,2.2665308,36.9075,0.180927,2.75,0.8410859,0.19771,1.23e-05,1.02,2.53,18.78,0.1347178,1.8450402,184751008,0,0.0,9162,3639603200,3484404224,0.0,-0.118387,0.476,-0.118387,0.0244234,-0.118387,0.0244234,-0.118387,0.2381613,0.3631058,6.2758264,1.28,1.28,217754022701946.53,1.0,306011943859868.0,1.0,1.67e-05,1.19e-05,1.19e-05,0.7934202,1.0,0.8510653,1.0,0.8510653,0.923532,CLP,USD,753.400442,1.0,0.491098,0.37882,0.148,0.435,18.78,13.52,21.82,18.815971,-0.1911727,38.9053254,-13.9321723,1.2674699,4.1459674,2.3867427,1.0,2.2778024,1.0,0.1661496,1.0,0.2146442,1.0,0.4439778,1.0,0.1989738,0.5,1.7152569,1.0,0.4405137,0.25,2.2878024,0.2246442,0.2089738,0.4505137,1.369158,1828523668143226.8,1.0,1919745068643636.0,1.0,1919745068643636.0,971692835416087.6,1.0,990762094987181.8,1.0,990762094987181.8,0.1590737,0.2144639,372185234000.0,414001367400.0,414001367400.0,771386383057406.5,1.0,843097473222182.4,1.0,843097473222182.4,1.961902,None
PKX,POSCO,Basic Materials,South Korea,0.0003832,51572281602.98495,1.0,1491442054.190859,77118858599.21025,2.0,162853377297.37375,3.0,6552126067.435416,2.0,237821884410.31833,1.5,6552126067.435416,237821884410.31833,162853377297.37375,51572281602.98495,1.0,1491442054.190859,162853377297.37375,3.0,6552126067.435416,2.0,6552126067.435416,162853377297.37375,0.134,0.134,12.871519,8.02774,12.2660466,0.000273,12.2660466,0.968,0.9679466,8830896958000.744,8831871366580.0,6807866655376.0,8831871366580.0,0.06035,0.1330254,4.75,14.8320224,200.8926563,5.0094659,0.04219,1.23e-05,7.21,4.49675,60.23,0.0746596,0.000397,302502016,3850527309824,12728.9310688,17397,8547365027840,17441384448,221332833.8118066,40.317,0.333,-0.1044143,-0.0508678,-0.1044143,-0.0508678,30.2116464,55.2151221,0.2370331,5.1186041,0.4060039,0.4060039,12558710656.55112,2.0,5990796347.808162,1.0,680.5925593,1426.7493888,1426.7493888,0.7102936,1.0,0.7159564,1.0,0.7159564,0.8471421,KRW,USD,0.0008497,1.0,0.674472,1.0048,0.338661,0.105256,60.23,52.3,92.19,74.35532,-18.9970536,15.1625239,-34.6675344,0.3975934,0.3985934,2.5153604,1.0,2.5173838,1.0,0.2083898,1.0,0.1659989,1.0,4.764557,2.0,2.3620436,1.0,4.0940129,2.0,4.406104,2.0,2.5273838,0.1759989,2.3720436,4.416104,3.4717439,67095253081.77205,1.0,70202919504.32277,1.0,70202919504.32277,37557515459.430405,1.0,38984252445.69425,1.0,38984252445.69425,0.1933312,0.2680711,17792259332732.0,21429536699029.332,21429536699029.332,26674532745.43663,1.0,27896712682.93168,1.0,27896712682.93168,28.086466,None
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,South Africa,0.0015325,25875136093.109333,4.0,999586521.8733333,-69267019.8826667,0.25,10802565929.61,1.0,2978894898.07,1.0,5433415811.46,1.0,2978894898.07,5433415811.46,10802565929.61,25875136093.109333,4.0,999586521.8733333,10802565929.61,1.0,2978894898.07,1.0,2978894898.07,10802565929.61,0.019,0.019,3.506255,3.506255,3.506255,0.0643442,3.506255,0.042,0.0420667,72706386000.0,72475300000.0,31230686666.666668,72475300000.0,0.27576,2.1045213,12.3834375,0.7588528,2.75,1.0473781,0.09656,0.0025,0,0,13.88,0.0,1000.0,738145984,44762898432,60.6423382,80000,3063373824,10444765184,559536.2304,1.646,0.635,269.5457618,0.5671586,269.5457618,0.5671586,68.6209405,83.0877574,0.6180397,8.1115498,0.12,0.12,1316211354.5793335,1.0,2475856298.3700004,1.0,2.3274179,1.2372987,1.2372987,1.6043899,1.0,0.8008053,1.0,0.8008053,0.8958773,ZAR,USD,0.0665483,1.0,0.807477,0.861536,0.118795,0.162484,13.88,11.9,20.68,16.235756,-14.5096785,16.6386555,-32.8820116,0.4510251,0.4520251,3.5984364,2.0,2.2794188,1.0,0.0,1.0,0.0,1.0,0.4414929,2.0,0.2347288,1.0,4.6272522,2.0,2.7842385,1.0,2.2894188,0.01,0.2447288,2.7942385,2.5418287,15288627205.245335,2.0,9582038164.426,1.0,9582038164.426,3274531284.266667,1.0,5277763330.658001,1.0,5277763330.658001,0.4108832,0.6644237,22005580000.0,39328700000.0,39328700000.0,4255992711.1520004,1.0,4203977228.906,1.0,4203977228.906,5.7772749,None
AVAL,Grupo Aval Acciones y Valores S,Financial Services,Colombia,0.0032383,6.511974363509738e+16,1.0,9941145734617996.0,7.984979815164589e+16,2.0,7.2008233032882584e+16,1.0,1.1748807669169634e+16,1.0,1.7124127263226237e+17,1.0,1.1748807669169634e+16,1.7124127263226237e+17,7.2008233032882584e+16,6.511974363509738e+16,1.0,9941145734617996.0,7.2008233032882584e+16,1.0,1.1748807669169634e+16,1.0,1.1748807669169634e+16,7.2008233032882584e+16,0,1e-07,7.447368,7.25641,7.4234983,1e-07,9.8979977,0,100000,0.0,1446561000000.0,1281789733333.3333,1446561000000.0,0.16316,0.6927051,4.75,0.4823907,2.75,0.4470853,0.09958,1.23e-05,0.78,0.76,5.79,0.1312608,1.0968993,1114050048,0,0.0,70061,6673796096,6357820928,0.0,1.936,0.435,-0.0681283,0.0231367,-0.0681283,0.0231367,1.4349679,12.2290146,0.3320342,6.0122406,5.1732852,5.1732852,-6.751543220929559e+16,0.5,-6.388809644056232e+16,0.5,1011649610478.234,0.0104461,0.0104461,13.3093006,1.0,14.3986995,1.0,14.3986995,3.7955618,COP,USD,3830.487998,1.0,0.023447,0.023541,0.023863,0.022923,5.79,4.95,7.03,5.753957,0.6264037,16.969697,-17.6386913,0.8076923,0.8086923,1.1273238,1.0,1.119585,1.0,5.990194,1.0,0.824035,1.0,23.0817005,1.0,35.2315487,1.0,0.1098678,0.5,0.2588941,1.0,1.129585,0.834035,35.2415487,0.2688941,0.6992395,2.2750490513520212e+18,2.0,1.297595055711662e+18,1.0,1.297595055711662e+18,1.5141790913502173e+17,2.0,8.051124656377467e+16,1.0,8.051124656377467e+16,0.1090543,0.2459275,-170323068333333.34,-182017858400000.0,-182017858400000.0,2.018663520149718e+18,2.0,1.1590132546074578e+18,1.0,1.1590132546074578e+18,0.0600202,None
