Symbol,Name,Sector,Value,Close,MA,Grade
NUE,Nucor Corporation,Basic Materials,0.00641/0.67498,149.52,r+,1.568
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.20575/0.49496,345.43, ,1.3374
TGT,Target Corporation,Consumer Defensive,0.05148/0.07072,214.41, ,1.2958
CTSH,Cognizant Technology Solutions ,Technology,0.18634/0.63979,90.02, ,1.2624
LYB,LyondellBasell Industries NV,Basic Materials,0.51611/0.07495,102.52, ,1.0642
MRNA,Moderna  Inc.,Healthcare,0.0144/0.18579,172.54, ,1.0453
XOM,Exxon Mobil Corporation,Energy,0.03441/0.35136,83.16,r+,1.0028
TSN,Tyson Foods  Inc.,Consumer Defensive,0.48168/0.12589,89.85, ,0.9798
LEN.B,Lennar Corporation,Consumer Cyclical,0.00558/0.05022,69.83, ,0.965
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.00727/0.03128,94.34, ,0.9581
NTES,NetEase  Inc.,Communication Services,1.05088/0.10246,98.07, ,0.9475
LEN,Lennar Corporation,Consumer Cyclical,0.00726/0.05295,82.31, ,0.9277
APH,Amphenol Corporation,Technology,0.05824/0.23491,74.39, ,0.8989
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.00839/0.05564,76.66, ,0.896
ACN,Accenture plc,Technology,0.12987/0.21829,344.47, ,0.8959
NXPI,NXP Semiconductors N.V.,Technology,0.04947/0.24156,182.61, ,0.8914
LAD,Lithia Motors  Inc.,Consumer Cyclical,0.07515/0.03517,301.12, ,0.8626
QCOM,QUALCOMM Incorporated,Technology,0.02072/0.2601,153.81, ,0.8575
STX,Seagate Technology Holdings PLC,Technology,0.00392/0.10384,90.97, ,0.8383
HD,Home Depot  Inc. (The),Consumer Cyclical,1.9246/0.12535,305.58, ,0.835
CDW,CDW Corporation,Technology,0.02718/0.08068,178.83, ,0.7987
BLDR,Builders FirstSource  Inc.,Industrials,0.12143/0.06565,64.92, ,0.7753
DGX,Quest Diagnostics Incorporated,Healthcare,0.03218/0.09474,133.88, ,0.7631
TROW,T. Rowe Price Group  Inc.,Financial Services,0.13427/0.25388,155.76, ,0.7624
JLL,Jones Lang LaSalle Incorporated,Real Estate,0.01978/0.137,238.48, ,0.7056
UHS,Universal Health Services  Inc.,Healthcare,0.30567/0.07292,140.1, ,0.6906
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.00702/0.23903,182.2, ,0.6742
TRV,The Travelers Companies  Inc.,Financial Services,0.38198/0.53335,181.82,r+,0.6694
LKQ,LKQ Corporation,Consumer Cyclical,0.577/0.068,45.38, ,0.6654
STLD,Steel Dynamics  Inc.,Basic Materials,0.00326/0.47759,83.6,r+,0.639
AMAT,Applied Materials  Inc.,Technology,2.82827/0.24732,129.44, ,0.5986
WFC,Wells Fargo & Company,Financial Services,27.87529/0.13502,48.46, ,0.596
GD,General Dynamics Corporation,Industrials,2.43262/0.37879,239.23,r+,0.5665
BEN,Franklin Resources  Inc.,Financial Services,1.05079/0.09481,28.02, ,0.5594
BAC,Bank of America Corporation,Financial Services,23.84737/0.15725,40.83, ,0.5521
IVZ,Invesco Ltd,Financial Services,0.86663/0.11271,23.2, ,0.5354
BK,The Bank of New York Mellon Cor,Financial Services,42.4429/0.13947,49.51, ,0.5186
CE,Celanese Corporation Celanese C,Basic Materials,1.76664/0.11584,143.38, ,0.4784
WLK,Westlake Corporation,Basic Materials,0.11566/0.62383,121.46,r+,0.4404
CI,Cigna Corporation,Healthcare,1.00194/0.10101,242.26,r+,0.4403
CHTR,Charter Communications  Inc.,Communication Services,0.13393/0.15189,562.0, ,0.4338
URI,United Rentals  Inc.,Industrials,0.12146/0.1796,349.9, ,0.4278
EXPD,Expeditors International of Was,Industrials,0.16293/0.05939,100.46, ,0.3932
GLW,Corning Incorporated,Technology,1.88981/0.12927,36.59, ,0.3888
NVR,NVR  Inc.,Consumer Cyclical,0.05552/0.09495,4548.42, ,0.382
ARW,Arrow Electronics  Inc.,Technology,0.00025/0.02667,118.23, ,0.3819
WBA,Walgreens Boots Alliance  Inc.,Healthcare,3.3995/0.02471,43.4, ,0.3739
LDOS,Leidos Holdings  Inc.,Technology,0.14498/0.74388,107.23,r+,0.3676
TJX,TJX Companies  Inc. (The),Consumer Cyclical,8.95695/0.09885,62.07, ,0.3638
PVH,PVH Corp.,Consumer Cyclical,0.00484/0.0484,78.06, ,0.3626
F,Ford Motor Company,Consumer Cyclical,3.30441/0.05439,16.66, ,0.3599
JBHT,J.B. Hunt Transport Services  I,Industrials,0.10315/0.10387,177.13, ,0.3569
FNF,FNF Group of Fidelity National ,Financial Services,0.00525/0.05654,46.41, ,0.3431
CVS,CVS Health Corporation,Healthcare,2.21701/0.17467,100.0, ,0.341
MU,Micron Technology  Inc.,Technology,5.28598/0.1529,77.67, ,0.3365
UPS,United Parcel Service  Inc.,Industrials,8.84836/0.13225,205.21, ,0.3259
GM,General Motors Company,Consumer Cyclical,12.66167/0.04621,43.18, ,0.3233
KR,Kroger Company (The),Consumer Defensive,0.57395/0.35373,57.44,r+,0.3213
IBM,International Business Machines,Technology,9.11869/0.14004,130.27, ,0.3195
PARA,Paramount Global,Communication Services,6.48808/0.07866,37.72, ,0.3188
HUM,Humana Inc.,Healthcare,4.60136/0.17392,437.69, ,0.3187
BERY,Berry Global Group  Inc.,Consumer Cyclical,2.73979/0.05553,58.11, ,0.3176
C,Citigroup  Inc.,Financial Services,9.67924/0.07467,52.8, ,0.3161
SSNC,SS&C Technologies Holdings  Inc,Technology,0.08702/0.23454,75.47, ,0.309
EMR,Emerson Electric Company,Industrials,3.81939/0.23036,98.3, ,0.3034
FDX,FedEx Corporation,Industrials,17.4305/0.0488,217.99, ,0.3028
SWK,Stanley Black & Decker  Inc.,Industrials,1.14023/0.09457,141.47, ,0.3016
TPX,Tempur Sealy International  Inc,Consumer Cyclical,0.02595/0.07003,28.36, ,0.3008
KNX,Knight-Swift Transportation Hol,Industrials,0.01895/0.08237,46.8, ,0.2994
SNDR,Schneider National  Inc.,Industrials,0.07789/0.05387,22.75, ,0.2993
AAP,Advance Auto Parts Inc.,Consumer Cyclical,1.40443/0.09419,211.92, ,0.2973
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.04137/0.31953,33.87, ,0.2961
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,0.02433/0.07983,147.07, ,0.2953
LRCX,Lam Research Corporation,Technology,4.02124/0.23395,535.55, ,0.2939
PHM,PulteGroup  Inc.,Consumer Cyclical,0.17989/0.04516,43.17, ,0.2931
SF,Stifel Financial Corporation,Financial Services,0.02334/0.08673,66.44, ,0.2895
MS,Morgan Stanley,Financial Services,1.58717/0.24466,87.28, ,0.2871
ON,ON Semiconductor Corporation,Technology,0.03374/0.31748,59.59, ,0.2834
GILD,Gilead Sciences  Inc.,Healthcare,11.97277/0.16936,60.67, ,0.2823
KLAC,KLA Corporation,Technology,0.67509/0.35798,367.05, ,0.2758
OMC,Omnicom Group Inc.,Communication Services,0.57212/0.14257,82.04, ,0.2739
CNXC,Concentrix Corporation,Technology,0.02573/0.09874,166.05, ,0.2723
TFC,Truist Financial Corporation,Financial Services,11.37907/0.19355,55.27, ,0.2721
EPAM,EPAM Systems  Inc.,Technology,0.51342/0.23059,297.94, ,0.272
HIG,Hartford Financial Services Gro,Financial Services,1.27442/0.12032,71.02,r+,0.2706
EOG,EOG Resources  Inc.,Energy,0.07813/0.95505,120.83, ,0.2634
UNH,UnitedHealth Group Incorporated,Healthcare,0.29835/0.75689,510.02,r+,0.2632
CSCO,Cisco Systems  Inc.,Technology,6.12084/0.24267,55.49, ,0.2614
COF,Capital One Financial Corporati,Financial Services,16.19444/0.10983,131.67, ,0.2603
HUN,Huntsman Corporation,Basic Materials,0.00508/0.21656,36.77, ,0.2599
LH,Laboratory Corporation of Ameri,Healthcare,4.57489/0.09771,263.33, ,0.2581
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,0.21865/0.70229,38.36, ,0.2554
GRMN,Garmin Ltd.,Technology,0.53608/0.23672,118.75, ,0.2553
TXN,Texas Instruments Incorporated,Technology,0.67989/0.4915,182.71, ,0.2541
DOW,Dow Inc.,Basic Materials,16.75712/0.11679,64.01,r+,0.2506
TER,Teradyne  Inc.,Technology,0.53126/0.26234,118.94, ,0.2369
PFE,Pfizer  Inc.,Healthcare,11.39728/0.23812,50.94, ,0.2369
BIO,Bio-Rad Laboratories  Inc.,Healthcare,0.41574/0.31027,569.55, ,0.2337
DFS,Discover Financial Services,Financial Services,40.02425/0.17415,110.82, ,0.2319
EVR,Evercore Inc.,Financial Services,0.64183/0.07903,112.13, ,0.2303
T,AT&T Inc.,Communication Services,43.20766/0.0865,24.18, ,0.2245
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.15196/0.59409,88.26, ,0.2244
TSCO,Tractor Supply Company,Consumer Cyclical,0.31901/0.43046,227.68, ,0.2218
